PPM,Amp
-0.759279,4.56255e-08
-0.443866,1.24161e-07
-0.195405,2.08776e-07
0.0085224,2.19886e-07
0.180412,4.57302e-07
0.328398,5.93323e-07
0.457737,4.77358e-07
0.572099,3.70103e-07
0.67436,3.59349e-07
0.768743,7.92047e-07
0.852102,5.45655e-07
0.92698,5.73876e-07
0.997481,6.30462e-07
1.062,6.00128e-07
1.12119,5.30813e-07
1.17753,2.85373e-07
1.22901,3.12207e-07
1.27771,3.66187e-07
1.32407,5.35558e-07
1.36693,5.71208e-07
1.40755,6.32008e-07
1.44669,5.91767e-07
1.48221,6.11369e-07
1.51754,6.77149e-07
1.55006,6.24391e-07
1.58105,7.14768e-07
1.61133,7.37979e-07
1.63944,6.66031e-07
1.66652,6.62567e-07
1.69359,5.8856e-07
1.71842,5.78051e-07
1.7419,6.54333e-07
1.76531,7.27328e-07
1.78804,7.8624e-07
1.80949,7.55033e-07
1.8299,8.35939e-07
1.84981,8.39047e-07
1.86989,8.24689e-07
1.88893,7.99384e-07
1.90708,9.18535e-07
1.92452,8.97272e-07
1.94045,9.5055e-07
1.95714,9.1586e-07
1.97315,9.55894e-07
1.9883,9.92931e-07
2.00367,1.10727e-06
2.01863,9.73117e-07
2.03282,1.02312e-06
2.04665,1.01098e-06
2.06028,1.06525e-06
2.07319,1.09066e-06
2.08672,1.00021e-06
2.09789,7.04513e-07
2.10158,4.39454e-07
2.10958,6.56079e-07
2.1206,1.06859e-06
2.13302,7.72118e-07
2.14395,8.99827e-07
2.15494,9.55045e-07
2.16547,1.15809e-06
2.17634,1.08859e-06
2.1867,1.11855e-06
2.19683,1.18155e-06
2.1984,6.8328e-07
2.20628,1.21762e-06
2.21577,1.27638e-06
2.22542,1.26828e-06
2.23491,1.56894e-06
2.2439,1.60026e-06
2.25232,1.74554e-06
2.26065,1.78149e-06
2.26897,1.8416e-06
2.27708,1.87876e-06
2.28515,2.05107e-06
2.29318,2.05255e-06
2.30105,1.99281e-06
2.30913,2.22595e-06
2.31659,2.43017e-06
2.32402,2.21019e-06
2.33107,2.21288e-06
2.33835,2.67297e-06
2.34539,2.30587e-06
2.35202,2.49572e-06
2.35864,2.32469e-06
2.36516,2.52813e-06
2.37174,2.52924e-06
2.37828,2.44306e-06
2.3849,2.28486e-06
2.39078,1.57682e-06
2.39655,3.48417e-06
2.40268,1.19922e-06
2.40705,1.53471e-06
2.41379,3.00367e-06
2.4201,2.30913e-06
2.42578,1.84187e-06
2.43125,2.56501e-06
2.4373,1.56333e-06
2.44236,1.56868e-06
2.44801,9.49154e-07
2.45302,9.32539e-07
2.45803,3.86147e-07
2.46338,4.757e-07
2.46993,5.97162e-06
2.51018,4.7337e-06
2.51963,4.43686e-06
2.52637,3.23187e-07
2.53382,5.35506e-06
2.5517,7.42604e-06
2.56346,1.8732e-06
2.56811,3.98042e-07
2.57162,9.8118e-07
2.57579,1.13096e-06
2.57872,5.8501e-06
2.57933,1.55652e-06
2.58291,9.96079e-07
2.58646,1.35561e-06
2.58973,2.50118e-06
2.59346,1.79532e-06
2.59674,3.88256e-06
2.60032,2.95107e-06
2.6035,4.06955e-06
2.6067,4.39916e-06
2.61021,4.38698e-06
2.61351,4.59964e-06
2.61667,4.10238e-06
2.61994,4.72489e-06
2.62309,4.01322e-06
2.62628,4.37066e-06
2.62942,3.61312e-06
2.6319,2.2143e-06
2.63667,6.59212e-06
2.64199,2.6785e-06
2.64435,2.80048e-06
2.64749,2.86729e-06
2.64997,1.76136e-06
2.65288,2.32446e-06
2.6553,1.84118e-06
2.66742,1.08167e-05
2.69094,9.12951e-06
2.70123,5.82532e-06
2.70874,6.91637e-06
2.71214,2.48509e-06
2.71427,2.01893e-06
2.7172,2.78667e-06
2.71998,2.72662e-06
2.721,4.8071e-06
2.72428,1.78656e-06
2.72632,1.74474e-06
2.728,3.32615e-06
2.73006,4.27358e-06
2.73208,5.05737e-06
2.73422,4.66141e-06
2.7364,4.68436e-06
2.73851,4.53281e-06
2.74069,4.61892e-06
2.74277,4.93725e-06
2.74471,3.36814e-06
2.74685,4.14711e-06
2.74944,3.46953e-06
2.75109,3.78874e-06
2.75504,4.4742e-06
2.75509,2.71282e-06
2.75833,2.92688e-06
2.76556,1.05015e-05
2.773,2.63379e-06
2.77691,4.75698e-06
2.787,9.93354e-06
2.7952,2.90039e-06
2.7969,2.10232e-06
2.79849,2.51325e-06
2.80025,3.36927e-06
2.80234,3.07622e-06
2.80597,5.83464e-06
2.81587,8.67138e-06
2.82259,2.62444e-06
2.82487,4.10013e-06
2.8303,2.89184e-06
2.83795,6.71208e-06
2.84593,1.07763e-06
2.8512,3.8723e-06
2.85338,2.96853e-07
2.8561,2.11636e-06
2.8574,5.78234e-06
2.85745,1.07343e-06
2.85887,1.20981e-06
2.86013,1.51071e-06
2.86137,1.62734e-06
2.86263,1.16593e-06
2.86567,2.7722e-06
2.86943,1.2543e-06
2.87653,7.50461e-06
2.8844,4.49026e-06
2.88865,2.002e-06
2.89151,3.79902e-06
2.89349,1.32688e-06
2.89459,3.39362e-06
2.89468,1.13618e-06
2.89669,3.05554e-06
2.89811,1.51432e-06
2.89901,1.48144e-06
2.9002,2.09984e-06
2.90129,1.95946e-06
2.90459,5.35725e-06
2.90934,4.56347e-06
2.91268,3.59943e-06
2.91832,6.32891e-06
2.9227,2.4807e-06
2.92441,2.62169e-06
2.92692,3.38743e-06
2.92817,1.66195e-06
2.9293,1.21671e-06
2.93016,1.4005e-06
2.93191,1.8223e-06
2.93194,1.34425e-06
2.93516,2.37704e-06
2.93823,3.61904e-06
2.94768,5.35795e-06
2.96195,4.53534e-06
2.96983,1.46132e-06
2.97608,2.65156e-06
2.98155,1.83708e-06
2.99528,8.7885e-07
2.99603,1.78763e-06
3.00335,4.8014e-08
3.00969,1.09427e-06
3.01066,4.05401e-07
3.01238,2.89746e-07
3.01249,4.17357e-07
3.01843,8.02163e-07
3.02063,1.21594e-06
3.02083,6.31392e-07
3.08162,4.97129e-08
3.08402,3.15025e-07
3.54433,1.2949
4.00276,4.11813e-07
4.00399,8.3748e-08
4.00553,7.6487e-08
4.00655,1.63504e-07
4.1074,3.48579e-06
4.14148,1.60668e-05
4.14442,4.18916e-06
4.14982,2.01634e-05
4.15561,4.12894e-06
4.15659,2.29137e-06
4.15757,4.35676e-06
4.1586,3.25503e-06
4.15978,4.72215e-06
4.16173,5.55962e-06
4.16575,3.08424e-05
4.17309,1.43224e-05
4.17639,3.60672e-06
4.1774,3.99722e-06
4.18017,1.2245e-05
4.18418,2.1896e-05
4.18456,5.76815e-06
4.18696,3.71196e-06
4.18856,6.97115e-06
4.18984,3.29952e-06
4.19127,3.58896e-06
4.19164,7.27212e-06
4.19387,6.31143e-06
4.19639,7.80907e-06
4.19655,6.91188e-06
4.19963,1.25553e-05
4.2038,2.03294e-05
4.20803,1.93779e-05
4.21134,8.82322e-06
4.21154,6.6386e-06
4.21369,1.19775e-05
4.21816,2.96612e-05
4.22208,6.86666e-06
4.22376,1.34035e-05
4.22553,7.96185e-06
4.22769,2.26358e-05
4.2298,4.39547e-06
4.23123,7.96226e-06
4.23363,1.93204e-05
4.23739,1.92926e-05
4.24304,1.29878e-05
4.24372,1.73363e-05
4.24975,2.33365e-05
4.25379,9.18305e-06
4.2583,3.40666e-05
4.26563,2.50155e-05
4.26917,3.02325e-06
4.27061,8.06116e-06
4.27261,1.01738e-05
4.2767,2.91673e-05
4.28067,9.1535e-06
4.28356,1.40466e-05
4.2855,1.00179e-05
4.28714,7.05213e-06
4.28885,9.29632e-06
4.29125,1.47068e-05
4.29363,8.33025e-06
4.29561,1.03941e-05
