PPM,Amp
0.850118,8.56457e-09
1.82881,1.03208e-08
2.18504,1.16576e-08
2.18644,1.62094e-08
2.38386,3.30806e-08
2.38701,5.23249e-08
2.51605,6.16243e-08
2.61082,6.1325e-08
2.68259,6.15464e-08
2.68489,8.75931e-08
2.74043,2.804e-08
2.7409,9.12205e-08
2.78865,4.96581e-07
2.82881,4.89811e-07
2.86275,5.0519e-07
2.89261,2.33417e-07
2.8949,3.7021e-07
2.9186,1.5279e-07
2.92068,4.58979e-07
2.94235,5.22526e-07
2.96296,6.37139e-07
2.98235,5.69284e-07
2.99864,1.49109e-07
2.99986,4.72787e-07
3.01462,5.90192e-07
3.02876,1.76693e-07
3.03038,5.03509e-07
3.04188,1.79485e-07
3.04323,5.23971e-07
3.05414,2.50256e-07
3.05585,5.26874e-07
3.06681,7.62777e-07
3.07665,8.56458e-07
3.08658,2.56928e-07
3.08782,7.36513e-07
3.09608,3.88282e-07
3.09758,5.12332e-07
3.10562,7.50238e-07
3.11428,7.68498e-07
3.1209,5.99253e-07
3.12289,3.37268e-07
3.12886,7.11614e-07
3.13577,6.72668e-07
3.14238,6.08826e-07
3.1465,1.87409e-08
3.14915,5.95561e-07
3.15264,5.44728e-07
3.15479,5.48978e-07
3.15634,1.28504e-07
3.16054,6.0158e-07
3.16625,9.27868e-07
3.17156,1.01669e-06
3.17654,1.17512e-06
3.18155,1.16247e-06
3.18344,2.17766e-07
3.18636,8.01043e-07
3.18787,4.66133e-07
3.19115,1.00621e-06
3.19238,5.37391e-07
3.1954,1.11711e-06
3.19709,2.40156e-07
3.19948,1.06741e-06
3.20163,3.4618e-07
3.20373,1.11332e-06
3.20522,1.43984e-07
3.20763,1.35587e-06
3.21136,1.33447e-06
3.21278,3.60575e-07
3.21499,1.3366e-06
3.21634,3.95295e-07
3.21866,1.39449e-06
3.22209,1.57157e-06
3.22531,1.4333e-06
3.22654,2.58068e-07
3.22863,1.49631e-06
3.23174,1.41448e-06
3.23297,2.65201e-07
3.23471,1.21549e-06
3.23578,4.17303e-07
3.23766,1.24499e-06
3.23822,2.48545e-07
3.2387,1.81194e-07
3.24042,1.15659e-06
3.24326,1.49119e-06
3.2461,1.23954e-06
3.24873,1.12779e-06
3.2498,5.58981e-07
3.25123,1.07455e-06
3.25377,1.2204e-06
3.25388,3.45912e-07
3.25626,1.16276e-06
3.25638,1.44281e-08
3.25854,1.35013e-06
3.26081,1.20729e-06
3.26303,1.15237e-06
3.26519,1.53698e-06
3.26748,1.62505e-06
3.26961,1.54848e-06
3.27155,1.74986e-06
3.27354,1.69304e-06
3.27549,1.82378e-06
3.27747,1.99342e-06
3.27936,1.71573e-06
3.28126,2.22687e-06
3.28306,2.00576e-06
3.2849,2.06141e-06
3.28658,2.33772e-06
3.2883,2.4536e-06
3.28997,2.44208e-06
3.29159,2.52125e-06
3.29318,2.62337e-06
3.29476,2.60364e-06
3.29635,2.46796e-06
3.29784,2.53036e-06
3.29932,2.39073e-06
3.3008,2.63954e-06
3.30224,2.31047e-06
3.30366,2.3895e-06
3.30511,2.49861e-06
3.30646,2.07083e-06
3.30763,1.51471e-06
3.30809,7.20128e-07
3.30904,1.33261e-06
3.31035,7.31679e-07
3.31531,6.21646e-06
3.32279,1.3188e-06
3.32399,1.96375e-06
3.32678,4.81156e-06
3.32977,3.81826e-06
3.3316,2.91997e-06
3.33343,1.94912e-06
3.33353,1.30476e-06
3.3352,2.31394e-06
3.33536,9.13429e-07
3.33642,2.88328e-07
3.33717,1.1196e-06
3.33796,4.20867e-06
3.33811,1.5382e-06
3.33894,1.53357e-06
3.33974,7.5187e-07
3.34063,3.47358e-06
3.3415,1.20897e-06
3.34183,8.30907e-07
3.34254,2.91789e-06
3.34323,3.13187e-06
3.34396,2.51602e-06
3.34466,3.49653e-06
3.34546,3.26666e-06
3.34629,3.85497e-06
3.34711,2.82324e-06
3.34783,3.73077e-06
3.34859,3.65509e-06
3.34933,3.21205e-06
3.3501,3.55171e-06
3.3509,2.57894e-06
3.3516,3.92996e-06
3.35239,2.29494e-06
3.3531,1.75948e-06
3.35395,3.63288e-06
3.35567,1.93251e-06
3.35632,1.26797e-06
3.35784,1.85582e-06
3.3587,5.91227e-06
3.3628,5.57454e-06
3.3631,3.99884e-07
3.36534,2.68496e-06
3.36628,1.08716e-06
3.36667,2.13535e-06
3.36671,3.19011e-06
3.36732,2.45475e-06
3.36796,1.02094e-06
3.36826,4.319e-07
3.36955,6.6701e-06
3.37114,2.31392e-06
3.3717,2.22117e-06
3.37218,2.13197e-06
3.37275,1.94957e-06
3.37326,1.32524e-06
3.37398,4.70075e-06
3.37473,5.35879e-07
3.37604,2.13423e-06
3.37626,3.12658e-06
3.37889,5.79953e-06
3.37889,1.97606e-06
3.38119,3.85079e-06
3.38243,2.4037e-06
3.38405,3.68363e-06
3.38441,2.66323e-06
3.38521,7.56748e-07
3.38617,3.23443e-06
3.38671,3.37554e-07
3.38747,2.65443e-06
3.38835,1.14479e-06
3.38921,4.02816e-06
3.3906,2.95588e-06
3.39218,5.92409e-06
3.39361,1.37987e-06
3.39496,6.28832e-06
3.39679,1.81516e-06
3.398,6.16798e-07
3.39808,6.13477e-06
3.39936,2.63477e-06
3.39977,1.4559e-06
3.39978,9.09965e-07
3.40017,1.95784e-06
3.4005,3.4724e-06
3.40083,2.22275e-06
3.40114,3.02601e-06
3.40142,1.73713e-06
3.40174,1.86014e-06
3.40212,1.22302e-06
3.40234,2.03591e-06
3.40446,7.71181e-06
3.40686,2.55447e-06
3.40749,9.5803e-07
3.4079,1.51147e-06
3.40903,2.39523e-06
3.40986,4.55534e-06
3.4106,1.23106e-06
3.4113,1.30082e-06
3.41153,4.15932e-07
3.41253,3.72503e-06
3.41457,4.76203e-06
3.41592,5.34082e-07
3.41618,1.10106e-06
3.41792,3.27251e-06
3.42126,7.84333e-06
3.4246,3.83277e-06
3.42562,8.10843e-07
3.42635,2.47191e-06
3.42698,2.51896e-06
3.428,3.56502e-06
3.42976,6.18217e-06
3.43324,7.54858e-06
3.43536,1.87492e-06
3.43602,1.5634e-06
3.43637,2.12061e-06
3.43731,2.24906e-06
3.43769,2.86771e-06
3.43928,2.99163e-06
3.44049,3.13883e-06
3.44156,3.64644e-06
3.44269,2.56744e-06
3.44376,9.37132e-07
3.44472,3.62192e-06
3.44679,3.54247e-06
3.45039,2.27117e-06
3.45178,4.9141e-07
3.45717,3.46101e-06
3.54432,1.28547
3.62922,1.62788e-06
3.63327,6.07518e-06
3.63915,5.77913e-06
3.63987,7.15575e-07
3.64152,3.64571e-06
3.6431,7.76431e-06
3.64548,7.84573e-07
3.64566,9.1812e-06
3.64714,1.05456e-05
3.64941,1.40349e-05
3.65118,1.05982e-05
3.65198,4.63664e-06
3.65265,5.62732e-06
3.65302,3.56534e-06
3.65372,5.67665e-06
3.65449,7.6749e-06
3.65571,1.30557e-05
3.65788,1.37449e-05
3.65875,3.48816e-06
3.66039,1.01527e-05
3.66089,5.12358e-06
3.66196,1.04887e-05
3.66275,7.24139e-06
3.66346,7.47056e-06
3.66428,6.91052e-06
3.6651,8.42583e-06
3.66532,3.21103e-06
3.66634,8.52455e-06
3.66832,1.96307e-05
3.67196,2.01344e-05
3.67475,4.52119e-06
3.67554,5.32622e-06
3.67656,1.43386e-05
3.67772,3.96282e-06
3.67777,1.23908e-06
3.67827,2.60008e-06
3.67832,6.8967e-06
3.67875,4.96531e-06
3.67923,3.31442e-06
3.67988,5.54417e-06
3.68094,1.0298e-05
3.68117,4.35927e-06
3.682,2.77394e-06
3.68284,5.40408e-06
3.68377,1.06903e-05
3.68432,4.72677e-06
3.68493,6.17855e-06
3.68597,9.23135e-06
3.68648,1.62137e-06
3.68687,2.44118e-06
3.68696,3.00956e-06
3.68757,7.6948e-06
3.68834,4.3104e-06
3.6906,2.33309e-05
3.6929,8.47567e-06
3.69362,5.57754e-06
