PPM,Amp
0.557461,1.34139e-08
1.06844,2.0275e-08
1.38265,4.85056e-08
1.59818,3.95524e-08
1.76184,9.82911e-08
1.89038,2.31947e-07
1.99394,2.07162e-07
2.07914,4.9273e-07
2.15276,5.14499e-07
2.21587,5.34425e-07
2.27205,3.82595e-07
2.32141,4.2742e-07
2.36485,6.43104e-07
2.40466,5.5739e-07
2.43877,6.79386e-07
2.47168,6.09096e-07
2.50212,5.69674e-07
2.52993,4.64926e-07
2.55416,5.31879e-07
2.57782,5.36069e-07
2.59987,6.91033e-07
2.6203,5.49686e-07
2.63972,5.6012e-07
2.65797,5.45101e-07
2.67495,5.90811e-07
2.69186,6.31203e-07
2.70613,6.7928e-07
2.72075,6.62699e-07
2.73417,6.49771e-07
2.74709,6.19937e-07
2.75974,6.14311e-07
2.77166,6.49323e-07
2.783,8.14488e-07
2.79407,8.03962e-07
2.80417,8.67747e-07
2.81432,8.27449e-07
2.82404,8.76708e-07
2.83347,8.61047e-07
2.84226,9.6515e-07
2.85087,9.45718e-07
2.85914,1.00645e-06
2.86754,9.4445e-07
2.87491,1.07346e-06
2.88193,1.12641e-06
2.88923,1.11204e-06
2.89618,1.11833e-06
2.90307,1.16124e-06
2.90963,1.1663e-06
2.91574,1.20597e-06
2.92191,1.23526e-06
2.92791,1.21545e-06
2.9337,1.38274e-06
2.93943,1.28231e-06
2.94523,1.56094e-06
2.95047,1.13357e-06
2.95259,6.20298e-07
2.95591,1.2419e-06
2.96056,1.59526e-06
2.96586,1.35537e-06
2.97065,1.38132e-06
2.97535,1.27775e-06
2.98003,1.12291e-06
2.98446,1.05018e-06
2.98885,1.04169e-06
2.9892,1.53159e-06
2.99305,8.8413e-07
2.99701,1.23171e-06
3.0013,1.30243e-06
3.00521,1.40947e-06
3.00911,1.56286e-06
3.01281,1.55077e-06
3.01646,1.64529e-06
3.02051,2.22691e-06
3.02386,1.55136e-06
3.02749,1.99534e-06
3.03104,2.17436e-06
3.03434,2.17685e-06
3.03751,2.09336e-06
3.04066,2.30734e-06
3.04388,2.31726e-06
3.04699,2.26926e-06
3.04997,2.17577e-06
3.05302,2.45639e-06
3.05592,2.09905e-06
3.05874,2.51708e-06
3.06166,2.50608e-06
3.06443,2.11207e-06
3.06712,2.54707e-06
3.06996,2.57157e-06
3.07266,2.08584e-06
3.07524,2.74154e-06
3.07784,1.98256e-06
3.08031,2.44574e-06
3.08294,1.70165e-06
3.08528,1.86958e-06
3.08796,1.26876e-06
3.09011,1.05048e-06
3.09241,7.45591e-07
3.09446,5.63596e-07
3.10217,5.66919e-06
3.12345,4.61016e-06
3.12816,1.87397e-06
3.12916,1.62443e-06
3.13221,3.17208e-06
3.13523,1.69172e-06
3.13653,1.33198e-06
3.13834,4.09376e-06
3.14139,3.27604e-06
3.14369,2.20584e-06
3.14448,1.20553e-06
3.14598,5.79705e-07
3.1475,4.59066e-06
3.1477,5.47353e-07
3.14946,1.55197e-06
3.15075,1.74245e-06
3.15208,3.49321e-06
3.15228,4.57764e-06
3.1538,1.34512e-06
3.15501,3.24711e-06
3.15538,9.93511e-07
3.15674,4.20166e-06
3.15825,3.81956e-06
3.15967,4.71894e-06
3.16105,4.21751e-06
3.16247,5.53162e-06
3.16394,4.91195e-06
3.16523,4.0593e-06
3.1665,5.49945e-06
3.16794,4.81158e-06
3.16937,4.41424e-06
3.17069,4.22889e-06
3.17203,3.4125e-06
3.17325,3.06018e-06
3.17441,3.19584e-06
3.17556,3.86611e-06
3.17707,1.26538e-06
3.17818,1.14912e-06
3.18358,1.17487e-05
3.18994,3.48484e-06
3.19285,8.31977e-06
3.19651,7.56138e-06
3.19907,4.34153e-06
3.20217,9.36665e-06
3.20674,9.42252e-06
3.20857,2.55657e-06
3.20956,1.46938e-06
3.21082,7.88445e-06
3.21235,2.52955e-06
3.2131,3.25174e-06
3.21417,4.52056e-06
3.21609,8.75513e-06
3.21771,2.3891e-06
3.21877,3.7166e-06
3.22005,6.00475e-06
3.22071,1.42318e-06
3.22132,2.96791e-06
3.22249,2.45324e-06
3.22334,2.1859e-06
3.22435,4.01441e-06
