PPM,Amp
1.77999,3.11991e-09
2.02766,6.63972e-09
2.1936,6.8375e-09
2.3148,7.57475e-09
2.40834,2.87132e-08
2.48332,4.40801e-08
2.54555,4.83619e-07
2.59729,5.61142e-08
2.64258,7.36054e-07
2.68179,6.44462e-07
2.71502,5.86241e-07
2.74628,4.95741e-07
2.77392,3.39278e-07
2.79814,4.88483e-07
2.82028,6.38086e-07
2.84158,7.15278e-07
2.85953,5.84015e-07
2.87759,1.35533e-07
2.89316,7.25481e-07
2.90871,6.83854e-07
2.92291,6.48961e-07
2.93545,5.84778e-07
2.94838,5.90446e-07
2.9603,6.03304e-07
2.97092,7.98532e-07
2.98189,7.5033e-07
2.9919,6.79899e-07
3.00019,6.60912e-07
3.00946,6.89648e-07
3.01802,5.75172e-07
3.02597,6.23248e-07
3.0338,7.03551e-07
3.04113,6.30734e-07
3.04834,6.08438e-07
3.05524,6.78393e-07
3.06152,7.01069e-07
3.06782,7.57567e-07
3.07378,7.06747e-07
3.0793,9.79016e-07
3.08512,1.01298e-06
3.09065,1.01658e-06
3.09592,1.05161e-06
3.1008,1.05206e-06
3.10564,1.18547e-06
3.11041,1.07623e-06
3.11512,1.25757e-06
3.11963,1.17657e-06
3.1238,1.23462e-06
3.12792,1.17789e-06
3.13197,1.18369e-06
3.13605,1.14041e-06
3.13969,9.19984e-07
3.1411,4.35599e-07
3.14335,8.96153e-07
3.14461,3.00177e-07
3.14699,7.06222e-07
3.14876,5.64986e-07
3.15042,6.47268e-07
3.1538,4.94433e-07
3.15718,1.10149e-06
3.16019,5.4623e-07
3.16351,9.70654e-07
3.16677,8.81854e-07
3.16731,2.11777e-07
3.16978,1.01609e-06
3.17295,8.45027e-07
3.17301,8.95379e-07
3.17595,9.74765e-07
3.17857,9.74291e-07
3.18114,1.24115e-06
3.18378,1.384e-06
3.18652,1.41611e-06
3.1891,1.60263e-06
3.1916,1.56276e-06
3.19396,1.80483e-06
3.19647,1.75456e-06
3.19878,1.77306e-06
3.20109,1.84085e-06
3.2033,1.95471e-06
3.20561,1.86772e-06
3.20771,1.75105e-06
3.20981,1.95965e-06
3.21188,1.73889e-06
3.21391,1.90334e-06
3.21592,1.73848e-06
3.2178,1.81574e-06
3.21987,1.6999e-06
3.22178,2.07593e-06
3.22361,1.68759e-06
3.22553,1.83593e-06
3.22732,1.90569e-06
3.22908,1.50346e-06
3.23072,1.81691e-06
3.23247,1.42441e-06
3.23425,1.30381e-06
3.23595,9.51345e-07
3.236,1.45471e-06
3.2376,7.30483e-07
3.23927,3.9446e-07
3.24018,1.77046e-06
3.24328,1.38474e-06
3.24415,6.12777e-07
3.24602,1.49799e-06
3.25053,1.68585e-06
3.25063,3.76581e-07
3.25336,7.78611e-07
3.25566,1.83878e-06
3.26434,7.29912e-06
3.27276,1.25014e-06
3.27292,2.00974e-06
3.27433,3.07703e-06
3.27594,2.49396e-06
3.27734,6.85362e-07
3.2782,4.07083e-06
3.27925,2.75768e-06
3.28057,3.11031e-06
3.28148,4.0755e-06
3.28256,4.67616e-06
3.2836,4.08759e-06
3.28454,4.10086e-06
3.28549,4.72133e-06
3.28653,4.7146e-06
3.28757,4.02387e-06
3.28842,3.93828e-06
3.28931,4.19766e-06
3.2903,3.64054e-06
3.29152,3.26301e-06
3.2928,4.79441e-06
3.29402,3.68801e-07
3.29407,1.58429e-06
3.29493,1.5814e-06
3.29559,2.24365e-06
3.29732,2.11215e-06
3.29773,2.17513e-07
3.29904,7.52827e-06
3.29914,8.13408e-07
3.30001,8.22716e-07
3.30183,3.15989e-06
3.30306,2.28135e-06
3.30425,4.61053e-06
3.3049,1.0754e-06
3.30614,3.76471e-06
3.30722,2.53343e-06
3.3083,2.42235e-06
3.31015,2.55027e-06
3.31024,1.57513e-06
3.31202,6.01504e-07
3.31327,1.95507e-06
3.31345,9.30398e-07
3.31381,7.42742e-06
3.31431,1.16754e-06
3.31655,4.14158e-06
3.3183,3.8676e-06
3.31899,1.37784e-06
3.31968,3.73977e-06
3.32027,1.7018e-06
3.32084,1.54913e-06
3.3216,1.5496e-06
3.32207,4.43106e-06
3.3233,1.81875e-06
3.32484,4.03017e-06
3.327,1.7348e-06
3.32998,1.67938e-06
3.3302,9.41437e-06
3.33299,1.67851e-06
3.33373,1.05739e-06
3.33401,1.60957e-06
3.33457,1.18117e-06
3.33476,1.37453e-06
3.33571,2.11795e-06
3.33622,2.63416e-06
3.33716,2.58947e-06
3.33782,3.81488e-06
3.3386,1.82007e-06
3.33918,2.19157e-06
3.33973,3.77981e-06
3.34062,2.36565e-06
3.34116,1.77758e-06
3.34205,4.26631e-06
3.34317,2.01596e-06
3.34593,9.39158e-06
3.34759,6.56142e-07
3.34817,2.21815e-06
3.34886,6.03649e-07
3.34906,9.19705e-07
3.34946,2.17735e-06
3.35019,2.06375e-06
3.351,3.99896e-06
3.3519,1.94286e-06
3.35259,5.3249e-06
3.35371,1.96834e-06
3.35423,1.46319e-06
3.35442,2.22107e-06
3.35555,3.41e-06
3.3559,2.45541e-06
3.35639,2.43986e-06
3.35723,2.23998e-06
3.35771,1.85732e-06
3.35929,3.11704e-06
3.35984,6.214e-06
3.36122,2.14664e-06
3.36199,3.08761e-06
