PPM,Amp
-0.93158,5.80261e-07
-0.650075,2.97296e-09
-0.641138,2.58518e-08
-0.623425,2.0568e-08
-0.571955,7.50871e-07
-0.443018,4.95096e-06
-0.265569,1.05567e-05
-0.0946314,1.77883e-07
-0.0849762,3.52739e-07
-0.0638512,3.38783e-06
0.0152174,4.19852e-06
0.202288,8.77316e-06
0.341193,3.47423e-06
0.37773,4.73137e-06
0.384042,4.7554e-07
0.426692,5.14447e-07
0.463193,1.77653e-06
0.499891,3.45151e-06
0.548294,6.97549e-07
0.570147,9.24854e-07
0.600466,1.36876e-06
0.624697,5.80157e-06
0.631313,1.00687e-06
0.643462,1.5946e-07
0.663355,1.61545e-06
0.691759,2.05372e-06
0.719513,2.08797e-06
0.743394,1.49927e-06
0.7548,7.03818e-07
0.770373,1.55046e-06
0.794574,1.79088e-06
0.818081,1.61111e-06
0.840795,1.7453e-06
0.862814,1.87872e-06
0.884338,2.08921e-06
0.905266,2.07837e-06
0.9255,2.14787e-06
0.945238,2.27522e-06
0.96448,2.27274e-06
0.983227,2.38832e-06
1.00257,2.478e-06
1.02033,2.46245e-06
1.03762,2.41578e-06
1.05417,2.18262e-06
1.07031,2.87974e-06
1.08739,2.06859e-06
1.10249,2.16847e-06
1.11842,1.92771e-06
1.13409,1.62079e-06
1.14946,1.2425e-06
1.16444,1.21699e-06
1.17366,4.01524e-06
1.17912,7.52149e-07
1.1935,5.15729e-07
1.20855,1.68338e-06
1.23456,1.78466e-06
1.25212,1.47423e-06
1.26452,1.56616e-06
1.2769,2.94157e-06
1.29714,3.8328e-06
1.32137,3.56487e-06
1.33782,1.58963e-06
1.34581,1.15893e-06
1.36053,6.19215e-07
1.36849,2.71152e-06
1.40487,1.49794e-06
1.40964,8.43284e-06
1.41527,4.2023e-07
1.4252,1.27411e-06
1.43414,1.52051e-06
1.44311,2.27823e-06
1.4491,1.71332e-06
1.45206,1.84222e-06
1.46081,3.90557e-06
1.47101,3.30967e-06
1.48013,4.11411e-06
1.48858,4.34824e-06
1.49711,4.63193e-06
1.50571,4.43812e-06
1.51358,4.44805e-06
1.52181,4.21172e-06
1.53028,3.6541e-06
1.53817,3.30002e-06
1.54571,3.4613e-06
1.55482,1.58736e-06
1.56279,1.34037e-06
1.56976,5.3961e-06
1.56991,1.30222e-06
1.5833,2.07729e-07
1.59577,3.74013e-06
1.60453,2.76352e-06
1.61197,4.17507e-06
1.62496,2.26752e-06
1.6313,2.00054e-06
1.63779,2.68169e-06
1.64222,3.06152e-06
1.65088,3.08688e-06
1.6574,3.05767e-06
1.66497,3.67016e-06
1.67268,1.08169e-06
1.67341,4.35397e-06
1.67937,1.63529e-06
1.68428,1.26249e-06
1.68434,1.76415e-06
1.6901,2.66168e-06
1.69566,2.35544e-06
1.70333,4.8074e-06
1.71248,4.68059e-06
1.72007,2.65978e-06
1.72551,2.50863e-06
1.73143,3.58294e-06
1.73676,3.22559e-06
1.74216,3.10177e-06
1.74733,2.80834e-06
1.75309,4.13984e-06
1.76284,4.40936e-06
1.77134,2.79001e-06
1.783,6.47935e-06
1.79757,4.55632e-06
1.81045,4.90528e-06
1.82409,6.15763e-06
1.83192,2.90705e-06
1.83583,2.68602e-06
1.84001,3.83411e-06
1.84458,2.32802e-06
1.84966,2.27899e-06
1.85875,6.87323e-06
1.86656,9.16862e-07
1.87445,3.39408e-06
1.88649,3.12467e-06
1.89088,5.76962e-07
1.89733,9.63444e-07
1.90056,2.86587e-06
