PPM,Amp
2.1168,6.21377e-09
2.34951,3.1263e-09
2.4747,9.91032e-10
2.47522,7.92395e-09
2.55856,6.4772e-08
2.61836,2.61819e-08
2.66299,5.4937e-08
2.69806,7.02613e-08
2.72622,3.36976e-07
2.75142,4.9723e-07
2.77073,4.98075e-07
2.78789,4.79829e-07
2.80342,5.04476e-07
2.81695,5.79482e-07
2.82821,7.84351e-07
2.84029,7.96339e-07
2.85016,9.36428e-07
2.85874,8.11798e-07
2.86681,7.8819e-07
2.87377,7.21961e-07
2.8799,7.40307e-07
2.88697,7.71376e-07
2.89227,9.64886e-07
2.89835,9.78868e-07
2.90316,9.55378e-07
2.90822,9.16389e-07
2.9131,8.00184e-07
2.91703,1.01025e-06
2.92111,7.78197e-07
2.92474,6.51703e-07
2.92518,3.72365e-07
2.92841,4.55039e-07
2.93026,6.26296e-07
2.9319,5.64055e-07
2.9349,9.0063e-07
2.93803,1.19021e-06
2.94108,9.69541e-07
2.94381,1.1732e-06
2.94404,3.43037e-07
2.94658,1.27428e-06
2.94754,2.62024e-07
2.94918,1.45659e-06
2.95168,1.54784e-06
2.95273,1.9384e-08
2.95405,1.47817e-06
2.95503,1.93779e-07
2.95632,1.54352e-06
2.9572,3.56478e-07
2.95847,1.59508e-06
2.95938,5.3572e-07
2.96065,1.42694e-06
2.96147,5.15363e-07
2.96266,1.50477e-06
2.96345,2.67955e-07
2.96466,1.60634e-06
2.96647,1.58445e-06
2.96841,1.68434e-06
2.9702,1.69945e-06
2.97189,1.51709e-06
2.97335,1.86045e-06
2.97409,3.22603e-07
2.97512,1.32013e-06
2.9765,1.78724e-06
2.97809,1.41458e-06
2.97954,9.48616e-07
2.97971,6.30312e-07
2.9809,1.01744e-06
2.98168,1.30723e-06
2.9823,1.00292e-06
2.9838,1.41881e-06
2.98501,9.11046e-07
2.98625,1.59573e-06
2.98738,1.50588e-06
2.98862,1.75519e-06
2.9898,1.739e-06
2.99096,1.8657e-06
2.99214,1.64738e-06
2.99316,2.13983e-06
2.99421,1.76504e-06
2.9952,2.33802e-06
2.99621,1.77074e-06
2.9972,2.52069e-06
2.9982,1.95925e-06
2.99909,2.15402e-06
3,2.57435e-06
3.00087,1.74387e-06
3.00177,2.60519e-06
3.00256,1.00855e-06
3.00336,2.79446e-06
3.00427,1.6423e-06
3.00506,1.75738e-06
3.00583,1.88245e-06
3.00663,1.21948e-06
3.00743,9.01749e-07
3.00769,1.79336e-06
3.00785,9.96856e-07
3.0087,1.20247e-06
3.0096,6.58077e-07
3.01138,1.05056e-06
3.01236,1.59934e-06
3.01478,4.95426e-06
3.01932,4.78817e-06
3.02116,7.67664e-07
3.02121,1.89996e-06
3.02145,1.32046e-06
3.02182,2.09057e-06
3.02201,1.58508e-06
3.0224,2.13391e-06
3.02289,3.78319e-06
3.02339,2.18476e-06
3.02379,2.85447e-06
3.02428,3.0507e-06
