PPM,Amp
3.10701,0.255232
3.11435,0.263475
3.11999,0.308392
3.12743,0.301457
3.26105,0.310614
3.26549,0.313553
3.27414,0.266256
3.27858,0.26283
3.97212,0.291486
3.9766,0.320026
3.97942,0.319616
3.984,0.29079
7.31147,0.882257
7.31825,1.00004
7.35628,0.22341
7.3629,0.496681
7.36951,0.366008
7.40679,0.583294
7.41344,0.896995
7.42011,0.388758
