PPM,Amp
2.11593,6.75155e-09
2.27507,5.84286e-09
2.3798,6.99616e-09
2.45515,2.07599e-08
2.51307,3.03831e-08
2.5588,4.91592e-08
2.59658,3.08152e-07
2.62724,5.33477e-07
2.65471,4.4552e-07
2.67732,6.41807e-07
2.69756,6.87549e-07
2.71554,6.09312e-07
2.73119,6.18106e-07
2.74555,5.28464e-07
2.75905,5.55038e-07
2.77045,6.05094e-07
2.78127,7.32605e-07
2.79161,6.6777e-07
2.80032,5.85939e-07
2.80862,6.18996e-07
2.81647,6.24404e-07
2.8241,5.4154e-07
2.83117,6.49464e-07
2.8374,6.38842e-07
2.84317,6.76549e-07
2.8491,8.06223e-07
2.85447,8.94619e-07
2.8598,7.51843e-07
2.86439,9.47386e-07
2.86941,8.55617e-07
2.87382,7.62378e-07
2.8776,9.14001e-07
2.88185,8.27501e-07
2.88542,8.26845e-07
2.88899,9.18789e-07
2.89252,9.45703e-07
2.8958,1.0013e-06
2.89895,1.02419e-06
2.90199,1.16506e-06
2.90496,1.12145e-06
2.90775,1.39424e-06
2.91056,1.40683e-06
2.91328,1.59756e-06
2.9159,1.6151e-06
2.91835,1.67984e-06
2.92082,1.55662e-06
2.92301,1.55251e-06
2.9252,1.54372e-06
2.92733,1.5158e-06
2.92941,1.20259e-06
2.93139,1.37456e-06
2.93361,1.19253e-06
2.93384,5.78441e-07
2.93531,1.23899e-06
2.9372,1.2013e-06
2.93834,1.0665e-06
2.93914,9.0233e-07
2.94079,1.80056e-06
2.94259,1.70329e-06
2.94423,1.90504e-06
2.94579,1.99042e-06
2.94737,2.10376e-06
2.94897,2.23292e-06
2.95047,1.87584e-06
2.95187,2.18965e-06
2.95322,1.97751e-06
2.95461,2.49725e-06
2.956,2.36099e-06
2.95731,2.31023e-06
2.95863,2.7738e-06
2.95988,2.37607e-06
2.96113,2.91915e-06
2.96237,2.58635e-06
2.96349,2.77146e-06
2.96467,2.7885e-06
2.9658,2.49014e-06
2.96687,2.60759e-06
2.96796,1.83613e-06
2.96899,2.06917e-06
2.97007,8.84758e-07
2.97091,2.97658e-06
2.97214,2.57079e-07
2.97308,1.64516e-06
