PPM,Amp
3.09779,0.230461
3.11128,0.238188
3.12168,0.317439
3.13517,0.312111
3.25442,0.320505
3.26261,0.323983
3.27831,0.240843
3.28651,0.236464
3.96727,0.283406
3.97553,0.311406
3.98068,0.311399
3.98894,0.283406
7.30843,0.786553
7.32068,1.00027
7.34993,0.17952
7.36205,0.402155
7.37381,0.423592
7.40216,0.635915
7.41427,0.793308
7.42632,0.300894
