Distance_(pixels),Gray_Value
1864,2.9183
1865,2.0203
1866,1.0030
1867,0.1971
1868,0.2905
1869,0.2853
1870,0.0000
1871,0.0000
1872,0.0899
1873,0.0000
1874,0.0000
1875,0.0000
1876,0.0000
1877,0.0000
1878,0.0795
1879,2.3333
1880,0.0000
1881,0.0000
1882,0.0000
1883,0.0000
1884,0.7480
1885,0.7979
1886,0.8031
1887,1.3471
1888,0.0000
1889,0.2729
1890,2.6477
1891,0.1710
1892,0.0000
1893,2.3991
1894,0.0000
1895,0.0000
1896,1.0483
1897,1.2795
1898,0.3333
1899,0.0862
1900,0.4989
1901,0.5874
1902,0.0000
1903,0.0000
1904,0.6322
1905,0.1636
1906,0.0000
1907,0.0000
1908,0.0000
1909,0.0000
1910,3.4982
1911,4.0670
1912,3.7528
1913,6.6038
1914,2.2134
1915,0.0000
1916,3.9453
1917,2.9881
1918,0.0000
1919,0.0000
1920,0.0000
1921,0.0200
1922,0.0098
1923,0.6636
1924,0.0021
1925,0.0000
1926,2.3077
1927,5.9838
1928,1.7521
1929,1.6224
1930,1.6349
1931,0.4689
1932,0.1265
1933,0.3491
1934,0.3333
1935,0.9807
1936,0.3123
1937,0.0000
1938,0.0244
1939,0.0262
1940,1.0558
1941,2.1851
1942,0.0000
1943,0.1987
1944,0.0000
1945,0.0000
1946,1.7701
1947,2.2532
1948,1.7920
1949,1.7825
1950,1.6214
1951,3.0470
1952,1.8128
1953,0.8487
1954,1.6870
1955,0.0000
1956,0.0556
1957,0.0000
1958,0.5485
1959,0.8175
1960,1.8954
1961,2.5026
1962,0.1981
1963,0.0000
1964,1.1390
1965,1.0484
1966,0.0000
1967,1.6321
1968,2.2569
1969,3.8276
1970,5.7603
1971,1.0885
1972,0.7499
1973,3.0781
1974,0.0868
1975,0.0000
1976,1.0903
1977,0.0000
1978,0.2813
1979,2.6684
1980,5.5556
1981,3.2344
1982,4.6354
1983,4.5903
1984,4.0418
1985,3.2118
1986,2.2257
1987,3.4427
1988,7.5554
1989,4.1179
1990,4.1454
1991,11.7674
1992,10.0414
1993,11.3333
1994,10.1497
1995,9.6447
1996,9.0420
1997,11.0666
1998,15.8197
1999,20.3904
2000,18.2564
2001,19.4022
2002,22.6466
2003,26.1589
2004,31.1115
2005,37.5621
2006,43.4268
2007,51.1813
2008,58.8559
2009,62.6022
2010,67.9207
2011,69.6352
2012,68.7787
2013,60.8211
2014,47.3544
2015,35.8950
2016,25.9434
2017,19.8173
2018,15.1342
2019,10.1648
2020,10.6681
2021,11.1524
2022,8.4170
2023,9.1717
2024,7.8944
2025,6.6837
2026,8.7282
2027,3.3573
2028,4.8470
2029,11.9658
2030,4.4828
2031,2.9279
2032,6.6858
2033,6.5424
2034,2.9036
2035,1.4082
2036,3.5036
2037,2.1960
2038,8.8415
2039,2.2650
2040,0.1322
2041,5.1304
2042,5.9345
2043,0.0000
2044,2.2523
2045,3.3956
2046,2.8463
2047,1.0665
2048,0.7634
2049,1.2168
2050,0.6555
2051,2.3214
2052,1.8894
2053,0.3289
2054,0.2254
2055,0.1062
2056,0.5222
2057,2.3333
2058,2.2324
2059,0.9288
2060,0.0000
2061,0.0000
2062,0.1881
2063,0.0000
2064,0.0000
2065,0.0000
2066,0.0000
2067,0.0000
2068,0.3346
2069,1.5904
2070,1.0126
2071,0.0784
2072,0.0000
2073,0.0000
2074,0.0000
2075,4.7127
2076,3.7595
2077,0.0000
2078,0.0000
2079,1.5375
2080,3.8114
2081,0.0000
2082,0.0000
2083,1.9297
2084,0.0000
2085,0.0000
2086,0.5617
2087,5.9347
2088,1.2056
2089,1.2363
2090,0.1821
2091,0.0000
2092,0.0000
2093,0.0000
2094,0.7053
2095,0.3702
2096,0.0000
2097,0.0000
2098,0.3017
2099,2.1238
2100,0.0000
2101,2.4549
2102,3.2096
2103,1.2413
2104,0.3121
2105,0.0000
2106,0.0000
2107,0.0321
2108,0.0000
2109,0.3207
2110,0.0109
2111,0.0000
2112,0.0000
2113,0.0000
2114,0.0000
2115,0.0000
2116,0.0000
2117,1.6742
2118,0.0030
2119,0.0000
2120,2.6602
2121,1.1064
2122,0.6766
2123,0.9651
2124,0.0000
2125,0.0453
2126,1.7677
2127,4.2590
2128,1.1219
2129,0.6226
2130,0.0000
2131,0.1020
2132,0.0545
2133,0.0000
2134,0.3333
2135,0.7640
2136,0.6067
2137,0.2872
2138,2.3656
2139,4.9213
2140,4.3333
2141,0.9572
2142,1.7558
2143,0.0000
2144,0.0000
2145,0.0000
2146,0.0515
2147,0.0000
2148,0.8351
2149,1.5533
2150,0.5258
2151,0.3008
2152,2.3333
2153,0.5726
2154,0.9804
2155,1.8637
2156,1.3333
2157,1.3017
2158,3.3936
2159,3.4819
2160,7.7425
2161,4.5044
2162,0.0000
2163,0.0000
2164,0.0000
2165,0.0000
2166,0.0000
2167,0.0000
2168,1.2186
2169,2.6619
2170,0.0000
2171,1.2355
2172,3.8943
2173,0.9615
2174,2.9333
2175,1.2597
2176,0.0000
2177,0.0000
2178,0.4278
2179,0.0000
2180,0.0000
2181,0.0000
2182,0.1139
2183,2.4220
2184,0.0000
2185,1.1904
2186,2.7003
2187,2.2305
2188,2.7179
2189,2.3333
2190,1.0499
2191,0.4077
2192,0.0000
2193,0.0000
2194,0.1347
2195,0.0000
2196,0.0000
2197,0.5804
2198,0.0000
2199,0.0000
2200,0.0000
2201,0.0000
2202,0.0000
2203,0.1503
2204,0.0000
2205,2.6424
2206,4.5128
2207,0.0000
2208,0.0000
2209,0.9639
2210,2.1624
2211,1.6667
2212,1.5057
2213,0.0000
2214,0.0000
2215,2.7939
2216,6.4205
2217,0.6980
2218,0.0000
2219,2.5339
2220,3.1797
2221,0.4557
2222,0.7327
2223,2.4038
2224,0.0000
2225,0.0000
2226,1.0469
2227,2.6979
2228,0.0000
2229,0.0000
2230,0.0000
2231,0.0000
2232,0.4662
2233,3.9553
2234,1.6865
2235,2.0570
2236,4.6667
2237,3.9542
2238,1.4763
2239,0.4253
2240,0.0000
2241,0.0000
2242,0.0000
2243,0.0000
2244,0.0000
2245,0.3309
2246,0.7676
2247,3.9188
2248,0.3333
2249,0.9304
2250,0.6667
2251,1.5659
2252,1.2739
2253,1.0964
2254,1.4207
2255,0.0930
2256,0.0000
2257,0.0000
2258,0.4911
2259,0.4946
2260,0.4177
2261,2.0060
2262,0.6667
2263,1.2996
2264,1.6667
2265,2.3333
2266,3.1855
2267,1.0829
2268,0.0000
2269,0.0000
2270,0.0000
2271,0.6526
2272,0.6353
2273,0.0000
2274,0.0000
2275,0.0000
2276,0.0000
2277,0.0549
2278,0.0000
2279,0.0000
2280,0.0000
2281,0.0000
2282,0.0924
2283,0.3113
2284,0.0855
2285,0.2923
2286,0.2941
2287,0.2958
2288,1.2617
2289,0.7007
2290,3.0871
2291,1.6054
2292,0.9134
2293,0.7481
2294,0.3587
2295,0.0000
2296,0.0000
2297,0.0202
2298,0.0000
2299,0.0000
2300,0.0000
2301,0.0000
2302,0.0000
2303,0.0000
2304,0.0000
2305,0.0000
2306,0.0000
2307,1.6522
2308,1.9988
2309,1.0035
2310,0.0000
2311,0.0000
2312,0.0000
2313,0.0150
2314,0.0462
2315,0.0549
2316,2.9365
2317,2.5656
2318,1.9030
2319,0.6309
2320,0.1571
2321,0.7094
2322,0.0000
2323,0.6170
2324,0.0000
2325,0.0000
2326,0.1201
2327,0.0000
2328,0.0000
2329,0.0000
2330,0.0000
2331,0.1161
2332,1.7574
2333,0.0000
2334,0.0439
2335,0.0000
2336,0.0000
2337,0.0000
2338,0.2825
2339,0.2808
2340,0.8371
2341,0.1120
2342,0.4620
2343,0.2738
2344,0.2721
2345,0.1889
2346,0.0000
2347,0.0000
2348,0.0000
2349,0.5968
2350,3.0716
2351,2.5599
2352,0.4835
2353,0.0768
2354,0.0000
2355,0.2408
2356,1.1640
2357,1.4171
2358,1.6581
2359,0.0000
2360,0.0000
2361,2.6693
2362,1.9637
2363,1.4352
2364,1.6622
2365,1.3664
2366,2.6181
2367,2.4344
2368,3.6137
2369,2.0197
2370,0.7875
2371,0.2253
2372,0.0000
2373,0.4459
2374,0.2264
2375,0.0000
2376,0.0000
2377,0.3552
2378,0.0000
2379,1.3978
2380,5.9288
2381,1.2933
2382,1.4604
2383,0.2576
2384,0.6526
2385,0.3968
2386,1.9346
2387,0.9500
2388,1.0790
2389,5.8280
2390,3.7453
2391,3.4323
2392,0.5223
2393,0.3744
2394,0.0000
2395,0.4487
2396,0.4539
2397,2.4423
2398,8.5357
2399,10.5042
2400,11.6498
2401,17.4130
2402,24.0923
2403,30.8237
2404,31.3214
2405,30.5026
2406,31.4743
2407,29.0222
2408,25.2374
2409,16.2043
2410,9.6667
2411,6.9078
2412,4.9317
2413,3.0398
2414,0.5475
2415,1.4473
2416,0.4807
2417,0.1877
2418,1.6285
2419,1.7598
2420,2.6481
2421,3.7785
2422,4.0776
2423,3.1981
2424,1.6667
2425,0.6047
2426,0.0000
2427,0.0000
2428,1.0000
2429,2.9164
2430,5.1742
2431,5.2101
2432,7.2137
2433,9.3946
2434,1.1618
2435,0.0000
2436,1.7649
2437,2.2235
2438,1.2297
2439,1.8065
2440,0.7884
2441,1.4991
2442,3.2574
2443,0.8363
2444,1.1609
2445,0.4856
2446,0.3816
2447,1.4381
2448,0.2414
2449,0.9372
2450,1.7961
2451,1.1870
2452,1.4900
2453,0.5001
2454,0.0000
2455,0.0000
2456,0.3903
2457,1.1527
2458,1.8111
2459,2.3442
2460,0.2134
2461,0.2776
2462,0.2657
2463,0.0659
2464,0.5136
2465,0.6247
2466,1.3630
2467,1.4306
2468,3.9897
2469,4.7223
2470,0.1076
2471,0.3124
2472,2.6667
2473,2.1389
2474,2.6719
2475,1.2430
2476,0.0868
2477,0.6250
2478,0.6667
2479,0.8195
2480,2.5207
2481,0.0000
2482,0.0000
2483,1.9062
2484,2.6584
2485,2.9444
2486,2.7652
2487,1.2603
2488,1.5988
2489,0.6249
2490,0.0000
2491,0.0697
2492,0.0000
2493,2.8744
2494,2.8900
2495,0.0000
2496,2.2720
2497,0.3263
2498,2.9524
2499,2.3084
2500,0.6630
2501,1.9994
2502,0.6716
2503,2.6801
2504,3.0051
2505,0.0273
2506,0.0000
2507,1.9382
2508,3.6907
2509,0.0413
2510,0.0000
2511,0.0000
2512,1.5908
2513,2.6667
2514,0.3109
2515,0.0000
2516,0.0000
2517,1.6372
2518,1.0000
2519,0.0000
2520,0.0000
2521,0.0000
2522,1.1882
2523,0.2953
2524,0.0000
2525,2.0000
2526,2.5370
2527,0.3783
2528,0.0000
2529,0.3873
2530,0.0000
2531,0.0000
2532,1.6550
2533,0.0553
2534,0.0000
2535,0.0000
2536,0.2728
2537,0.9158
2538,0.3201
2539,0.0000
2540,0.0000
2541,0.0000
2542,0.0000
2543,0.0000
2544,0.7798
2545,0.1523
2546,0.0000
2547,0.0000
2548,0.0000
2549,0.0000
2550,0.0000
2551,0.1731
2552,0.0000
2553,0.0000
2554,1.2752
2555,0.0000
2556,0.0000
2557,0.2908
2558,0.2347
2559,0.0000
2560,0.2043
2561,0.1039
2562,0.2277
2563,0.0000
2564,0.0000
2565,0.0000
2566,0.0000
2567,2.4287
2568,2.1014
2569,0.4511
2570,0.4528
2571,0.7576
2572,2.5437
2573,1.7507
2574,0.5403
2575,0.0000
2576,0.2035
2577,0.0000
2578,0.6667
2579,0.0000
2580,0.0000
2581,2.8097
2582,4.6667
2583,0.7160
2584,0.5689
2585,1.0000
2586,0.0000
2587,0.0000
2588,0.1827
2589,0.0000
2590,0.0000
2591,0.0000
2592,0.5091
2593,1.8260
2594,2.5056
2595,0.8372
2596,0.5022
2597,0.8338
2598,0.0000
2599,1.5152
2600,1.1905
2601,0.6407
2602,2.0761
2603,1.5100
2604,1.7602
2605,1.7662
2606,0.1515
2607,0.0000
2608,0.4441
2609,0.7723
2610,0.0000
2611,0.0000
2612,0.0000
2613,0.0000
2614,0.3333
2615,1.3204
2616,1.3983
2617,0.3973
2618,0.3921
2619,0.6131
2620,0.4122
2621,0.2510
2622,0.1238
2623,1.6995
2624,1.6667
2625,0.0000
2626,0.0000
2627,0.0000
2628,0.0000
2629,0.0000
2630,0.0000
2631,0.2164
2632,0.0000
2633,0.0000
2634,0.6667
2635,2.7679
2636,3.7014
2637,3.0220
2638,0.9491
2639,0.0943
2640,0.5556
2641,0.0000
2642,1.4652
2643,0.4919
2644,0.1713
2645,0.0000
2646,0.0000
2647,0.0000
2648,0.0000
2649,0.0000
2650,0.0000
2651,2.4804
2652,0.1436
2653,0.0000
2654,2.4017
2655,2.9337
2656,1.6107
2657,0.0000
2658,0.1228
2659,14.4091
2660,9.0878
2661,4.9882
2662,1.6731
2663,0.0000
2664,1.4116
2665,0.2841
2666,0.0000
2667,0.0000
2668,0.2892
2669,0.1271
2670,0.5687
2671,0.0000
2672,0.0000
2673,3.3333
2674,1.0337
2675,0.0000
2676,0.0000
2677,0.0000
2678,3.2531
2679,0.5085
2680,3.1398
2681,1.9138
2682,0.0000
2683,0.0000
2684,1.6176
2685,4.4065
2686,5.2817
2687,7.1658
2688,1.9811
2689,1.6282
2690,0.9821
2691,1.3164
2692,0.9925
2693,0.0000
2694,0.6744
2695,4.6316
2696,5.9203
2697,11.2101
2698,2.0395
2699,0.0000
2700,0.0000
2701,2.5619
2702,0.0000
2703,0.0000
2704,0.0000
2705,0.0000
2706,0.1523
2707,0.4038
2708,0.9243
2709,0.9191
2710,4.6558
2711,2.8175
2712,0.1929
2713,0.4350
2714,0.9644
2715,0.0000
2716,0.0000
2717,0.0000
2718,1.1632
2719,4.2682
2720,0.0000
2721,0.0000
2722,1.4688
2723,1.2309
2724,0.0000
2725,0.0000
2726,0.0000
2727,0.0000
2728,3.2395
2729,2.6414
2730,0.1900
2731,0.0000
2732,0.0000
2733,1.5888
2734,2.4559
2735,0.1440
2736,0.0000
2737,0.0755
2738,1.1544
2739,0.3157
2740,0.0000
2741,0.0824
2742,0.0841
2743,4.5505
2744,4.3698
2745,2.6187
2746,1.6358
2747,1.6667
2748,1.9502
2749,0.1925
2750,0.0000
2751,0.0000
2752,0.2319
2753,1.6904
2754,2.5126
2755,2.0401
2756,0.0000
2757,0.0000
2758,0.0000
2759,0.1136
2760,0.0000
2761,0.0000
2762,0.0000
2763,0.0000
2764,0.0000
2765,2.2947
2766,3.7543
2767,1.1274
2768,0.2042
2769,0.2618
2770,1.3333
2771,4.2532
2772,1.5167
2773,0.8045
2774,0.4187
2775,0.4239
2776,1.8557
2777,1.1314
2778,0.2930
2779,2.2957
2780,0.6333
2781,0.0000
2782,0.0000
2783,0.3103
2784,0.7845
2785,1.6024
2786,3.2955
2787,2.8196
2788,4.4915
2789,5.6689
2790,4.0063
2791,2.6808
2792,4.3895
2793,1.4476
2794,0.0000
2795,0.7038
2796,1.3113
2797,0.7951
2798,1.0000
2799,1.2802
2800,0.7385
2801,0.0000
2802,0.0000
2803,0.0000
2804,0.7662
2805,0.5798
2806,0.6916
2807,1.6390
2808,0.3970
2809,0.4004
2810,0.0000
2811,0.0000
2812,0.0000
2813,0.3333
2814,4.0043
2815,2.5970
2816,2.8790
2817,1.4281
2818,0.6474
2819,0.0000
2820,0.0000
2821,0.0000
2822,0.0000
2823,0.0000
2824,0.0000
2825,0.0000
2826,0.0000
2827,0.0000
2828,0.2331
2829,0.0000
2830,1.5478
2831,3.8084
2832,2.8670
2833,1.6667
2834,2.1537
2835,3.4716
2836,3.9257
2837,0.4974
2838,0.0000
2839,0.0000
2840,0.0000
2841,0.4887
2842,1.1519
2843,0.8893
2844,1.3043
2845,0.7878
2846,0.0000
2847,0.0000
2848,0.1967
2849,0.1276
2850,0.2712
2851,0.5460
2852,0.0000
2853,0.0000
2854,0.2758
2855,0.2137
2856,1.9715
2857,0.0000
2858,0.0000
2859,0.0000
2860,0.0000
2861,0.0000
2862,0.0413
2863,2.4293
2864,4.0000
2865,1.5223
2866,0.0000
2867,0.3333
2868,1.5740
2869,1.5208
2870,3.0590
2871,0.6924
2872,0.0000
2873,0.0000
2874,1.5642
2875,2.2958
2876,4.4281
2877,0.6361
2878,0.0000
2879,0.9763
2880,5.2626
2881,7.9163
2882,2.6600
2883,2.9951
2884,4.3651
2885,5.6854
2886,11.0029
2887,14.6727
2888,15.3446
2889,18.0274
2890,17.9928
2891,9.6756
2892,7.0214
2893,5.7039
2894,4.7374
2895,6.8255
2896,11.7886
2897,18.2604
2898,21.6838
2899,23.2421
2900,28.3333
2901,30.9032
2902,32.4146
2903,33.7980
2904,33.0315
2905,33.4674
2906,28.0000
2907,23.2567
2908,14.9739
2909,9.9878
2910,8.1691
2911,4.6386
2912,1.9547
2913,0.8588
2914,2.2763
2915,1.8484
2916,1.0000
2917,1.7207
2918,2.5563
2919,2.4023
2920,2.5701
2921,2.8208
2922,6.8747
2923,9.4091
2924,6.3941
2925,3.8643
2926,1.9854
2927,0.5706
2928,0.8767
2929,2.3398
2930,2.6070
2931,0.3913
2932,0.2533
2933,1.0064
2934,2.4998
2935,4.4889
2936,2.6380
2937,0.0000
2938,0.0000
2939,0.7237
2940,1.4369
2941,0.4755
2942,1.8468
2943,2.2705
2944,1.8062
2945,1.2559
2946,0.8958
2947,0.7726
2948,0.7642
2949,0.9900
2950,3.5570
2951,1.2366
2952,0.0000
2953,0.0000
2954,0.3543
2955,0.9063
2956,0.2118
2957,0.2100
2958,0.0000
2959,1.2677
2960,0.2570
2961,0.0000
2962,0.0000
2963,0.0000
2964,0.0000
2965,0.0000
2966,0.1944
2967,0.7708
2968,3.7118
2969,2.4774
2970,4.0000
2971,5.6179
2972,4.0553
2973,4.0572
2974,3.1528
2975,0.7725
2976,1.3960
2977,3.1220
2978,0.0000
2979,0.1614
2980,0.0000
2981,0.0000
2982,0.0000
2983,0.3367
2984,0.1632
2985,0.0000
2986,0.0000
2987,0.0000
2988,0.0000
2989,0.0000
2990,0.0000
2991,0.0000
2992,0.0000
2993,0.1857
2994,0.0000
2995,0.3333
2996,1.0456
2997,0.5629
2998,0.5277
2999,0.3921
3000,0.9890
3001,1.3968
3002,1.6730
3003,3.3784
3004,3.6091
3005,0.8259
3006,0.0000
3007,1.6795
3008,0.6350
3009,1.4392
3010,0.4303
3011,0.6506
3012,5.1642
3013,8.6156
3014,7.2216
3015,3.5760
3016,0.8922
3017,0.3333
3018,0.0000
3019,0.3333
3020,0.1009
3021,0.0000
3022,0.3896
3023,0.9043
3024,0.4788
3025,4.2835
3026,2.6953
3027,5.2467
3028,2.0576
3029,0.5970
3030,0.4177
3031,2.9121
3032,3.2662
3033,3.3148
3034,1.5403
3035,1.2922
3036,1.8213
3037,6.2382
3038,1.3879
3039,7.8447
3040,2.1987
3041,0.0000
3042,0.0000
3043,0.0000
3044,0.0000
3045,0.2758
3046,0.0558
3047,0.2164
3048,2.7190
3049,1.8396
3050,3.4800
3051,9.1950
3052,4.2425
3053,2.1148
3054,2.7062
3055,0.3333
3056,0.0000
3057,0.0000
3058,0.0000
3059,0.1998
3060,0.6035
3061,3.0349
3062,5.4739
3063,4.3429
3064,0.1971
3065,0.1145
3066,0.3122
3067,0.9417
3068,0.3333
3069,0.0799
3070,1.6382
3071,0.0125
3072,0.0108
3073,6.1976
3074,5.3187
3075,4.6332
3076,2.3179
3077,0.0000
3078,0.0000
3079,0.0000
3080,0.0000
3081,0.0000
3082,0.3922
3083,0.0000
3084,0.0100
3085,0.0000
3086,0.0000
3087,0.0304
3088,0.0000
3089,0.0000
3090,0.9592
3091,1.5560
3092,0.9761
3093,2.7696
3094,0.0000
3095,0.0000
3096,0.0000
3097,0.0000
3098,0.0000
3099,0.0000
3100,0.0000
3101,0.0000
3102,0.5843
3103,0.9141
3104,0.5120
3105,0.0464
3106,0.0000
3107,1.0000
3108,1.6904
3109,0.0000
3110,0.0000
3111,0.0000
3112,0.0000
3113,0.9397
3114,0.3953
3115,0.0000
3116,0.0000
3117,0.0000
3118,0.0000
3119,0.0000
3120,0.0000
3121,0.0000
3122,0.8184
3123,5.7212
3124,0.7299
3125,0.0000
3126,0.5011
3127,1.0047
3128,0.8392
3129,3.1574
3130,4.1284
3131,1.7847
3132,0.5735
3133,0.6181
3134,2.1401
3135,4.7431
3136,3.0000
3137,3.7223
3138,4.6083
3139,2.0348
3140,0.2263
3141,1.2105
3142,2.5525
3143,1.6700
3144,1.4559
3145,4.0275
3146,0.7046
3147,0.0000
3148,0.0000
3149,0.4214
3150,0.9154
3151,2.2072
3152,2.3107
3153,1.6855
3154,1.3333
3155,1.4006
3156,1.7943
3157,0.1365
3158,0.2764
3159,0.1400
3160,0.0000
3161,0.0000
3162,0.0000
3163,0.1864
3164,0.1847
3165,0.1504
3166,0.7604
3167,1.4871
3168,1.6667
3169,0.3146
3170,1.8257
3171,2.5888
3172,0.5126
3173,0.0000
3174,0.0000
3175,0.0000
3176,0.0000
3177,0.3423
3178,0.1729
3179,0.0000
3180,0.0000
3181,0.0000
3182,2.4343
3183,0.3036
3184,0.0000
3185,0.1850
3186,0.0000
3187,0.0000
3188,0.0000
3189,0.0000
3190,0.0000
3191,0.0000
3192,0.0000
3193,0.0000
3194,0.0000
3195,0.4047
3196,0.6464
3197,1.6377
3198,1.0817
3199,0.0000
3200,1.1560
3201,0.0000
3202,0.0000
3203,1.0810
3204,1.7434
3205,2.0077
3206,0.1119
3207,0.0000
3208,0.0000
3209,0.0000
3210,0.0000
3211,0.0000
3212,1.3775
3213,1.3654
3214,0.0981
3215,0.0000
3216,0.0000
3217,0.0000
3218,0.0000
3219,0.0000
3220,0.7544
3221,0.0860
3222,1.4982
3223,0.2475
3224,0.0000
3225,0.0000
3226,0.2560
3227,0.0000
3228,0.1477
3229,0.0000
3230,0.5259
3231,0.5294
3232,0.5998
3233,0.3333
3234,0.0000
3235,0.0000
3236,0.0000
3237,0.0000
3238,0.8305
3239,0.2786
3240,0.0000
3241,0.0000
3242,0.5675
3243,1.7608
3244,1.0461
3245,0.3777
3246,1.4535
3247,2.1288
3248,0.9608
3249,0.0000
3250,0.0000
3251,0.0000
3252,0.3869
3253,0.1221
3254,0.3333
3255,0.9189
3256,1.2574
3257,1.6195
3258,1.2459
3259,0.3132
3260,2.5931
3261,10.3170
3262,7.3035
3263,2.9868
3264,3.0000
3265,0.0292
3266,0.0959
3267,0.0626
3268,2.0045
3269,2.6722
3270,0.0095
3271,0.9980
3272,0.0024
3273,0.0000
3274,0.3275
3275,3.3714
3276,0.0373
3277,0.0000
3278,0.0000
3279,0.0000
3280,0.3171
3281,0.0000
3282,0.0000
3283,0.6237
3284,1.9304
3285,7.1339
3286,0.0800
3287,0.0000
3288,0.3032
3289,2.7133
3290,0.0000
3291,0.0000
3292,0.8888
3293,2.6509
3294,2.7163
3295,0.0423
3296,0.0000
3297,0.0000
3298,0.0000
3299,0.0000
3300,0.3333
3301,0.1053
3302,0.0000
3303,0.0000
3304,0.5510
3305,2.9163
3306,1.6934
3307,1.3514
3308,0.2686
3309,0.0000
3310,0.0000
3311,0.1400
3312,0.0717
3313,0.0000
3314,0.0000
3315,0.7693
3316,0.9026
3317,1.7707
3318,1.6716
3319,4.3313
3320,6.2120
3321,4.1984
3322,1.8219
3323,0.3333
3324,0.4258
3325,0.6596
3326,0.1919
3327,0.0000
3328,0.0000
3329,2.3217
3330,1.1522
3331,0.1046
3332,0.1064
3333,2.6757
3334,7.1098
3335,1.0000
3336,0.2200
3337,0.0000
3338,0.0000
3339,0.0000
3340,0.2404
3341,0.0000
3342,0.1237
3343,0.0000
3344,0.0000
3345,0.2044
3346,0.3333
3347,0.6029
3348,0.1992
3349,0.0000
3350,2.6245
3351,0.0000
3352,0.0000
3353,0.0000
3354,0.0000
3355,0.0000
3356,0.0000
3357,0.0000
3358,0.0000
3359,0.9189
3360,5.8184
3361,2.9842
3362,0.0000
3363,1.4407
3364,1.5437
3365,0.3396
3366,1.0028
3367,0.6673
3368,0.8313
3369,1.9620
3370,0.3223
3371,0.0000
3372,4.7300
3373,3.0701
3374,1.6122
3375,3.1136
3376,3.6752
3377,1.3687
3378,0.4806
3379,0.8732
3380,1.1504
3381,0.0000
3382,0.3860
3383,0.1947
3384,0.0000
3385,0.0000
3386,0.0000
3387,0.2634
3388,0.0000
3389,0.0000
3390,0.0000
3391,0.4172
3392,0.4921
3393,1.3944
3394,1.2391
3395,0.9799
3396,0.2172
3397,0.0000
3398,0.6621
3399,0.2224
3400,0.4484
3401,0.5592
3402,0.8455
3403,1.9141
3404,2.6933
3405,3.1274
3406,1.1729
3407,0.4726
3408,0.0000
3409,0.0000
3410,1.3912
3411,1.7568
3412,0.6868
3413,0.0000
3414,1.0974
3415,5.6646
3416,2.1553
3417,0.9058
3418,1.0915
3419,0.3812
3420,0.4823
3421,1.9272
3422,2.9781
3423,1.6667
3424,1.3288
3425,0.0000
3426,0.0000
3427,0.0000
3428,0.0000
3429,0.0000
3430,0.0000
3431,0.0000
3432,0.1074
3433,2.3333
3434,3.8309
3435,5.1393
3436,3.0000
3437,0.2883
3438,0.0000
3439,0.1247
3440,0.3732
3441,0.5904
3442,0.0000
3443,0.0000
3444,0.0000
3445,1.0000
3446,1.5783
3447,0.9723
3448,0.6667
3449,2.1878
3450,4.1081
3451,3.1878
3452,1.3333
3453,0.0520
3454,0.0000
3455,0.0000
3456,0.0000
3457,0.0000
3458,1.3073
3459,0.6736
3460,1.0260
3461,3.3333
3462,0.6649
3463,0.0000
