1.159199e+002,1.107939e+002
1.178484e+002,1.296406e+002
1.197769e+002,1.455507e+002
1.217053e+002,1.583877e+002
1.236338e+002,1.642608e+002
1.255623e+002,1.596524e+002
1.274907e+002,1.500653e+002
1.294192e+002,1.408268e+002
1.313477e+002,1.322742e+002
1.332761e+002,1.235413e+002
1.352046e+002,1.130669e+002
1.371331e+002,9.992585e+001
1.390615e+002,9.121620e+001
1.409900e+002,9.132703e+001
1.429185e+002,9.620161e+001
1.448469e+002,9.881523e+001
1.467754e+002,9.567528e+001
1.487039e+002,9.297174e+001
1.506323e+002,9.449339e+001
1.525608e+002,1.009745e+002
1.544893e+002,1.045795e+002
1.564177e+002,1.009601e+002
1.583462e+002,9.239544e+001
1.602747e+002,9.111888e+001
1.622031e+002,1.025716e+002
1.641316e+002,1.151371e+002
1.660601e+002,1.222246e+002
1.679885e+002,1.207231e+002
1.699170e+002,1.216150e+002
1.718455e+002,1.294779e+002
1.737739e+002,1.440091e+002
1.757024e+002,1.513099e+002
1.776309e+002,1.477385e+002
1.795593e+002,1.390508e+002
1.814878e+002,1.303108e+002
1.834163e+002,1.205128e+002
1.853447e+002,1.116683e+002
1.872732e+002,1.027261e+002
1.892017e+002,9.379573e+001
1.911301e+002,9.022797e+001
1.930586e+002,9.786465e+001
1.949871e+002,1.097296e+002
1.969155e+002,1.169696e+002
1.988440e+002,1.164873e+002
2.007725e+002,1.153074e+002
2.027009e+002,1.163619e+002
2.046294e+002,1.201981e+002
2.065579e+002,1.203857e+002
2.084864e+002,1.142373e+002
2.104148e+002,1.040446e+002
2.123433e+002,9.473506e+001
2.142718e+002,8.494189e+001
2.162002e+002,7.740714e+001
2.181287e+002,7.314842e+001
2.200572e+002,7.315926e+001
2.219856e+002,7.413949e+001
2.239141e+002,7.694931e+001
2.258426e+002,8.045259e+001
2.277710e+002,8.217311e+001
2.296995e+002,8.242291e+001
2.316280e+002,8.046352e+001
2.335564e+002,7.606794e+001
2.354849e+002,6.604195e+001
2.374134e+002,5.785853e+001
2.393418e+002,5.243321e+001
2.412703e+002,4.889824e+001
2.431988e+002,4.524546e+001
2.451272e+002,3.986975e+001
2.470557e+002,3.551091e+001
2.489842e+002,3.400269e+001
2.509126e+002,3.724643e+001
2.528411e+002,3.933978e+001
2.547696e+002,3.882145e+001
2.566980e+002,3.651360e+001
2.586265e+002,3.434967e+001
2.605550e+002,3.123120e+001
2.624834e+002,2.916031e+001
2.644119e+002,2.993752e+001
2.663404e+002,3.433724e+001
2.682688e+002,3.804690e+001
2.701973e+002,3.923865e+001
2.721258e+002,3.863617e+001
2.740542e+002,3.952758e+001
2.759827e+002,4.250982e+001
2.779112e+002,4.635456e+001
2.798396e+002,5.119563e+001
2.817681e+002,5.773720e+001
2.836966e+002,6.173981e+001
2.856250e+002,6.185113e+001
2.875535e+002,5.874696e+001
2.894820e+002,5.452148e+001
2.914104e+002,4.761116e+001
2.933389e+002,4.115062e+001
2.952674e+002,3.681963e+001
2.971958e+002,3.497433e+001
2.991243e+002,3.319230e+001
3.010528e+002,3.067362e+001
3.029813e+002,2.782849e+001
3.049097e+002,2.591677e+001
3.068382e+002,2.522759e+001
3.087667e+002,2.508124e+001
3.106951e+002,2.500307e+001
3.126236e+002,2.471050e+001
3.145521e+002,2.545674e+001
3.164805e+002,2.752573e+001
3.184090e+002,3.065696e+001
3.203375e+002,3.441300e+001
3.222659e+002,4.023730e+001
3.241944e+002,4.458498e+001
3.261229e+002,4.578106e+001
3.280513e+002,4.159638e+001
3.299798e+002,4.003191e+001
3.319083e+002,4.361896e+001
3.338367e+002,4.893066e+001
3.357652e+002,5.141538e+001
3.376937e+002,5.003574e+001
3.396221e+002,4.733607e+001
3.415506e+002,4.382336e+001
3.434791e+002,3.915296e+001
3.454075e+002,3.571910e+001
3.473360e+002,3.378825e+001
3.492645e+002,3.299121e+001
3.511929e+002,3.300475e+001
3.531214e+002,3.459391e+001
3.550499e+002,3.552528e+001
3.569783e+002,3.488358e+001
3.589068e+002,3.271186e+001
3.608353e+002,3.137317e+001
3.627637e+002,3.114960e+001
3.646922e+002,3.157074e+001
3.666207e+002,3.244001e+001
3.685491e+002,3.434510e+001
3.704776e+002,3.540081e+001
3.724061e+002,3.501266e+001
3.743345e+002,3.350784e+001
3.762630e+002,3.220884e+001
3.781915e+002,3.125042e+001
3.801199e+002,3.033479e+001
3.820484e+002,2.893071e+001
3.839769e+002,2.584982e+001
3.859053e+002,2.551461e+001
3.878338e+002,3.045855e+001
3.897623e+002,3.758680e+001
3.916907e+002,4.194824e+001
3.936192e+002,4.255292e+001
3.955477e+002,4.199154e+001
3.974761e+002,4.061597e+001
3.994046e+002,3.793710e+001
4.013331e+002,3.770068e+001
4.032615e+002,4.154560e+001
4.051900e+002,4.664733e+001
4.071185e+002,5.066725e+001
4.090469e+002,5.329779e+001
4.109754e+002,5.592373e+001
4.129039e+002,5.869644e+001
4.148323e+002,6.169137e+001
4.167608e+002,6.535431e+001
4.186893e+002,7.091440e+001
4.206177e+002,7.599578e+001
4.225462e+002,7.953624e+001
4.244747e+002,8.148151e+001
4.264032e+002,8.246024e+001
4.283316e+002,8.076685e+001
4.302601e+002,7.860494e+001
4.321886e+002,7.967433e+001
4.341170e+002,8.265784e+001
4.360455e+002,8.996776e+001
4.379740e+002,1.061287e+002
4.399024e+002,1.300777e+002
4.418309e+002,1.470169e+002
4.437594e+002,1.549450e+002
4.456878e+002,1.565609e+002
4.476163e+002,1.519979e+002
4.495448e+002,1.404380e+002
4.514732e+002,1.271205e+002
4.534017e+002,1.101780e+002
4.553302e+002,9.216954e+001
4.572586e+002,7.935519e+001
4.591871e+002,7.285626e+001
4.611156e+002,7.060693e+001
4.630440e+002,7.382930e+001
4.649725e+002,8.241068e+001
4.669010e+002,9.082518e+001
4.688294e+002,1.009567e+002
4.707579e+002,1.089978e+002
4.726864e+002,1.119553e+002
4.746148e+002,1.077508e+002
4.765433e+002,1.000476e+002
4.784718e+002,8.542860e+001
4.804002e+002,6.721128e+001
4.823287e+002,5.404588e+001
4.842572e+002,4.910356e+001
4.861856e+002,4.596522e+001
4.881141e+002,4.150417e+001
4.900426e+002,3.447012e+001
4.919710e+002,3.098862e+001
4.938995e+002,3.293571e+001
4.958280e+002,3.724309e+001
4.977564e+002,4.159185e+001
4.996849e+002,4.678898e+001
5.016134e+002,4.968563e+001
5.035418e+002,4.790200e+001
5.054703e+002,4.291797e+001
5.073988e+002,4.104182e+001
5.093272e+002,4.524500e+001
5.112557e+002,4.922886e+001
5.131842e+002,4.958019e+001
5.151127e+002,4.656009e+001
5.170411e+002,4.595106e+001
5.189696e+002,5.033007e+001
5.208981e+002,5.645803e+001
5.228265e+002,6.167542e+001
5.247550e+002,6.443707e+001
5.266835e+002,6.942271e+001
5.286119e+002,8.175526e+001
5.305404e+002,9.618053e+001
5.324689e+002,1.032952e+002
5.343973e+002,9.624019e+001
5.363258e+002,8.875344e+001
5.382543e+002,8.504171e+001
5.401827e+002,8.549392e+001
5.421112e+002,8.478201e+001
5.440397e+002,8.222939e+001
5.459681e+002,7.892055e+001
5.478966e+002,7.530389e+001
5.498251e+002,7.092783e+001
5.517535e+002,6.791547e+001
5.536820e+002,6.806072e+001
5.556105e+002,6.919020e+001
5.575389e+002,6.746519e+001
5.594674e+002,6.140218e+001
5.613959e+002,5.607061e+001
5.633243e+002,5.369448e+001
5.652528e+002,5.351596e+001
5.671813e+002,5.244497e+001
5.691097e+002,4.880092e+001
5.710382e+002,4.557171e+001
5.729667e+002,4.414875e+001
5.748951e+002,4.469119e+001
5.768236e+002,4.515487e+001
5.787521e+002,4.452215e+001
5.806805e+002,4.432686e+001
5.826090e+002,4.603446e+001
5.845375e+002,5.177749e+001
5.864659e+002,5.520463e+001
5.883944e+002,5.383411e+001
5.903229e+002,5.015149e+001
5.922513e+002,4.900534e+001
5.941798e+002,5.116579e+001
5.961083e+002,5.412416e+001
5.980367e+002,5.667699e+001
5.999652e+002,5.895645e+001
6.018937e+002,6.311530e+001
6.038221e+002,6.926997e+001
6.057506e+002,7.707217e+001
6.076791e+002,8.742172e+001
6.096075e+002,1.002970e+002
6.115360e+002,1.118043e+002
6.134645e+002,1.235402e+002
6.153929e+002,1.318263e+002
6.173214e+002,1.338955e+002
6.192499e+002,1.266512e+002
6.211783e+002,1.186155e+002
6.231068e+002,1.097572e+002
6.250353e+002,1.007394e+002
6.269637e+002,9.255298e+001
6.288922e+002,8.520160e+001
6.308207e+002,7.851009e+001
6.327491e+002,7.125480e+001
6.346776e+002,6.416099e+001
6.366061e+002,6.102743e+001
6.385345e+002,6.544094e+001
6.404630e+002,7.015628e+001
6.423915e+002,7.379707e+001
6.443199e+002,7.611519e+001
6.462484e+002,7.570585e+001
6.481769e+002,7.066487e+001
6.501053e+002,6.452811e+001
6.520338e+002,5.919102e+001
6.539623e+002,5.491905e+001
6.558907e+002,5.078242e+001
6.578192e+002,4.582727e+001
6.597477e+002,4.151535e+001
6.616761e+002,3.949832e+001
6.636046e+002,3.995731e+001
6.655331e+002,4.089251e+001
6.674615e+002,4.240160e+001
6.693900e+002,4.391867e+001
6.713185e+002,4.467267e+001
6.732469e+002,4.408859e+001
6.751754e+002,4.336398e+001
6.771039e+002,4.189975e+001
6.790323e+002,4.042701e+001
6.809608e+002,4.082159e+001
6.828893e+002,4.430481e+001
6.848177e+002,4.759223e+001
6.867462e+002,4.996349e+001
6.886747e+002,5.138763e+001
6.906031e+002,5.061013e+001
6.925316e+002,4.515290e+001
6.944601e+002,3.991862e+001
6.963885e+002,3.705756e+001
6.983170e+002,3.647538e+001
7.002455e+002,3.617910e+001
7.021740e+002,3.561486e+001
7.041024e+002,3.571869e+001
7.060309e+002,3.749136e+001
7.079594e+002,4.228123e+001
7.098878e+002,4.420890e+001
7.118163e+002,4.078206e+001
7.137448e+002,3.615448e+001
7.156732e+002,3.426317e+001
7.176017e+002,3.541848e+001
7.195302e+002,3.626170e+001
7.214586e+002,3.523177e+001
7.233871e+002,3.402309e+001
7.253156e+002,3.449221e+001
7.272440e+002,3.829275e+001
7.291725e+002,4.099358e+001
7.311010e+002,4.125822e+001
7.330294e+002,4.039378e+001
7.349579e+002,4.107151e+001
7.368864e+002,4.464813e+001
7.388149e+002,4.635842e+001
7.407433e+002,4.121468e+001
7.426718e+002,3.321803e+001
7.446003e+002,3.183001e+001
7.465287e+002,4.489316e+001
7.484572e+002,5.567133e+001
7.503857e+002,6.052673e+001
7.523141e+002,6.032233e+001
7.542426e+002,5.919995e+001
7.561711e+002,5.525495e+001
7.580995e+002,5.335949e+001
7.600280e+002,5.570625e+001
7.619565e+002,6.174768e+001
7.638849e+002,6.943488e+001
7.658134e+002,8.326151e+001
7.677419e+002,9.420564e+001
7.696703e+002,9.897363e+001
7.715988e+002,9.725339e+001
7.735273e+002,9.366200e+001
7.754557e+002,8.738244e+001
7.773842e+002,8.012216e+001
7.793127e+002,7.160247e+001
7.812411e+002,6.203362e+001
7.831696e+002,5.575696e+001
7.850981e+002,5.586185e+001
7.870266e+002,5.712436e+001
7.889550e+002,5.764381e+001
7.908835e+002,5.735791e+001
7.928120e+002,5.634108e+001
7.947404e+002,5.271710e+001
7.966689e+002,4.992562e+001
7.985974e+002,5.104588e+001
8.005258e+002,5.615010e+001
8.024543e+002,5.828861e+001
8.043828e+002,5.182693e+001
8.063112e+002,4.554065e+001
8.082397e+002,4.472664e+001
8.101682e+002,5.163928e+001
8.120966e+002,5.692900e+001
8.140251e+002,5.898995e+001
8.159536e+002,6.062680e+001
8.178820e+002,6.358028e+001
8.198105e+002,6.780119e+001
8.217390e+002,7.306250e+001
8.236674e+002,7.699911e+001
8.255959e+002,8.389323e+001
8.275244e+002,9.615239e+001
8.294528e+002,1.137414e+002
8.313813e+002,1.380479e+002
8.333098e+002,1.756700e+002
8.352382e+002,2.152494e+002
8.371667e+002,2.513342e+002
8.390952e+002,2.850164e+002
8.410236e+002,3.041276e+002
8.429521e+002,3.030228e+002
8.448806e+002,2.877375e+002
8.468090e+002,2.597454e+002
8.487375e+002,2.111991e+002
8.506660e+002,1.705094e+002
8.525944e+002,1.391523e+002
8.545229e+002,1.142771e+002
8.564514e+002,9.391077e+001
8.583798e+002,7.767367e+001
8.603083e+002,6.816852e+001
8.622368e+002,7.065482e+001
8.641652e+002,7.613401e+001
8.660937e+002,7.803584e+001
8.680222e+002,7.478288e+001
8.699506e+002,7.542292e+001
8.718791e+002,8.127973e+001
8.738076e+002,9.017643e+001
8.757360e+002,1.006536e+002
8.776645e+002,1.126481e+002
8.795930e+002,1.280731e+002
8.815214e+002,1.509216e+002
8.834499e+002,1.737731e+002
8.853784e+002,1.958013e+002
8.873068e+002,2.174728e+002
8.892353e+002,2.244925e+002
8.911638e+002,2.048469e+002
8.930922e+002,1.786638e+002
8.950207e+002,1.530165e+002
8.969492e+002,1.277199e+002
8.988776e+002,1.059176e+002
9.008061e+002,8.595974e+001
9.027346e+002,7.079674e+001
9.046630e+002,6.390044e+001
9.065915e+002,6.362393e+001
9.085200e+002,6.327126e+001
9.104484e+002,5.969795e+001
9.123769e+002,5.937003e+001
9.143054e+002,6.827764e+001
9.162338e+002,8.567393e+001
9.181623e+002,9.254550e+001
9.200908e+002,7.989178e+001
9.220192e+002,6.774059e+001
9.239477e+002,6.357324e+001
9.258762e+002,6.505273e+001
9.278046e+002,6.354957e+001
9.297331e+002,5.686982e+001
9.316616e+002,5.068268e+001
9.335900e+002,4.672527e+001
9.355185e+002,4.483857e+001
9.374470e+002,4.485230e+001
9.393754e+002,4.928087e+001
9.413039e+002,5.237959e+001
9.432324e+002,5.382784e+001
9.451608e+002,5.333358e+001
9.470893e+002,4.928390e+001
9.490178e+002,3.891044e+001
9.509462e+002,3.284023e+001
9.528747e+002,3.796346e+001
9.548032e+002,4.664021e+001
9.567316e+002,5.013238e+001
9.586601e+002,4.679345e+001
9.605886e+002,4.373870e+001
9.625170e+002,4.181485e+001
9.644455e+002,4.093219e+001
9.663740e+002,4.118290e+001
9.683024e+002,4.313319e+001
9.702309e+002,4.486983e+001
9.721594e+002,4.521733e+001
9.740878e+002,4.625737e+001
9.760163e+002,5.033244e+001
9.779448e+002,5.712137e+001
9.798733e+002,6.197121e+001
9.818018e+002,6.171856e+001
9.837302e+002,6.231734e+001
9.856587e+002,6.741927e+001
9.875872e+002,7.712411e+001
9.895156e+002,8.432848e+001
9.914441e+002,8.934456e+001
9.933726e+002,9.168458e+001
9.953010e+002,9.099771e+001
9.972295e+002,8.735177e+001
9.991580e+002,8.116135e+001
1.001086e+003,7.073097e+001
1.003015e+003,6.135581e+001
1.004943e+003,5.455379e+001
1.006872e+003,5.002974e+001
1.008800e+003,4.794107e+001
1.010729e+003,4.986540e+001
1.012657e+003,5.042236e+001
1.014586e+003,4.639475e+001
1.016514e+003,4.193844e+001
1.018443e+003,4.200494e+001
1.020371e+003,4.951772e+001
1.022300e+003,5.442980e+001
1.024228e+003,5.480606e+001
1.026156e+003,5.385915e+001
1.028085e+003,5.279384e+001
1.030013e+003,5.176521e+001
1.031942e+003,5.399268e+001
1.033870e+003,6.134700e+001
1.035799e+003,7.039167e+001
1.037727e+003,8.085384e+001
1.039656e+003,9.234027e+001
1.041584e+003,1.001829e+002
1.043513e+003,1.047211e+002
1.045441e+003,1.050172e+002
1.047370e+003,9.812806e+001
1.049298e+003,8.709846e+001
1.051227e+003,7.917365e+001
1.053155e+003,7.517433e+001
1.055083e+003,7.150269e+001
1.057012e+003,6.616248e+001
1.058940e+003,6.149589e+001
1.060869e+003,5.981863e+001
1.062797e+003,6.148217e+001
1.064726e+003,6.393149e+001
1.066654e+003,6.534245e+001
1.068583e+003,6.862383e+001
1.070511e+003,7.603934e+001
1.072440e+003,8.799647e+001
1.074368e+003,9.919517e+001
1.076297e+003,1.074114e+002
1.078225e+003,1.173879e+002
1.080154e+003,1.322249e+002
1.082082e+003,1.501741e+002
1.084010e+003,1.665625e+002
1.085939e+003,1.827576e+002
1.087867e+003,1.943244e+002
1.089796e+003,1.996378e+002
1.091724e+003,1.994290e+002
1.093653e+003,1.934415e+002
1.095581e+003,1.801230e+002
1.097510e+003,1.654693e+002
1.099438e+003,1.489157e+002
1.101367e+003,1.324006e+002
1.103295e+003,1.163793e+002
1.105224e+003,1.007829e+002
1.107152e+003,8.926055e+001
1.109081e+003,8.309489e+001
1.111009e+003,7.936913e+001
1.112938e+003,7.680530e+001
1.114866e+003,7.607534e+001
1.116794e+003,7.902057e+001
1.118723e+003,8.709796e+001
1.120651e+003,9.487968e+001
1.122580e+003,1.012656e+002
1.124508e+003,1.061113e+002
1.126437e+003,1.091047e+002
1.128365e+003,1.100666e+002
1.130294e+003,1.096400e+002
1.132222e+003,1.079735e+002
1.134151e+003,1.050635e+002
1.136079e+003,9.990235e+001
1.138008e+003,9.279208e+001
1.139936e+003,8.815995e+001
1.141865e+003,8.551913e+001
1.143793e+003,8.590514e+001
1.145721e+003,8.966631e+001
1.147650e+003,9.683891e+001
1.149578e+003,1.082714e+002
1.151507e+003,1.255272e+002
1.153435e+003,1.398506e+002
1.155364e+003,1.511393e+002
1.157292e+003,1.569523e+002
1.159221e+003,1.548600e+002
1.161149e+003,1.441729e+002
1.163078e+003,1.314647e+002
1.165006e+003,1.134495e+002
1.166935e+003,9.734319e+001
1.168863e+003,8.601801e+001
1.170792e+003,7.820520e+001
1.172720e+003,7.027471e+001
1.174648e+003,6.100070e+001
1.176577e+003,5.459488e+001
1.178505e+003,5.334950e+001
1.180434e+003,5.432053e+001
1.182362e+003,5.434689e+001
1.184291e+003,5.353190e+001
1.186219e+003,5.638840e+001
1.188148e+003,6.723659e+001
1.190076e+003,7.665908e+001
1.192005e+003,8.040421e+001
1.193933e+003,7.978805e+001
1.195862e+003,7.915831e+001
1.197790e+003,7.930838e+001
1.199719e+003,7.812668e+001
1.201647e+003,7.424713e+001
1.203575e+003,6.977818e+001
1.205504e+003,6.650269e+001
1.207432e+003,6.451250e+001
1.209361e+003,6.338648e+001
1.211289e+003,6.406637e+001
1.213218e+003,6.448386e+001
1.215146e+003,6.362262e+001
1.217075e+003,6.196766e+001
1.219003e+003,6.045238e+001
1.220932e+003,5.916460e+001
1.222860e+003,5.784501e+001
1.224789e+003,5.554711e+001
1.226717e+003,5.391464e+001
1.228646e+003,5.487001e+001
1.230574e+003,5.890550e+001
1.232502e+003,6.030141e+001
1.234431e+003,5.473583e+001
1.236359e+003,5.134057e+001
1.238288e+003,5.316737e+001
1.240216e+003,5.863811e+001
1.242145e+003,6.469125e+001
1.244073e+003,7.131232e+001
1.246002e+003,7.852740e+001
1.247930e+003,8.862628e+001
1.249859e+003,9.740552e+001
1.251787e+003,1.015716e+002
1.253716e+003,1.019483e+002
1.255644e+003,1.018651e+002
1.257573e+003,1.017627e+002
1.259501e+003,1.005781e+002
1.261429e+003,9.517464e+001
1.263358e+003,8.998853e+001
1.265286e+003,9.009148e+001
1.267215e+003,9.593700e+001
1.269143e+003,1.042235e+002
1.271072e+003,1.177289e+002
1.273000e+003,1.302202e+002
1.274929e+003,1.406450e+002
1.276857e+003,1.483076e+002
1.278786e+003,1.508183e+002
1.280714e+003,1.442870e+002
1.282643e+003,1.382423e+002
1.284571e+003,1.320987e+002
1.286500e+003,1.272629e+002
1.288428e+003,1.240096e+002
1.290356e+003,1.226626e+002
1.292285e+003,1.261940e+002
1.294213e+003,1.354511e+002
1.296142e+003,1.481300e+002
1.298070e+003,1.687407e+002
1.299999e+003,1.892263e+002
1.301927e+003,2.000849e+002
1.303856e+003,2.007502e+002
1.305784e+003,1.996810e+002
1.307713e+003,1.978062e+002
1.309641e+003,1.948089e+002
1.311570e+003,1.867480e+002
1.313498e+003,1.779233e+002
1.315427e+003,1.801828e+002
1.317355e+003,1.978003e+002
1.319283e+003,2.175508e+002
1.321212e+003,2.476214e+002
1.323140e+003,2.706666e+002
1.325069e+003,2.756154e+002
1.326997e+003,2.632616e+002
1.328926e+003,2.418667e+002
1.330854e+003,2.013391e+002
1.332783e+003,1.682304e+002
1.334711e+003,1.494801e+002
1.336640e+003,1.380572e+002
1.338568e+003,1.265149e+002
1.340497e+003,1.153477e+002
1.342425e+003,1.127801e+002
1.344354e+003,1.238027e+002
1.346282e+003,1.353355e+002
1.348210e+003,1.461846e+002
1.350139e+003,1.524317e+002
1.352068e+003,1.477086e+002
1.353996e+003,1.312063e+002
1.355924e+003,1.166290e+002
1.357853e+003,1.056031e+002
1.359781e+003,9.725994e+001
1.361710e+003,9.188029e+001
1.363638e+003,8.864922e+001
1.365567e+003,8.616019e+001
1.367495e+003,8.500833e+001
1.369424e+003,8.300616e+001
1.371352e+003,7.879671e+001
1.373281e+003,7.515244e+001
1.375209e+003,7.249100e+001
1.377138e+003,7.138312e+001
1.379066e+003,7.404742e+001
1.380995e+003,8.375404e+001
1.382923e+003,9.074327e+001
1.384851e+003,9.223206e+001
1.386780e+003,9.283457e+001
1.388708e+003,9.395280e+001
1.390637e+003,9.641881e+001
1.392565e+003,1.030201e+002
1.394494e+003,1.138999e+002
1.396422e+003,1.283975e+002
1.398351e+003,1.489937e+002
1.400279e+003,1.708421e+002
1.402208e+003,1.903708e+002
1.404136e+003,2.082325e+002
1.406065e+003,2.276666e+002
1.407993e+003,2.510908e+002
1.409922e+003,2.691015e+002
1.411850e+003,2.803100e+002
1.413778e+003,2.837593e+002
1.415707e+003,2.767971e+002
1.417635e+003,2.604573e+002
1.419564e+003,2.448138e+002
1.421492e+003,2.304187e+002
1.423421e+003,2.161130e+002
1.425349e+003,2.001440e+002
1.427278e+003,1.851651e+002
1.429206e+003,1.724315e+002
1.431135e+003,1.619371e+002
1.433063e+003,1.566677e+002
1.434992e+003,1.584716e+002
1.436920e+003,1.630782e+002
1.438849e+003,1.753304e+002
1.440777e+003,1.859486e+002
1.442705e+003,1.868817e+002
1.444634e+003,1.784676e+002
1.446562e+003,1.679428e+002
1.448491e+003,1.546282e+002
1.450419e+003,1.406376e+002
1.452348e+003,1.241429e+002
1.454276e+003,1.088452e+002
1.456205e+003,9.796851e+001
1.458133e+003,9.112479e+001
1.460062e+003,8.626456e+001
1.461990e+003,8.381949e+001
1.463919e+003,8.202039e+001
1.465847e+003,7.907133e+001
1.467776e+003,7.779395e+001
1.469704e+003,8.156980e+001
1.471632e+003,8.879738e+001
1.473561e+003,9.389497e+001
1.475489e+003,9.602436e+001
1.477418e+003,9.794851e+001
1.479346e+003,9.967112e+001
1.481275e+003,1.021874e+002
1.483203e+003,1.063569e+002
1.485132e+003,1.117722e+002
1.487060e+003,1.175192e+002
1.488989e+003,1.248153e+002
1.490917e+003,1.281376e+002
1.492846e+003,1.244281e+002
1.494774e+003,1.185202e+002
1.496703e+003,1.122918e+002
1.498631e+003,1.057188e+002
1.500559e+003,9.851574e+001
1.502488e+003,8.983891e+001
1.504416e+003,8.293849e+001
1.506345e+003,7.766566e+001
1.508273e+003,7.453810e+001
1.510202e+003,7.445926e+001
1.512130e+003,7.641768e+001
1.514059e+003,7.884734e+001
1.515987e+003,8.274044e+001
