PPM,Amp
-0.747107,8.68415e-07
1.76035,0.0242495
1.88024,0.0800816
2.0386,0.233364
2.18744,0.594127
2.29462,0.749171
2.34634,0.529032
2.4407,0.475675
2.60915,0.0964244
2.70901,0.0322691
2.76203,0.0126017
3.3311,0.00282133
3.60353,0.0485578
3.63208,0.102452
3.72846,0.207178
3.77447,0.155783
3.88547,0.0978868
3.93641,0.0645257
6.11017,5.25753e-06
6.15589,1.61187e-06
6.20459,3.94701e-07
6.21538,1.0863e-05
6.26649,1.08605e-06
6.32247,2.26716e-06
6.42462,4.41592e-06
6.48579,1.17943e-06
6.49997,3.17277e-06
6.51316,1.28536e-06
6.54113,1.03708e-05
6.6045,1.23778e-05
6.65192,2.95014e-06
6.65857,2.26768e-06
6.6676,3.70276e-06
6.67553,3.67392e-06
6.68238,2.92021e-06
6.6916,3.73382e-06
6.69736,8.58516e-07
6.70687,5.06693e-06
6.73286,2.21559e-06
6.7712,1.55404e-05
6.77886,1.84359e-06
6.82321,5.22406e-06
6.84613,5.66011e-06
6.85669,6.0532e-06
6.86618,6.78581e-06
6.87589,6.512e-06
6.88553,6.98875e-06
6.8948,7.41529e-06
6.90497,6.9337e-06
6.91522,8.95543e-06
6.92355,7.16704e-06
6.93332,7.14529e-06
6.94281,7.32157e-06
6.95245,5.43825e-06
6.96367,1.12493e-05
6.99886,1.82405e-05
7.04933,1.40747e-05
7.08117,9.44081e-06
7.10661,1.22565e-05
7.12316,3.30099e-06
7.13526,4.66532e-06
7.14746,4.03042e-06
7.16537,1.26244e-05
7.18495,3.8172e-06
7.19775,5.43496e-06
7.21012,7.34835e-06
7.22364,5.96077e-06
7.23604,5.07801e-06
7.24912,6.37612e-06
7.26182,4.85862e-06
7.27462,3.47296e-06
7.28771,5.61242e-06
7.34397,1.47553e-05
7.38867,3.82096e-06
7.4101,2.85972e-06
7.42518,2.50761e-06
7.44026,3.60389e-06
7.45563,3.48976e-06
7.471,3.39669e-06
7.49082,4.70185e-06
7.5084,1.94221e-06
7.52566,1.46504e-06
7.52895,5.16027e-06
7.54321,1.85599e-06
7.56027,2.78432e-06
7.57932,5.36865e-06
7.59776,3.17001e-06
7.61582,3.56315e-06
7.63417,3.36117e-06
7.65381,4.02981e-06
7.67215,3.19953e-06
7.6904,3.41865e-06
7.71143,2.82124e-06
7.73117,2.52476e-06
7.75121,1.4831e-06
7.75924,1.37351e-06
7.77164,5.63607e-07
7.79227,1.36259e-06
7.8173,5.02068e-06
7.87549,7.42035e-07
7.89999,9.84638e-07
7.92419,1.30566e-06
7.94908,1.51697e-06
7.97457,1.74742e-06
8.02585,3.29799e-06
8.09453,2.12109e-06
8.12873,1.21247e-06
8.16491,1.77735e-06
8.20022,2.15775e-06
8.23484,2.02986e-06
8.27094,1.74308e-06
8.30883,1.95541e-06
8.3488,1.72577e-06
8.39116,1.8588e-06
8.43594,1.6301e-06
8.48489,1.65819e-06
8.51722,4.50769e-08
8.54012,1.363e-06
8.6057,1.11044e-06
8.67959,1.01057e-06
8.77094,8.43322e-07
8.90403,6.97315e-07
9.43321,2.61448e-07
9.52476,9.74222e-08
9.59885,3.25106e-07
9.76727,9.10358e-07
9.81269,1.80687e-06
9.85534,1.34317e-06
9.89576,1.47197e-06
9.93172,1.44485e-06
9.96905,2.13048e-06
10.0036,1.55729e-06
10.0381,2.03664e-06
10.1192,4.81905e-06
10.178,1.96748e-06
10.2044,2.09715e-06
10.231,2.00594e-06
10.2566,2.30373e-06
10.282,2.69734e-06
10.3065,2.45959e-06
10.3302,2.64076e-06
10.3549,2.8353e-06
10.3895,4.9334e-06
10.4162,1.47987e-06
10.4378,3.1878e-06
10.4568,1.95704e-06
10.4775,2.71767e-06
10.4932,3.93754e-06
10.4971,4.63334e-06
10.5167,4.32152e-06
10.5379,3.2315e-06
10.5566,4.35853e-06
10.5747,3.92293e-06
10.593,5.26631e-06
10.6116,5.1943e-06
10.6302,4.62637e-06
10.649,4.14342e-06
10.6668,4.48757e-06
10.6863,5.39527e-06
10.7022,1.18935e-06
10.7161,4.07365e-06
10.7366,2.84794e-06
10.7719,1.45716e-05
10.8215,9.84902e-06
10.8497,3.89192e-06
10.8644,4.26064e-06
10.8789,4.96495e-06
10.8935,4.04243e-06
10.9152,1.03144e-05
10.9299,1.77658e-06
10.9419,2.40211e-06
10.9513,5.09141e-06
10.9673,5.53635e-06
10.9873,1.42258e-05
11.0069,3.54e-06
11.0205,7.01005e-06
11.0337,5.52081e-06
11.0461,6.37123e-06
11.0581,6.45855e-06
11.0707,7.46677e-06
11.083,6.97392e-06
11.0955,7.08229e-06
11.1088,7.33676e-06
11.1251,1.32518e-05
11.145,9.17815e-06
11.1778,2.44697e-05
11.218,1.29006e-05
11.2352,6.20853e-06
11.2551,1.70147e-05
11.281,7.17986e-06
11.2816,1.11201e-05
11.2902,2.64033e-06
11.2986,8.12043e-06
11.3095,8.32911e-06
11.333,2.68531e-05
11.3579,6.49994e-06
11.3721,1.24628e-05
11.3909,1.79246e-05
11.4049,8.28455e-06
11.4142,7.68393e-06
11.4361,2.83271e-05
11.4861,3.66266e-05
11.5439,3.15659e-05
11.5654,7.74175e-06
11.573,5.82105e-06
11.5809,7.42157e-06
11.6034,4.43396e-05
11.6278,1.54194e-05
11.655,3.65116e-05
11.6781,6.14514e-06
11.6996,3.87189e-05
11.7229,2.2833e-05
11.7394,1.15759e-06
11.7598,1.12814e-06
