PPM,Amp
-0.819287,3.80937e-08
-0.57023,3.9078e-08
-0.372452,1.24369e-07
-0.212366,1.7898e-07
-0.0783648,2.6739e-07
0.035997,2.90151e-07
0.133693,4.17109e-07
0.221971,4.45436e-07
0.298034,5.42194e-07
0.366972,5.14517e-07
0.429061,5.09202e-07
0.485483,4.7523e-07
0.538529,3.44314e-07
0.584308,5.85607e-07
0.628686,6.31489e-07
0.668806,6.27763e-07
0.7065,5.3144e-07
0.741283,5.40021e-07
0.772654,3.14411e-07
0.803203,5.65898e-07
0.83205,5.53452e-07
0.85974,5.35374e-07
0.884768,5.78903e-07
0.908638,6.41347e-07
0.931848,7.29145e-07
0.952975,7.61002e-07
0.974498,7.26957e-07
0.994038,6.80466e-07
1.01271,6.29389e-07
1.03091,5.96158e-07
1.048,5.94353e-07
1.06476,5.87832e-07
1.08053,6.20499e-07
1.0959,6.33912e-07
1.11027,6.14118e-07
1.12395,5.89492e-07
1.13756,5.97803e-07
1.15069,5.79704e-07
1.16274,6.68272e-07
1.17539,6.45415e-07
1.18707,8.85237e-07
1.19836,8.26355e-07
1.20951,9.04792e-07
1.22018,8.44452e-07
1.2303,8.62566e-07
1.24012,9.33262e-07
1.24984,9.42966e-07
1.25926,9.32395e-07
1.26849,1.01501e-06
1.2774,1.08636e-06
1.2859,1.16676e-06
1.29416,1.23551e-06
1.30238,1.35779e-06
1.31019,1.30324e-06
1.3179,1.40865e-06
1.32548,1.35044e-06
1.33274,1.41509e-06
1.33974,1.37831e-06
1.34685,1.3372e-06
1.35358,1.34089e-06
1.36033,1.44146e-06
1.36706,1.37093e-06
1.3733,1.34329e-06
1.37933,1.22843e-06
1.38545,1.4139e-06
1.39134,1.00032e-06
1.39395,6.78718e-07
1.3976,1.0365e-06
1.39946,4.26628e-07
1.40286,1.33906e-06
1.4083,1.37475e-06
1.41392,1.3869e-06
1.41923,1.52978e-06
1.42466,1.29494e-06
1.42954,1.48711e-06
1.43472,1.44068e-06
1.43987,1.35152e-06
1.44457,1.26716e-06
1.44494,1.4839e-07
