PPM,Amp
-0.943666,2.4738e-07
-0.874831,7.26588e-07
-0.810459,5.59851e-07
-0.747208,6.81501e-07
-0.688719,5.11011e-07
-0.632005,4.61162e-07
-0.583322,3.70179e-07
-0.534027,4.89233e-07
-0.487112,6.47637e-07
-0.442875,6.94176e-07
-0.400182,8.37393e-07
-0.3588,7.03162e-07
-0.321036,6.92192e-07
-0.284573,6.42365e-07
-0.247738,5.50299e-07
-0.21506,5.70007e-07
-0.182056,5.69097e-07
-0.150706,6.3511e-07
-0.120527,6.40657e-07
-0.0907762,6.25304e-07
-0.0635314,5.57872e-07
-0.0365986,5.55335e-07
-0.0105214,5.67769e-07
0.0146214,5.87017e-07
0.0387742,6.48041e-07
0.0627097,8.71322e-07
0.0855369,9.18171e-07
0.108942,7.87239e-07
0.129368,7.98225e-07
0.150756,7.09289e-07
0.170593,7.69293e-07
0.190133,7.84558e-07
0.209655,7.79486e-07
0.228636,8.0393e-07
0.246358,7.21834e-07
0.263966,7.24116e-07
0.281184,7.2795e-07
0.298034,7.4831e-07
0.314375,7.9744e-07
0.330359,8.0901e-07
0.34645,8.46938e-07
0.361167,8.83289e-07
0.375962,7.35048e-07
0.389993,9.01071e-07
0.405962,7.85116e-07
0.418658,8.22101e-07
0.432346,8.16566e-07
0.4454,8.22721e-07
0.458432,8.64063e-07
0.471278,8.52438e-07
0.484371,9.23704e-07
0.495906,7.96587e-07
0.499881,2.51342e-07
0.50761,9.00637e-07
0.519169,1.00278e-06
0.530691,1.06915e-06
0.542104,1.05426e-06
0.552617,1.16837e-06
0.563959,1.02839e-06
0.574351,1.17891e-06
0.584972,1.08426e-06
0.589345,2.84218e-07
0.595909,1.07575e-06
0.605822,1.26696e-06
0.615634,1.18366e-06
0.616213,6.33016e-08
0.625178,1.27299e-06
0.634669,1.09035e-06
0.637959,9.67263e-08
0.643717,1.20663e-06
0.652341,1.22739e-06
0.661565,1.27224e-06
0.670532,1.34676e-06
0.67922,1.31252e-06
0.687552,1.44256e-06
0.696267,1.54163e-06
0.704006,1.48146e-06
0.712584,1.78714e-06
0.720879,1.71753e-06
0.728215,1.80729e-06
0.735871,1.90224e-06
0.743592,2.04056e-06
0.75109,2.08065e-06
0.758594,2.25574e-06
0.766042,2.2758e-06
0.773039,2.10146e-06
0.780291,2.4811e-06
0.787326,2.38424e-06
0.794283,2.39184e-06
0.801011,2.35962e-06
0.807474,2.42166e-06
0.813986,2.34545e-06
0.820363,2.42516e-06
0.82681,2.32574e-06
0.833113,2.47648e-06
0.839522,2.26057e-06
0.84552,2.11595e-06
0.851606,2.16155e-06
0.857865,1.6878e-06
0.863905,2.19753e-06
0.869956,1.46405e-06
0.87563,1.87072e-06
0.881164,1.35074e-06
0.88652,1.54476e-06
0.89286,8.35954e-07
0.89753,1.74752e-06
0.90063,6.94933e-06
0.903809,9.33898e-07
0.909076,1.29582e-06
0.914476,1.30488e-06
0.919846,1.00033e-06
0.924755,1.12915e-06
0.929995,8.66658e-07
0.934876,7.68307e-07
0.95693,8.32992e-06
0.988583,6.4829e-06
1.0102,4.7603e-06
1.03005,2.05164e-06
1.03391,1.76528e-06
1.03998,1.59883e-06
1.04341,4.27124e-06
1.05076,8.07117e-07
1.05613,1.91098e-06
1.05733,9.60732e-06
1.05811,1.37516e-06
1.06008,6.47874e-07
1.06377,1.51341e-06
1.06731,2.25976e-06
1.07099,2.17222e-06
1.07289,1.01158e-06
1.0747,2.01176e-06
1.07827,1.75083e-06
1.08132,1.94969e-06
1.09,6.72478e-06
1.0915,2.34645e-07
1.0962,1.51397e-06
1.09895,3.80475e-06
1.10213,4.54575e-06
1.1056,5.02939e-06
1.10875,4.45003e-06
1.11197,5.14184e-06
1.11514,4.94177e-06
1.11829,4.66638e-06
1.12147,4.95581e-06
1.12465,4.71271e-06
1.12785,4.7663e-06
1.13087,4.32799e-06
1.13393,4.38548e-06
1.13705,4.19632e-06
1.14013,3.17734e-06
1.14292,3.93765e-06
1.14585,2.55597e-06
1.14879,2.40519e-06
1.15197,3.06894e-06
1.15244,5.39311e-06
1.15512,1.07396e-06
1.15961,1.35808e-06
1.18353,1.76515e-05
1.22783,1.87018e-05
1.23712,3.45868e-07
1.24309,2.35304e-06
1.24582,6.0012e-06
1.24845,2.07311e-05
1.25128,5.84649e-06
1.25359,6.15306e-06
1.2556,5.66944e-06
1.25769,6.06196e-06
1.25956,4.16513e-06
1.26175,6.38667e-06
1.26382,5.14463e-06
1.26625,7.86367e-06
1.26946,4.73723e-06
1.27176,6.91664e-06
1.27424,5.06001e-06
1.27765,8.3211e-06
1.28168,2.37713e-06
1.28566,6.57522e-06
1.2883,1.6072e-05
1.29755,5.63856e-06
1.3031,1.70881e-05
1.31405,1.55989e-05
1.321,1.84536e-06
1.32234,1.88175e-06
1.32314,7.83551e-07
1.32679,1.06475e-05
