PPM,Amp
-0.976795,8.74151e-08
0.50743,2.22145e-09
0.752877,7.81553e-09
0.916936,1.32352e-08
1.03644,6.89294e-09
1.12774,3.73073e-08
1.20094,4.62441e-08
1.26105,7.04674e-08
1.31173,8.19534e-08
1.35454,5.44751e-07
1.39193,4.89548e-07
1.42466,5.09053e-07
1.45374,4.96385e-07
1.47965,2.31339e-07
1.50325,4.54835e-07
1.52439,5.16426e-07
1.54368,5.22621e-07
1.56139,4.91175e-07
1.57727,5.94039e-07
1.59263,5.90037e-07
1.60685,5.16412e-07
1.61932,5.89856e-07
1.63159,6.13464e-07
1.64311,7.25923e-07
1.65363,7.96084e-07
1.65997,4.26365e-08
1.66372,7.96036e-07
1.67307,7.04516e-07
1.6823,6.27683e-07
1.68983,5.59722e-07
1.69263,4.03687e-07
1.69866,7.24654e-07
1.70618,7.14602e-07
1.7134,6.90698e-07
1.72029,6.18205e-07
1.72683,5.17075e-07
1.73306,4.94367e-07
1.73906,6.15371e-07
1.73933,1.25679e-06
1.74545,7.93362e-07
1.75079,9.08879e-07
1.75603,1.08778e-06
1.76105,1.06364e-06
1.76601,1.13666e-06
1.76711,5.93189e-07
1.77088,1.26541e-06
1.7756,1.24563e-06
1.77989,1.19325e-06
1.78101,5.43999e-07
1.78399,1.46329e-06
1.78838,1.77223e-06
1.79235,1.52858e-06
1.79418,7.2364e-07
1.79596,1.7436e-06
1.7975,5.61828e-07
1.79979,1.71817e-06
1.80134,9.21778e-07
1.80346,1.45274e-06
1.80492,1.01445e-06
1.80693,1.5966e-06
1.80822,8.98512e-07
1.81032,1.66751e-06
1.81167,8.71254e-07
1.81361,1.79133e-06
1.81494,7.92973e-07
1.81688,1.71228e-06
1.81804,7.29548e-07
1.8199,1.89811e-06
1.82111,4.85061e-07
1.82286,1.92726e-06
1.82413,5.91255e-07
1.82585,1.77953e-06
1.827,5.90476e-07
1.82869,1.86358e-06
1.82983,5.00499e-07
1.83145,1.77499e-06
1.83255,5.88162e-07
1.83414,1.77425e-06
1.8352,5.23202e-07
1.83668,1.70593e-06
1.83778,7.31928e-07
1.83947,1.77969e-06
1.84185,1.93091e-06
1.8444,1.91981e-06
1.84679,1.6476e-06
1.84902,1.61729e-06
1.85118,1.5561e-06
1.8535,1.3221e-06
1.85398,8.21028e-07
1.85563,8.38174e-07
1.85597,1.11577e-07
1.85773,9.7157e-07
1.85807,8.89653e-07
1.85995,1.05887e-06
1.86177,1.2922e-06
1.86384,1.55741e-06
1.86563,1.42955e-06
1.86753,1.64866e-06
1.86945,2.02843e-06
1.87134,1.94149e-06
1.87312,2.00966e-06
1.87489,2.28643e-06
1.87666,2.11746e-06
1.87832,2.30419e-06
1.87994,2.36433e-06
1.88159,2.3614e-06
1.8832,2.51713e-06
1.88476,2.2371e-06
1.88626,2.51791e-06
1.88773,2.35695e-06
1.88922,2.60105e-06
1.89067,2.23372e-06
1.89202,2.59376e-06
1.89346,2.87311e-06
1.89485,2.44855e-06
1.89614,2.56406e-06
1.89751,3.03499e-06
1.89881,2.40469e-06
1.9001,3.31238e-06
1.90139,2.21149e-06
1.90262,3.51375e-06
1.90387,2.32313e-06
1.90506,3.18157e-06
1.90631,2.24774e-06
1.90735,2.87499e-06
1.90856,2.57208e-06
1.90953,9.52511e-07
1.90982,1.43077e-06
1.9108,1.82798e-06
1.91191,7.95494e-07
1.9129,8.78865e-07
1.91649,6.14718e-06
1.92173,1.61069e-06
1.92255,1.69353e-06
1.92351,1.31884e-06
1.92411,1.74038e-06
1.9252,1.76053e-06
1.92578,1.88033e-06
1.92674,2.00818e-06
1.92776,2.35382e-06
1.92874,1.82235e-06
1.92955,1.72562e-06
1.93107,5.56402e-06
1.93275,1.21784e-06
1.93334,1.13116e-06
1.93397,1.99251e-06
1.93427,5.93024e-07
1.93449,2.41239e-06
1.93505,1.01396e-06
1.93574,2.36224e-06
1.93667,3.50868e-06
1.93736,1.77149e-06
1.93799,2.14826e-06
1.93874,3.78469e-06
1.93952,3.13865e-06
1.94019,3.22468e-06
1.94095,3.48481e-06
1.94171,4.10248e-06
1.94245,3.65565e-06
1.94311,4.12497e-06
1.94379,3.04466e-06
1.94443,4.02143e-06
1.94504,2.08116e-06
1.9457,2.46655e-06
1.94646,1.07068e-06
1.94706,3.49013e-06
1.9477,5.72529e-06
1.94835,1.41483e-06
1.95029,4.29884e-06
1.95034,2.63e-06
1.95086,5.95958e-07
1.95158,1.05977e-06
1.9521,1.06407e-06
1.95224,2.29593e-06
1.95268,7.49915e-07
1.95295,6.58495e-07
1.95432,5.47955e-06
1.95568,5.19096e-06
1.95857,2.63144e-06
1.95967,2.97874e-06
1.96235,1.69824e-05
1.96474,2.89623e-06
1.96547,5.17635e-06
1.96615,2.13501e-06
1.96665,1.85045e-06
1.96714,3.92279e-06
1.96756,1.10287e-06
1.96798,1.83094e-06
1.96849,2.35282e-06
1.96909,3.60271e-06
1.97015,4.65126e-06
1.97087,1.28682e-05
1.97132,1.88235e-06
1.9732,1.6214e-06
1.97406,1.62252e-06
1.97552,9.07804e-06
1.97727,2.13932e-06
1.97778,1.61773e-06
1.97794,3.95079e-06
1.97915,5.54416e-06
1.97995,3.77544e-06
1.98035,2.11332e-06
1.98064,2.84618e-06
1.98103,1.08674e-06
1.98162,5.45721e-06
1.98263,2.30159e-06
1.98427,3.7563e-06
1.98512,2.57724e-05
1.98663,3.1175e-06
1.98725,2.27539e-06
1.98765,2.17029e-06
1.98793,2.95266e-06
1.98827,3.77614e-06
1.98858,3.06395e-06
1.9889,2.70878e-06
1.98924,2.14068e-06
1.98951,5.2047e-06
1.99085,4.34378e-06
1.99103,3.50567e-06
1.99274,5.54948e-06
1.99414,1.11931e-06
1.99414,1.2192e-05
1.99453,4.87712e-06
1.99573,4.94745e-06
1.99741,8.77398e-06
1.99883,4.38578e-06
1.99935,6.81656e-06
2.00067,1.25456e-05
2.00167,5.13365e-06
2.00258,6.6333e-06
2.00834,3.66684e-05
2.01328,1.33094e-05
2.01476,5.00804e-06
2.01552,1.99479e-05
2.01671,1.33245e-05
2.01789,9.11343e-06
2.02089,1.77631e-05
2.02141,1.2672e-05
2.02252,1.29895e-05
2.02381,8.88472e-06
2.02486,1.22086e-05
2.02615,1.49588e-05
2.02755,9.49814e-06
2.02896,1.53455e-05
2.03056,1.24071e-05
2.03217,1.28662e-05
2.03389,1.26408e-05
2.03522,1.787e-05
2.03783,9.06033e-06
2.03825,1.28304e-05
2.04072,6.23025e-06
2.04154,7.83545e-06
2.04273,1.69249e-07
2.04427,2.2966e-05
2.04936,1.60851e-05
2.054,1.70491e-05
2.09878,0.0446849
2.10434,0.0888132
2.10581,0.0364429
2.10975,0.0412391
2.11117,0.0737426
2.11385,0.216363
2.11935,0.423243
2.1212,0.374011
2.12619,0.90792
2.1286,0.170072
2.13061,0.209386
2.1321,0.448386
2.1335,0.205331
2.13741,0.262013
2.14117,0.0507578
2.14355,0.0436792
2.14571,0.0253874
2.14804,0.0634921
2.15253,0.0388817
2.1938,1.87266e-05
2.20234,2.38241e-05
2.20723,1.5857e-05
2.20962,6.92851e-06
2.21172,1.33414e-05
2.21353,7.61225e-06
2.21482,1.56625e-05
2.21674,1.1365e-05
2.21798,1.16673e-05
2.21914,9.1169e-06
2.22035,1.10677e-05
2.22175,8.89567e-06
2.22288,9.24757e-06
2.22391,7.51311e-06
2.22535,1.01766e-05
2.22704,7.44851e-06
2.22772,1.50664e-05
2.23069,1.35489e-05
2.23123,4.8161e-06
2.23268,5.46846e-06
2.2343,1.37569e-05
2.23566,3.089e-06
2.2362,3.87663e-06
2.23726,1.45367e-05
2.23965,5.90985e-06
2.24108,1.0295e-05
2.24179,4.60998e-06
2.24295,2.96871e-06
2.24379,3.36383e-06
2.24381,7.69295e-06
2.24478,1.8043e-06
2.24543,4.54772e-06
2.246,4.35191e-07
2.24636,1.20083e-06
2.24704,3.38347e-06
2.24886,1.45478e-05
2.24954,5.19171e-07
2.25272,3.51552e-06
2.25281,6.53845e-06
2.25361,2.00435e-06
2.2548,3.11552e-06
2.25594,2.76573e-06
2.25649,3.77428e-06
2.2576,3.49547e-06
2.25852,3.40253e-06
2.2586,3.31881e-06
2.25997,3.00803e-06
2.26025,2.30972e-06
2.26066,1.65216e-06
2.26171,2.03007e-06
2.26228,2.05628e-06
2.26272,2.80387e-06
2.26349,3.95919e-06
2.26407,2.15701e-06
2.26527,4.3246e-06
2.26715,9.9122e-07
2.26748,1.59248e-06
2.26791,2.65563e-06
2.26991,5.52439e-06
2.27397,4.71542e-05
2.2758,1.82791e-07
2.28666,6.52216e-07
2.28693,3.30098e-06
2.28879,1.05978e-06
2.29039,1.5827e-06
2.29158,1.70257e-06
2.29267,1.74944e-06
2.29303,3.97078e-05
2.29457,2.70145e-06
2.29563,2.25583e-06
2.29646,1.19126e-06
2.29711,2.60994e-06
2.29784,2.288e-06
2.29852,1.87065e-06
2.29909,2.08982e-06
2.29964,2.89873e-06
2.30188,5.13076e-06
2.30324,3.95072e-06
2.30461,9.7409e-07
2.30509,1.42254e-06
2.30559,1.95409e-06
2.30649,1.83778e-06
2.30695,4.16166e-06
2.3073,6.5269e-06
2.30879,5.20565e-06
2.30984,4.79527e-06
2.31034,1.51298e-06
2.31077,3.49731e-07
2.31132,7.78743e-06
2.3124,4.31657e-06
2.31294,2.19205e-06
2.31332,1.41221e-06
2.31404,6.60425e-06
2.31423,4.88815e-06
2.31461,3.20037e-05
2.31589,4.68754e-06
2.31714,7.06603e-06
2.31729,5.99813e-06
2.31811,2.84699e-06
2.3191,3.6047e-06
2.31927,2.46536e-06
2.32056,5.16693e-06
2.32091,3.49823e-06
2.32203,7.264e-06
2.32322,4.77695e-06
2.32395,2.59452e-06
2.3241,1.00631e-05
2.32612,2.62383e-06
2.32714,1.27306e-05
2.32898,4.89293e-06
2.32936,1.86461e-06
2.33039,6.1921e-06
2.33066,4.70359e-07
2.33196,6.51646e-06
2.33543,2.64211e-05
2.3391,2.71294e-06
2.34029,9.52327e-06
2.34237,6.49693e-06
2.34445,1.27015e-05
2.34654,1.09537e-05
2.34823,4.23836e-06
2.35007,9.65781e-06
2.35451,2.92731e-05
2.36492,2.22423e-05
2.4133,0.181296
2.41825,0.17774
2.42021,0.177139
2.42452,0.471597
2.42925,0.374865
2.4311,0.389014
2.43617,0.385997
2.443,0.188967
2.44433,0.205009
2.44869,0.0903547
2.45014,0.504949
2.45552,0.311439
2.4569,0.133241
2.46085,0.240413
2.46233,0.0400991
2.46657,0.0850402
2.46774,0.0860403
2.5225,7.9371e-07
2.52458,7.80675e-06
2.52779,5.33514e-06
2.52999,9.97599e-06
2.53331,1.51833e-05
2.53495,5.5809e-06
2.53673,1.03089e-05
2.53883,8.53159e-06
2.53983,8.13133e-06
2.54127,9.91662e-06
2.54263,8.49487e-06
2.54392,1.15427e-05
2.54546,1.21721e-05
2.54669,5.84617e-06
2.54722,7.78972e-06
2.54834,1.34457e-05
2.54945,4.2181e-06
2.55027,1.4441e-05
2.55132,1.05363e-06
