1.40294	-3.14779	
1.40314	-3.11468	
1.40333	-3.08073	
1.40353	-3.05612	
1.40373	-3.04108	
1.40393	-3.02833	
1.40413	-3.01113	
1.40433	-2.99092	
1.40452	-2.97859	
1.40472	-2.98764	
1.40492	-3.0238	
1.40512	-3.07826	
1.40532	-3.13018	
1.40551	-3.1578	
1.40571	-3.1516	
1.40591	-3.12083	
1.40611	-3.08869	
1.40631	-3.07886	
1.40651	-3.10146	
1.4067	-3.14719	
1.4069	-3.19324	
1.4071	-3.21696	
1.4073	-3.2087	
1.4075	-3.17634	
1.4077	-3.13918	
1.40789	-3.1164	
1.40809	-3.11717	
1.40829	-3.13848	
1.40849	-3.17027	
1.40869	-3.20328	
1.40888	-3.23379	
1.40908	-3.26266	
1.40928	-3.29057	
1.40948	-3.31443	
1.40968	-3.32811	
1.40988	-3.32716	
1.41007	-3.31374	
1.41027	-3.29717	
1.41047	-3.28915	
1.41067	-3.29622	
1.41087	-3.31488	
1.41107	-3.33311	
1.41126	-3.33772	
1.41146	-3.3231	
1.41166	-3.29539	
1.41186	-3.26936	
1.41206	-3.25949	
1.41225	-3.27105	
1.41245	-3.29667	
1.41265	-3.32083	
1.41285	-3.32923	
1.41305	-3.31749	
1.41325	-3.29366	
1.41344	-3.27322	
1.41364	-3.26967	
1.41384	-3.28664	
1.41404	-3.31591	
1.41424	-3.34245	
1.41443	-3.35285	
1.41463	-3.34229	
1.41483	-3.31601	
1.41503	-3.28504	
1.41523	-3.25955	
1.41543	-3.2439	
1.41562	-3.23606	
1.41582	-3.23087	
1.41602	-3.22423	
1.41622	-3.21517	
1.41642	-3.20477	
1.41662	-3.19349	
1.41681	-3.17973	
1.41701	-3.1613	
1.41721	-3.13874	
1.41741	-3.11787	
1.41761	-3.10846	
1.4178	-3.11892	
1.418	-3.14998	
1.4182	-3.1917	
1.4184	-3.22679	
1.4186	-3.23924	
1.4188	-3.22339	
1.41899	-3.18792	
1.41919	-3.15173	
1.41939	-3.1336	
1.41959	-3.14182	
1.41979	-3.16972	
1.41999	-3.19976	
1.42018	-3.21367	
1.42038	-3.20214	
1.42058	-3.16887	
1.42078	-3.12668	
1.42098	-3.08947	
1.42117	-3.0651	
1.42137	-3.05343	
1.42157	-3.04966	
1.42177	-3.04973	
1.42197	-3.05321	
1.42217	-3.06237	
1.42236	-3.07862	
1.42256	-3.09971	
1.42276	-3.12064	
1.42296	-3.1371	
1.42316	-3.14895	
1.42336	-3.16058	
1.42355	-3.17737	
1.42375	-3.20099	
1.42395	-3.22715	
1.42415	-3.2476	
1.42435	-3.25547	
1.42454	-3.25002	
1.42474	-3.23718	
1.42494	-3.22572	
1.42514	-3.22124	
1.42534	-3.22275	
1.42554	-3.22382	
1.42573	-3.21761	
1.42593	-3.20193	
1.42613	-3.18073	
1.42633	-3.16115	
1.42653	-3.14831	
1.42673	-3.14204	
1.42692	-3.13771	
1.42712	-3.1304	
1.42732	-3.11908	
1.42752	-3.10767	
1.42772	-3.10197	
1.42791	-3.10515	
1.42811	-3.11497	
1.42831	-3.12514	
1.42851	-3.12965	
1.42871	-3.12691	
1.42891	-3.12066	
1.4291	-3.11705	
1.4293	-3.1201	
1.4295	-3.12879	
1.4297	-3.1378	
1.4299	-3.14106	
1.4301	-3.1354	
1.43029	-3.12173	
1.43049	-3.10345	
1.43069	-3.08369	
1.43089	-3.06398	
1.43109	-3.04509	
1.43128	-3.02901	
1.43148	-3.01975	
1.43168	-3.02156	
1.43188	-3.03582	
1.43208	-3.05898	
1.43228	-3.08373	
1.43247	-3.10327	
1.43267	-3.11569	
1.43287	-3.12513	
1.43307	-3.13831	
1.43327	-3.15855	
1.43346	-3.18139	
1.43366	-3.1957	
1.43386	-3.19019	
1.43406	-3.16157	
1.43426	-3.11903	
1.43446	-3.08144	
1.43465	-3.06827	
1.43485	-3.08922	
1.43505	-3.13866	
1.43525	-3.19794	
1.43545	-3.24439	
1.43565	-3.26189	
1.43584	-3.24747	
1.43604	-3.21111	
1.43624	-3.16975	
1.43644	-3.13949	
1.43664	-3.12976	
1.43683	-3.14164	
1.43703	-3.16948	
1.43723	-3.2042	
1.43743	-3.23632	
1.43763	-3.25827	
1.43783	-3.26599	
1.43802	-3.25983	
1.43822	-3.2445	
1.43842	-3.22708	
1.43862	-3.21395	
1.43882	-3.20748	
1.43902	-3.2049	
1.43921	-3.2002	
1.43941	-3.18832	
1.43961	-3.16909	
1.43981	-3.14808	
1.44001	-3.13359	
1.4402	-3.1312	
1.4404	-3.13965	
1.4406	-3.15065	
1.4408	-3.15343	
1.441	-3.14117	
1.4412	-3.11536	
1.44139	-3.08541	
1.44159	-3.06334	
1.44179	-3.0572	
1.44199	-3.0668	
1.44219	-3.08446	
1.44239	-3.09981	
1.44258	-3.1054	
1.44278	-3.09981	
1.44298	-3.08692	
1.44318	-3.0727	
1.44338	-3.06212	
1.44357	-3.05824	
1.44377	-3.06302	
1.44397	-3.07801	
1.44417	-3.10337	
1.44437	-3.13537	
1.44457	-3.16486	
1.44476	-3.1794	
1.44496	-3.16915	
1.44516	-3.13374	
1.44536	-3.08518	
1.44556	-3.04366	
1.44576	-3.02729	
1.44595	-3.04151	
1.44615	-3.07482	
1.44635	-3.10465	
1.44655	-3.1105	
1.44675	-3.08687	
1.44694	-3.04733	
1.44714	-3.01686	
1.44734	-3.01664	
1.44754	-3.05081	
1.44774	-3.10374	
1.44794	-3.14972	
1.44813	-3.1688	
1.44833	-3.15859	
1.44853	-3.13408	
1.44873	-3.11605	
1.44893	-3.11593	
1.44912	-3.12785	
1.44932	-3.13318	
1.44952	-3.11486	
1.44972	-3.07117	
1.44992	-3.01948	
1.45012	-2.9866	
1.45031	-2.99196	
1.45051	-3.03474	
1.45071	-3.09359	
1.45091	-3.13927	
1.45111	-3.15196	
1.45131	-3.13229	
1.4515	-3.09923	
1.4517	-3.07697	
1.4519	-3.07991	
1.4521	-3.10527	
1.4523	-3.13729	
1.45249	-3.15891	
1.45269	-3.16246	
1.45289	-3.15245	
1.45309	-3.13976	
1.45329	-3.13268	
1.45349	-3.13161	
1.45368	-3.1308	
1.45388	-3.12475	
1.45408	-3.11352	
1.45428	-3.10263	
1.45448	-3.09806	
1.45468	-3.10058	
1.45487	-3.10474	
1.45507	-3.1037	
1.45527	-3.09621	
1.45547	-3.08999	
1.45567	-3.098	
1.45586	-3.12944	
1.45606	-3.18126	
1.45626	-3.23655	
1.45646	-3.27148	
1.45666	-3.26711	
1.45686	-3.21928	
1.45705	-3.14069	
1.45725	-3.05478	
1.45745	-2.98527	
1.45765	-2.9469	
1.45785	-2.94191	
1.45805	-2.96181	
1.45824	-2.9924	
1.45844	-3.01874	
1.45864	-3.02899	
1.45884	-3.01684	
1.45904	-2.98293	
1.45923	-2.93461	
1.45943	-2.88305	
1.45963	-2.83792	
1.45983	-2.80203	
1.46003	-2.76933	
1.46023	-2.7286	
1.46042	-2.67139	
1.46062	-2.59932	
1.46082	-2.52545	
1.46102	-2.46788	
1.46122	-2.43912	
1.46142	-2.4381	
1.46161	-2.45083	
1.46181	-2.45997	
1.46201	-2.45711	
1.46221	-2.44974	
1.46241	-2.45723	
1.4626	-2.4983	
1.4628	-2.5778	
1.463	-2.68175	
1.4632	-2.784	
1.4634	-2.86058	
1.4636	-2.90222	
1.46379	-2.9177	
1.46399	-2.92627	
1.46419	-2.94497	
1.46439	-2.97929	
1.46459	-3.0225	
1.46479	-3.06279	
1.46498	-3.09187	
1.46518	-3.10914	
1.46538	-3.11907	
1.46558	-3.12533	
1.46578	-3.12703	
1.46597	-3.12021	
1.46617	-3.1029	
1.46637	-3.07926	
1.46657	-3.05832	
1.46677	-3.04812	
1.46697	-3.04962	
1.46716	-3.05558	
1.46736	-3.05613	
1.46756	-3.0473	
1.46776	-3.03619	
1.46796	-3.03802	
1.46815	-3.06617	
1.46835	-3.1218	
1.46855	-3.19002	
1.46875	-3.24622	
1.46895	-3.26899	
1.46915	-3.25178	
1.46934	-3.20618	
1.46954	-3.15482	
1.46974	-3.11879	
1.46994	-3.10723	
1.47014	-3.11496	
1.47034	-3.12851	
1.47053	-3.13568	
1.47073	-3.13205	
1.47093	-3.12124	
1.47113	-3.1098	
1.47133	-3.10143	
1.47152	-3.09461	
1.47172	-3.08494	
1.47192	-3.06946	
1.47212	-3.0494	
1.47232	-3.02912	
1.47252	-3.01218	
1.47271	-2.99772	
1.47291	-2.9801	
1.47311	-2.95226	
1.47331	-2.91078	
1.47351	-2.85911	
1.47371	-2.80673	
1.4739	-2.76456	
1.4741	-2.73917	
1.4743	-2.7289	
1.4745	-2.7243	
1.4747	-2.71213	
1.47489	-2.68133	
1.47509	-2.62774	
1.47529	-2.55587	
1.47549	-2.47711	
1.47569	-2.40558	
1.47589	-2.35345	
1.47608	-2.32773	
1.47628	-2.32937	
1.47648	-2.35446	
1.47668	-2.39665	
1.47688	-2.44923	
1.47708	-2.50628	
1.47727	-2.56289	
1.47747	-2.61527	
1.47767	-2.66124	
1.47787	-2.70114	
1.47807	-2.73829	
1.47826	-2.77786	
1.47846	-2.8242	
1.47866	-2.8778	
1.47886	-2.93389	
1.47906	-2.98425	
1.47926	-3.02179	
1.47945	-3.04522	
1.47965	-3.0608	
1.47985	-3.07943	
1.48005	-3.10996	
1.48025	-3.1529	
1.48045	-3.19829	
1.48064	-3.22978	
1.48084	-3.23278	
1.48104	-3.20223	
1.48124	-3.14559	
1.48144	-3.07934	
1.48163	-3.0215	
1.48183	-2.98466	
1.48203	-2.97309	
1.48223	-2.98454	
1.48243	-3.01408	
1.48263	-3.05666	
1.48282	-3.10666	
1.48302	-3.15585	
1.48322	-3.19318	
1.48342	-3.2081	
1.48362	-3.19659	
1.48381	-3.16576	
1.48401	-3.13283	
1.48421	-3.11762	
1.48441	-3.13185	
1.48461	-3.17179	
1.48481	-3.21925	
1.485	-3.25113	
1.4852	-3.25243	
1.4854	-3.22483	
1.4856	-3.1855	
1.4858	-3.15675	
1.486	-3.15263	
1.48619	-3.17101	
1.48639	-3.19596	
1.48659	-3.2087	
1.48679	-3.20037	
1.48699	-3.17795	
1.48718	-3.15986	
1.48738	-3.16352	
1.48758	-3.19323	
1.48778	-3.23571	
1.48798	-3.26675	
1.48818	-3.26465	
1.48837	-3.22263	
1.48857	-3.15256	
1.48877	-3.07836	
1.48897	-3.0235	
1.48917	-3.00022	
1.48937	-3.00678	
1.48956	-3.03291	
1.48976	-3.06878	
1.48996	-3.11067	
1.49016	-3.15956	
1.49036	-3.2146	
1.49055	-3.26714	
1.49075	-3.30111	
1.49095	-3.30083	
1.49115	-3.2616	
1.49135	-3.1957	
1.49155	-3.12881	
1.49174	-3.08777	
1.49194	-3.0867	
1.49214	-3.11981	
1.49234	-3.16555	
1.49254	-3.19964	
1.49274	-3.20871	
1.49293	-3.19644	
1.49313	-3.17858	
1.49333	-3.17092	
1.49353	-3.17817	
1.49373	-3.19106	
1.49392	-3.19313	
1.49412	-3.17214	
1.49432	-3.12855	
1.49452	-3.07577	
1.49472	-3.03245	
1.49492	-3.01247	
1.49511	-3.01891	
1.49531	-3.04487	
1.49551	-3.07942	
1.49571	-3.11365	
1.49591	-3.14316	
1.49611	-3.16629	
1.4963	-3.18144	
1.4965	-3.18624	
1.4967	-3.17971	
1.4969	-3.16488	
1.4971	-3.14878	
1.49729	-3.13867	
1.49749	-3.13689	
1.49769	-3.13843	
1.49789	-3.13383	
1.49809	-3.11618	
1.49829	-3.08721	
1.49848	-3.05771	
1.49868	-3.0414	
1.49888	-3.04579	
1.49908	-3.0667	
1.49928	-3.09037	
1.49948	-3.10241	
1.49967	-3.09739	
1.49987	-3.08253	
1.50007	-3.07314	
1.50027	-3.08252	
1.50047	-3.11351	
1.50066	-3.15709	
1.50086	-3.19841	
1.50106	-3.22559	
1.50126	-3.23497	
1.50146	-3.22993	
1.50166	-3.21532	
1.50185	-3.19272	
1.50205	-3.1608	
1.50225	-3.12004	
1.50245	-3.07721	
1.50265	-3.04486	
1.50284	-3.03466	
1.50304	-3.0489	
1.50324	-3.07672	
1.50344	-3.09886	
1.50364	-3.09848	
1.50384	-3.07131	
1.50403	-3.02782	
1.50423	-2.98599	
1.50443	-2.95934	
1.50463	-2.94884	
1.50483	-2.94419	
1.50503	-2.93341	
1.50522	-2.9135	
1.50542	-2.89418	
1.50562	-2.89154	
1.50582	-2.91642	
1.50602	-2.9654	
1.50621	-3.0217	
1.50641	-3.06518	
1.50661	-3.08473	
1.50681	-3.08449	
1.50701	-3.07932	
1.50721	-3.08331	
1.5074	-3.09941	
1.5076	-3.11782	
1.5078	-3.12395	
1.508	-3.11025	
1.5082	-3.08284	
1.5084	-3.05834	
1.50859	-3.05273	
1.50879	-3.07004	
1.50899	-3.09919	
1.50919	-3.12095	
1.50939	-3.1205	
1.50958	-3.09705	
1.50978	-3.06396	
1.50998	-3.03945	
1.51018	-3.03455	
1.51038	-3.04601	
1.51058	-3.05887	
1.51077	-3.05647	
1.51097	-3.03114	
1.51117	-2.9886	
1.51137	-2.94393	
1.51157	-2.9122	
1.51177	-2.90039	
1.51196	-2.90531	
1.51216	-2.91822	
1.51236	-2.93209	
1.51256	-2.94616	
1.51276	-2.9649	
1.51295	-2.9926	
1.51315	-3.0275	
1.51335	-3.06033	
1.51355	-3.07818	
1.51375	-3.07174	
1.51395	-3.04154	
1.51414	-2.99903	
1.51434	-2.96166	
1.51454	-2.94474	
1.51474	-2.95394	
1.51494	-2.98283	
1.51514	-3.01614	
1.51533	-3.03726	
1.51553	-3.03558	
1.51573	-3.01045	
1.51593	-2.96989	
1.51613	-2.92526	
1.51632	-2.88524	
1.51652	-2.85218	
1.51672	-2.82256	
1.51692	-2.79078	
1.51712	-2.75362	
1.51732	-2.7128	
1.51751	-2.67441	
1.51771	-2.64582	
1.51791	-2.63254	
1.51811	-2.63632	
1.51831	-2.65549	
1.5185	-2.68629	
1.5187	-2.72394	
1.5189	-2.76276	
1.5191	-2.79604	
1.5193	-2.81676	
1.5195	-2.81981	
1.51969	-2.80489	
1.51989	-2.77813	
1.52009	-2.75079	
1.52029	-2.73498	
1.52049	-2.73844	
1.52069	-2.76134	
1.52088	-2.79664	
1.52108	-2.83401	
1.52128	-2.86468	
1.52148	-2.88442	
1.52168	-2.89352	
1.52187	-2.89439	
1.52207	-2.88932	
1.52227	-2.87995	
1.52247	-2.8685	
1.52267	-2.85918	
1.52287	-2.85781	
1.52306	-2.86946	
1.52326	-2.89553	
1.52346	-2.93229	
1.52366	-2.97248	
1.52386	-3.00906	
1.52406	-3.03837	
1.52425	-3.06102	
1.52445	-3.07985	
1.52465	-3.09658	
1.52485	-3.11001	
1.52505	-3.11695	
1.52524	-3.11486	
1.52544	-3.10416	
1.52564	-3.08823	
1.52584	-3.07071	
1.52604	-3.05272	
1.52624	-3.03207	
1.52643	-3.00531	
1.52663	-2.97122	
1.52683	-2.93285	
1.52703	-2.89643	
1.52723	-2.8675	
1.52743	-2.84734	
1.52762	-2.83255	
1.52782	-2.81786	
1.52802	-2.80078	
1.52822	-2.78358	
1.52842	-2.77128	
1.52861	-2.7665	
1.52881	-2.76524	
1.52901	-2.7573	
1.52921	-2.73237	
1.52941	-2.68766	
1.52961	-2.63233	
1.5298	-2.58435	
1.53	-2.56096	
1.5302	-2.568	
1.5304	-2.59519	
1.5306	-2.62043	
1.5308	-2.62182	
1.53099	-2.58986	
1.53119	-2.53326	
1.53139	-2.47417	
1.53159	-2.43632	
1.53179	-2.43269	
1.53198	-2.45964	
1.53218	-2.50054	
1.53238	-2.53591	
1.53258	-2.55356	
1.53278	-2.55299	
1.53298	-2.54252	
1.53317	-2.53189	
1.53337	-2.52602	
1.53357	-2.52362	
1.53377	-2.52096	
1.53397	-2.51727	
1.53417	-2.51719	
1.53436	-2.5285	
1.53456	-2.55627	
1.53476	-2.59815	
1.53496	-2.64417	
1.53516	-2.68198	
1.53535	-2.70422	
1.53555	-2.71323	
1.53575	-2.71932	
1.53595	-2.73377	
1.53615	-2.76071	
1.53635	-2.79333	
1.53654	-2.81754	
1.53674	-2.82087	
1.53694	-2.80125	
1.53714	-2.76965	
1.53734	-2.74465	
1.53753	-2.74191	
1.53773	-2.76532	
1.53793	-2.80526	
1.53813	-2.84509	
1.53833	-2.87167	
1.53853	-2.8828	
1.53872	-2.88694	
1.53892	-2.89565	
1.53912	-2.91432	
1.53932	-2.93776	
1.53952	-2.95375	
1.53972	-2.95214	
1.53991	-2.9327	
1.54011	-2.90595	
1.54031	-2.88645	
1.54051	-2.88263	
1.54071	-2.89088	
1.5409	-2.89793	
1.5411	-2.89031	
1.5413	-2.86397	
1.5415	-2.82774	
1.5417	-2.7977	
1.5419	-2.78674	
1.54209	-2.79647	
1.54229	-2.81719	
1.54249	-2.83557	
1.54269	-2.84432	
1.54289	-2.84671	
1.54309	-2.85241	
1.54328	-2.86814	
1.54348	-2.89007	
1.54368	-2.9043	
1.54388	-2.89576	
1.54408	-2.85953	
1.54427	-2.8066	
1.54447	-2.75948	
1.54467	-2.73979	
1.54487	-2.75564	
1.54507	-2.79672	
1.54527	-2.84011	
1.54546	-2.86315	
1.54566	-2.85511	
1.54586	-2.82127	
1.54606	-2.77775	
1.54626	-2.7415	
1.54646	-2.72189	
1.54665	-2.71841	
1.54685	-2.72431	
1.54705	-2.7326	
1.54725	-2.74002	
1.54745	-2.74742	
1.54764	-2.75733	
1.54784	-2.77153	
1.54804	-2.78998	
1.54824	-2.81141	
1.54844	-2.83368	
1.54864	-2.85428	
1.54883	-2.87031	
1.54903	-2.87945	
1.54923	-2.88203	
1.54943	-2.88229	
1.54963	-2.88764	
1.54983	-2.90487	
1.55002	-2.93577	
1.55022	-2.97472	
1.55042	-3.01092	
1.55062	-3.03404	
1.55082	-3.03992	
1.55101	-3.03211	
1.55121	-3.0182	
1.55141	-3.00366	
1.55161	-2.98794	
1.55181	-2.96639	
1.55201	-2.93663	
1.5522	-2.90451	
1.5524	-2.88402	
1.5526	-2.89002	
1.5528	-2.92763	
1.553	-2.98601	
1.55319	-3.0415	
1.55339	-3.06955	
1.55359	-3.05847	
1.55379	-3.01627	
1.55399	-2.96596	
1.55419	-2.93256	
1.55438	-2.92938	
1.55458	-2.95264	
1.55478	-2.98649	
1.55498	-3.01459	
1.55518	-3.03019	
1.55538	-3.03835	
1.55557	-3.05016	
1.55577	-3.0738	
1.55597	-3.10908	
1.55617	-3.14837	
1.55637	-3.18222	
1.55656	-3.20471	
1.55676	-3.21507	
1.55696	-3.21512	
1.55716	-3.20616	
1.55736	-3.18809	
1.55756	-3.16163	
1.55775	-3.1307	
1.55795	-3.10213	
1.55815	-3.08187	
1.55835	-3.07052	
1.55855	-3.06245	
1.55875	-3.04989	
1.55894	-3.02977	
1.55914	-3.008	
1.55934	-2.99697	
1.55954	-3.0074	
1.55974	-3.03971	
1.55993	-3.08182	
1.56013	-3.11548	
1.56033	-3.1277	
1.56053	-3.11923	
1.56073	-3.10379	
1.56093	-3.09845	
1.56112	-3.11139	
1.56132	-3.136	
1.56152	-3.15543	
1.56172	-3.15476	
1.56192	-3.13175	
1.56212	-3.0986	
1.56231	-3.07333	
1.56251	-3.06692	
1.56271	-3.076	
1.56291	-3.08622	
1.56311	-3.08412	
1.5633	-3.0686	
1.5635	-3.05301	
1.5637	-3.05581	
1.5639	-3.08599	
1.5641	-3.13394	
1.5643	-3.1749	
1.56449	-3.18383	
1.56469	-3.15231	
1.56489	-3.096	
1.56509	-3.04742	
1.56529	-3.03768	
1.56549	-3.07853	
1.56568	-3.15538	
1.56588	-3.23525	
1.56608	-3.2845	
1.56628	-3.28597	
1.56648	-3.24592	
1.56667	-3.18827	
1.56687	-3.14102	
1.56707	-3.12258	
1.56727	-3.1352	
1.56747	-3.16692	
1.56767	-3.19931	
1.56786	-3.21604	
1.56806	-3.20843	
1.56826	-3.17703	
1.56846	-3.12987	
1.56866	-3.07888	
1.56886	-3.0358	
1.56905	-3.00851	
1.56925	-2.99895	
1.56945	-3.00347	
1.56965	-3.01566	
1.56985	-3.03032	
1.57004	-3.0461	
1.57024	-3.0652	
1.57044	-3.09015	
1.57064	-3.12015	
1.57084	-3.14983	
1.57104	-3.17177	
1.57123	-3.18119	
1.57143	-3.17925	
1.57163	-3.17239	
1.57183	-3.16764	
1.57203	-3.16735	
1.57222	-3.16731	
1.57242	-3.16002	
1.57262	-3.141	
1.57282	-3.11324	
1.57302	-3.08627	
1.57322	-3.06984	
1.57341	-3.06669	
1.57361	-3.07008	
1.57381	-3.06821	
1.57401	-3.05316	
1.57421	-3.02783	
1.57441	-3.00557	
1.5746	-3.00212	
1.5748	-3.0248	
1.575	-3.06658	
1.5752	-3.10926	
1.5754	-3.13422	
1.57559	-3.13351	
1.57579	-3.11412	
1.57599	-3.09282	
1.57619	-3.085	
1.57639	-3.0954	
1.57659	-3.11647	
1.57678	-3.13485	
1.57698	-3.14076	
1.57718	-3.13361	
1.57738	-3.12045	
1.57758	-3.10921	
1.57778	-3.10257	
1.57797	-3.09723	
1.57817	-3.08848	
1.57837	-3.07615	
1.57857	-3.06634	
1.57877	-3.06714	
1.57896	-3.08148	
1.57916	-3.1029	
1.57936	-3.11823	
1.57956	-3.11616	
1.57976	-3.09572	
1.57996	-3.06831	
1.58015	-3.05107	
1.58035	-3.05575	
1.58055	-3.08033	
1.58075	-3.10935	
1.58095	-3.12313	
1.58115	-3.10986	
1.58134	-3.07275	
1.58154	-3.02787	
1.58174	-2.99458	
1.58194	-2.98498	
1.58214	-2.99888	
1.58233	-3.0269	
1.58253	-3.05779	
1.58273	-3.0851	
1.58293	-3.10839	
1.58313	-3.12975	
1.58333	-3.14945	
1.58352	-3.16456	
1.58372	-3.1716	
1.58392	-3.1702	
1.58412	-3.16415	
1.58432	-3.15833	
1.58452	-3.15382	
1.58471	-3.14548	
1.58491	-3.12486	
1.58511	-3.08699	
1.58531	-3.03617	
1.58551	-2.98595	
1.5857	-2.9522	
1.5859	-2.94348	
1.5861	-2.95537	
1.5863	-2.97298	
1.5865	-2.98053	
1.5867	-2.97179	
1.58689	-2.95407	
1.58709	-2.94307	
1.58729	-2.95184	
1.58749	-2.98151	
1.58769	-3.02009	
1.58789	-3.05047	
1.58808	-3.06188	
1.58828	-3.05721	
1.58848	-3.05104	
1.58868	-3.05968	
1.58888	-3.08996	
1.58907	-3.13427	
1.58927	-3.17504	
1.58947	-3.19565	
1.58967	-3.19065	
1.58987	-3.16871	
1.59007	-3.14681	
1.59026	-3.13953	
1.59046	-3.15049	
1.59066	-3.17073	
1.59086	-3.1849	
1.59106	-3.18083	
1.59125	-3.15691	
1.59145	-3.12315	
1.59165	-3.09587	
1.59185	-3.08915	
1.59205	-3.10764	
1.59225	-3.14419	
1.59244	-3.18302	
1.59264	-3.20698	
1.59284	-3.2055	
1.59304	-3.1797	
1.59324	-3.14249	
1.59344	-3.11294	
1.59363	-3.10725	
1.59383	-3.13035	
1.59403	-3.17249	
1.59423	-3.2133	
1.59443	-3.23207	
1.59462	-3.21888	
1.59482	-3.18069	
1.59502	-3.13823	
1.59522	-3.1147	
1.59542	-3.12263	
1.59562	-3.15631	
1.59581	-3.19441	
1.59601	-3.21167	
1.59621	-3.19267	
1.59641	-3.13985	
1.59661	-3.07142	
1.59681	-3.01088	
1.597	-2.97503	
1.5972	-2.9675	
1.5974	-2.98073	
1.5976	-3.00371	
1.5978	-3.02934	
1.59799	-3.05649	
1.59819	-3.08621	
1.59839	-3.11619	
1.59859	-3.13887	
1.59879	-3.14519	
1.59899	-3.13204	
1.59918	-3.10735	
1.59938	-3.0884	
1.59958	-3.09312	
1.59978	-3.12941	
1.59998	-3.18922	
1.60018	-3.25176	
1.60037	-3.29421	
1.60057	-3.30388	
1.60077	-3.28439	
1.60097	-3.25228	
1.60117	-3.22633	
1.60136	-3.2164	
1.60156	-3.21825	
