PPM,Amp
2.0346,0.192981
2.03998,0.324995
2.04129,0.257033
2.04623,0.567318
2.0517,0.598405
2.0527,0.407208
2.05658,0.352521
2.05783,0.440202
2.06326,0.279285
2.10552,0.262431
2.10921,0.296556
2.11101,0.348064
2.11213,0.349328
2.11458,0.350339
2.11585,0.386153
2.11735,0.450437
2.12111,0.429187
2.12234,0.307121
2.12352,0.270734
2.12609,0.251139
2.12721,0.258572
2.12901,0.23715
2.13259,0.211559
2.3155,0.225382
2.32047,0.269421
2.32202,0.229898
2.32766,0.825818
2.33268,0.787896
2.33433,0.795578
2.33838,0.924739
2.33921,0.88569
2.3438,0.839392
2.34502,0.814398
2.35045,0.866082
2.356,0.239069
2.35733,0.258245
2.36271,0.208575
3.74309,0.928604
3.74677,1.0004
3.74863,1.0004
3.75231,0.928644
