PPM,Amp
1.97808,0.040388
2.00173,0.091448
2.00543,0.0703392
2.02789,0.217091
2.0508,0.356427
2.05483,0.267047
2.06718,0.191723
2.07412,0.26311
2.07906,0.437454
2.09242,0.363521
2.10247,0.273394
2.10886,0.378768
2.1173,0.259891
2.13371,0.243081
2.14142,0.11119
2.15811,0.0843836
2.16665,0.0748618
2.18287,0.0637903
2.26152,0.0215532
2.28487,0.0342417
2.31474,0.942048
2.33914,1.00005
2.36261,0.391339
2.3688,0.385372
2.39606,0.0311026
2.42184,0.0143626
3.72802,0.422613
3.74446,0.46875
3.75113,0.466322
3.76767,0.42248
