PPM,Amp
0.0697204,1.5414e-08
0.283665,5.82508e-09
0.444143,4.89844e-08
0.569719,6.9966e-09
0.671583,2.06338e-08
0.756387,2.42068e-08
0.828551,3.01293e-08
0.890487,1.44587e-07
0.943257,1.30507e-07
0.992901,5.65429e-08
1.0349,5.37909e-07
1.07438,7.52161e-07
1.1079,5.37075e-07
1.13967,5.66132e-07
1.1694,5.69953e-07
1.19472,2.4622e-07
1.21949,4.65532e-07
1.2426,5.7541e-07
1.2642,7.15222e-07
1.28346,6.36178e-07
1.30256,6.36853e-07
1.31947,6.53715e-07
1.33566,5.39275e-07
1.35081,4.67131e-07
1.36527,5.4624e-07
1.37899,5.24178e-07
1.392,5.60753e-07
1.40421,6.00194e-07
1.41647,7.28195e-07
1.42787,7.70575e-07
1.43829,7.1329e-07
1.44845,6.29368e-07
1.45832,6.0638e-07
1.46795,5.81509e-07
1.47698,6.02007e-07
1.4856,6.09124e-07
1.49394,6.30439e-07
1.50212,6.46624e-07
1.50987,6.79338e-07
1.51713,6.66612e-07
1.5244,4.77774e-07
1.53126,5.50753e-07
1.53806,5.59766e-07
1.54442,5.73379e-07
1.55024,6.68336e-07
1.55639,6.38268e-07
1.56227,9.19125e-07
1.56821,7.64527e-07
1.57389,8.11769e-07
1.57906,8.63428e-07
1.58439,7.79481e-07
1.58962,8.10365e-07
1.5944,8.20974e-07
1.59913,9.12857e-07
1.60399,8.49195e-07
1.6083,8.87312e-07
1.61253,9.53687e-07
1.61689,9.71988e-07
1.6211,1.01333e-06
1.62522,1.02279e-06
1.62921,1.024e-06
1.63303,1.04931e-06
1.63677,1.15144e-06
1.64033,1.06829e-06
1.64391,1.13696e-06
1.64749,1.08026e-06
1.65122,1.13352e-06
1.65457,1.15228e-06
1.65775,1.187e-06
1.66099,1.214e-06
1.66415,1.17519e-06
1.66727,1.16222e-06
1.6702,1.16033e-06
1.67315,1.20596e-06
1.67611,1.17695e-06
1.67891,1.32377e-06
1.68181,1.36027e-06
1.68452,1.22174e-06
1.68719,1.4517e-06
1.68973,1.18299e-06
1.69093,6.56751e-07
1.69249,1.02645e-06
1.69339,8.74877e-07
1.69514,1.37003e-06
1.69754,1.59038e-06
1.70015,1.53366e-06
1.70245,1.49018e-06
1.70478,1.50256e-06
1.70707,1.36948e-06
1.70935,1.23018e-06
1.71152,8.49577e-07
1.71188,7.00436e-07
1.71379,8.8135e-07
1.71403,4.51223e-07
1.71603,9.37802e-07
1.71801,9.24438e-07
1.71991,7.20317e-07
1.71995,8.5775e-07
1.72232,1.37789e-06
1.72419,1.10178e-06
1.7262,1.53304e-06
1.72813,1.1731e-06
1.73012,1.24916e-06
1.73183,1.84016e-06
1.73376,1.26196e-06
1.7356,2.13576e-06
1.73746,1.67414e-06
1.73919,1.98847e-06
1.74093,2.094e-06
1.74272,2.12832e-06
1.74443,2.25138e-06
1.74614,2.18865e-06
1.7478,2.42142e-06
1.74943,2.34756e-06
1.75108,2.47798e-06
1.75264,2.30795e-06
1.75415,2.46901e-06
1.7557,2.51837e-06
1.75721,2.4896e-06
1.75881,2.63925e-06
1.76025,2.30553e-06
1.76167,2.55739e-06
1.76312,2.61572e-06
1.76452,2.71167e-06
1.76599,2.45463e-06
1.76731,2.73633e-06
1.76868,2.91793e-06
1.77007,2.91063e-06
1.77139,2.9563e-06
1.77267,2.87753e-06
1.77395,3.38782e-06
1.77525,2.95964e-06
1.77652,3.44958e-06
1.77783,3.23192e-06
1.7791,3.39501e-06
1.78032,3.23672e-06
1.78128,1.50565e-06
1.78163,1.82757e-06
1.78258,3.43524e-06
1.7835,1.53819e-06
1.78404,1.7168e-06
1.78495,3.11257e-06
1.78608,2.70257e-06
1.78724,2.4452e-06
1.78845,2.54504e-06
1.78954,2.04895e-06
1.79065,1.6204e-06
1.79278,7.15726e-07
1.79603,8.36747e-06
1.80272,4.20767e-06
1.8049,2.70606e-06
1.80539,1.54945e-06
1.80662,2.28575e-06
1.80772,2.64977e-06
1.8087,2.03277e-06
1.80953,2.52774e-06
1.81059,2.10717e-06
1.81162,3.02667e-06
1.81249,2.25949e-06
1.81334,2.93636e-06
1.8141,3.15244e-06
1.81554,5.13488e-06
1.81694,2.62613e-06
1.81697,1.6238e-06
1.81805,3.13965e-06
1.81819,1.69375e-06
1.81912,1.77345e-06
1.81985,2.73948e-06
1.81998,5.73135e-07
1.82051,1.60095e-06
1.82135,2.49312e-06
1.82208,1.27957e-06
1.82314,2.14443e-06
1.82316,4.67228e-06
1.82368,5.81448e-07
1.82502,3.16252e-06
1.82522,4.42221e-06
1.82651,3.20076e-06
1.8273,4.62193e-06
1.82817,3.60085e-06
1.82885,3.90637e-06
1.82961,4.00102e-06
1.83032,4.96593e-06
1.83105,4.34955e-06
1.83173,4.59921e-06
1.83244,4.5077e-06
1.83311,4.94709e-06
1.83377,4.24863e-06
1.83444,4.79655e-06
1.83512,5.18826e-06
1.83582,3.56276e-06
1.83643,3.7646e-06
1.8371,2.63719e-06
1.83795,5.96618e-06
1.83961,6.62582e-06
1.84141,4.1369e-06
1.84281,8.07047e-07
1.84311,1.26909e-06
1.84359,1.29784e-05
1.8438,2.38316e-07
1.84412,2.63211e-07
1.84561,7.67203e-06
1.84779,1.16044e-06
1.85094,1.6471e-05
1.85509,3.32675e-06
1.85548,4.53106e-06
1.85625,1.87127e-06
1.85724,3.11931e-06
1.85726,3.7859e-06
1.85962,1.69594e-05
