PPM,Amp
0.287419,5.70682e-09
0.486889,3.40604e-09
0.634362,7.73421e-09
0.747163,7.18649e-09
0.841092,1.93483e-08
0.917812,2.06939e-08
0.982583,2.69492e-08
1.03825,2.7774e-08
1.08694,3.72033e-08
1.12898,5.48186e-07
1.16801,5.97901e-07
1.20213,5.73844e-07
1.23228,5.17817e-07
1.26035,4.5191e-08
1.28599,2.44828e-07
1.30898,3.97713e-07
1.33113,7.00742e-07
1.35121,7.43145e-07
1.36956,6.77915e-07
1.38731,6.33408e-07
1.40308,5.75212e-07
1.41836,9.9419e-08
1.43251,5.7868e-07
1.44627,5.32212e-07
1.45933,6.65492e-07
1.47133,6.53362e-07
1.48243,8.64635e-07
1.49324,7.34941e-07
1.50356,7.91579e-07
1.51357,6.97538e-07
1.52282,6.49884e-07
1.53175,6.70024e-07
1.54025,6.649e-07
1.54839,5.89378e-07
1.55662,6.54151e-07
1.56438,6.04585e-07
1.57142,6.08674e-07
1.57835,6.38539e-07
1.58506,5.89887e-07
1.59148,6.41807e-07
1.59776,6.62245e-07
1.60381,8.4418e-07
1.60946,9.16528e-07
1.61524,8.7149e-07
1.62066,7.83853e-07
1.62587,8.77888e-07
1.63101,7.7924e-07
1.63617,8.35729e-07
1.64131,7.5115e-07
1.64541,8.29748e-07
1.65002,7.74005e-07
1.65431,7.8694e-07
1.65851,8.52984e-07
1.66293,8.09755e-07
1.6671,8.19932e-07
1.67077,9.05509e-07
1.6745,9.72309e-07
1.67815,9.33277e-07
1.6819,1.03563e-06
1.68547,8.86687e-07
1.68884,9.80793e-07
1.69211,9.69571e-07
1.69534,1.10242e-06
1.69857,1.02808e-06
1.70163,1.12521e-06
1.7048,1.11217e-06
1.70779,1.09618e-06
1.71066,1.19492e-06
1.71359,1.27468e-06
1.71646,1.24302e-06
1.71912,1.33764e-06
1.72183,1.32143e-06
1.72448,1.35929e-06
1.72712,1.45251e-06
1.72967,1.47814e-06
1.73214,1.36907e-06
1.73445,1.42257e-06
1.73682,1.50201e-06
1.73909,1.22987e-06
1.74007,4.69601e-07
1.74143,1.0347e-06
1.7423,6.44081e-07
1.74366,1.00047e-06
1.74443,5.94924e-07
1.7458,1.15179e-06
1.74659,4.57725e-07
1.74796,1.11369e-06
1.74987,1.2247e-06
1.75203,1.15142e-06
1.75407,1.01519e-06
1.75609,9.75695e-07
1.75815,9.06794e-07
1.76015,8.81243e-07
1.76016,1.31073e-06
1.76195,9.57885e-07
1.76392,1.2835e-06
1.76567,1.09649e-06
1.76724,9.57251e-07
1.76739,1.00131e-06
1.76928,1.51304e-06
1.77112,1.70521e-06
1.77275,1.46528e-06
1.77295,4.36395e-07
1.77441,2.01591e-06
1.7761,1.87128e-06
1.77774,2.16734e-06
1.77931,1.94955e-06
1.7809,2.40226e-06
1.78244,1.7311e-06
1.78401,2.47566e-06
1.78555,1.75433e-06
1.78694,2.17065e-06
1.78834,1.86315e-06
1.78983,2.44696e-06
1.79126,2.06475e-06
1.79272,2.32676e-06
1.79406,2.25146e-06
1.79537,2.2862e-06
1.79673,2.53839e-06
1.79809,2.62176e-06
1.79943,2.29044e-06
1.80072,2.86399e-06
1.80199,2.40113e-06
1.80324,3.09423e-06
1.8045,2.80312e-06
1.80568,2.94275e-06
1.80688,2.92466e-06
1.80806,2.97287e-06
1.80924,2.87503e-06
1.81046,2.8325e-06
1.81155,2.28944e-06
1.81264,2.87622e-06
1.81378,1.90855e-06
1.81487,2.62759e-06
1.816,1.62392e-06
1.81708,2.37314e-06
1.81817,1.48619e-06
1.81919,2.22522e-06
1.82014,1.42027e-06
1.82106,2.1975e-06
1.82111,2.78812e-06
1.82219,8.49393e-07
1.82308,2.48673e-06
1.82422,1.20261e-06
1.82525,1.34655e-06
1.82608,1.10385e-06
1.82621,1.39697e-06
1.82767,1.51666e-06
1.83047,5.35575e-06
