PPM,Amp
2.01596,0.122979
2.02767,0.255979
2.0299,0.189976
2.04109,0.474661
2.05257,0.581828
2.06398,0.365307
2.06644,0.538225
2.07814,0.294258
2.09124,0.246749
2.09921,0.277956
2.10377,0.40441
2.10429,0.403066
2.11252,0.424434
2.11683,0.398153
2.12483,0.393724
2.12861,0.253964
2.13687,0.228521
2.14169,0.17253
2.14975,0.153303
2.29705,0.0905548
2.30833,0.125566
2.31014,0.091165
2.32358,0.833896
2.32919,0.859285
2.33488,0.922433
2.33691,0.950982
2.34176,1.0002
2.34329,0.970374
2.3483,0.718872
2.35567,0.729524
2.36993,0.121385
2.38224,0.0745074
3.73779,0.783613
3.74579,0.849767
3.74968,0.848863
3.75766,0.784997
