PPM,Amp
2.02112,0.139116
2.03104,0.280461
2.03302,0.209009
2.0426,0.505304
2.05252,0.600031
2.06214,0.365605
2.06436,0.527593
2.07427,0.292855
2.09491,0.251394
2.10179,0.285436
2.10544,0.388077
2.10647,0.385831
2.11234,0.399593
2.11338,0.4105
2.11694,0.407074
2.12375,0.407126
2.12671,0.262378
2.13438,0.229286
2.13822,0.189152
2.14509,0.168131
2.30211,0.114347
2.31158,0.154595
2.31367,0.111107
2.3248,0.838109
2.33151,0.919341
2.33433,0.951652
2.33644,0.929128
2.34201,0.978983
2.34369,1.00033
2.34605,0.832939
2.35409,0.771867
2.36498,0.122568
2.36638,0.148406
2.37679,0.0966094
3.73922,0.826757
3.74599,0.891403
3.74941,0.891028
3.75627,0.826066
