PPM,Amp
2.02766,0.108487
2.03541,0.203042
2.03717,0.154453
2.04443,0.351066
2.05215,0.40206
2.05355,0.280339
2.05962,0.246117
2.06133,0.330329
2.06912,0.193704
2.09997,0.172365
2.10525,0.194574
2.10799,0.240526
2.1093,0.24074
2.11326,0.247714
2.11461,0.264307
2.11704,0.282697
2.12248,0.27931
2.12448,0.188939
2.12558,0.174456
2.12984,0.153873
2.13102,0.158607
2.13376,0.1413
2.13904,0.125969
2.30866,0.10616
2.31592,0.132495
2.31792,0.100717
2.32628,0.561953
2.33465,0.9109
2.34282,1.00185
2.35221,0.553174
2.36044,0.111206
2.36185,0.127646
2.36985,0.0929699
3.74111,0.587207
3.74638,0.633835
3.74902,0.633508
3.75439,0.586581
