PPM,Amp
-0.463605,3.22283e-07
-0.452606,3.98892e-07
-0.286656,3.55012e-07
-0.275659,3.89227e-07
-0.167137,3.80475e-07
-0.157615,2.72543e-07
-0.071521,3.88521e-07
-0.0622535,2.89678e-07
0.00981182,4.19603e-07
0.0197983,2.03533e-07
0.0814244,4.21843e-07
0.0901569,2.37447e-07
0.12953,4.2884e-09
0.145796,4.58582e-07
0.154808,2.35393e-07
0.204415,4.86241e-07
0.214087,1.92911e-07
0.258472,4.94603e-07
0.268006,2.21503e-07
0.308759,5.38036e-07
0.31847,2.04588e-07
0.355774,5.61246e-07
0.364838,3.49415e-07
0.400011,6.3647e-07
0.410307,3.10464e-07
0.441768,5.50008e-07
0.450398,4.44683e-07
0.481344,6.80987e-07
0.49027,3.35432e-07
0.495844,1.2234e-07
0.518935,6.55273e-07
0.530151,5.11061e-07
0.554841,7.34164e-07
0.564253,4.87861e-07
0.572893,7.82955e-08
0.589159,7.70951e-07
0.598376,3.59416e-07
0.62199,1.12605e-06
0.653531,8.37743e-07
0.662235,2.76055e-07
0.667913,2.11391e-07
0.683783,8.52386e-07
0.69251,2.95722e-07
0.697563,1.68265e-07
0.712944,9.12834e-07
0.721771,2.58706e-07
0.726036,9.78442e-08
0.741113,8.94125e-07
0.7512,3.16045e-07
0.76829,9.26849e-07
0.777719,3.09544e-07
0.794475,9.37333e-07
0.803849,2.97004e-07
0.821019,9.56862e-07
0.844465,1.11414e-06
0.868369,9.7664e-07
0.876601,2.08715e-07
0.891479,1.02081e-06
0.913895,9.74197e-07
0.921235,2.96246e-07
0.935815,1.03891e-06
0.944048,2.46815e-07
0.956942,1.13257e-06
0.96448,1.98308e-07
0.977672,1.19928e-06
0.986103,3.16634e-07
0.997954,1.25828e-06
1.00614,2.47947e-07
1.01735,1.39606e-06
1.03624,1.25147e-06
1.04742,2.70046e-07
1.05448,1.05969e-06
1.05851,4.15992e-07
1.07329,9.31586e-07
1.08044,4.27577e-07
1.09174,1.09701e-06
1.1088,1.15557e-06
1.12546,1.31937e-06
1.14173,1.4259e-06
1.15849,1.1992e-06
1.17337,1.70968e-06
1.18854,1.3924e-06
1.20362,1.94146e-06
1.2183,1.74461e-06
1.23319,1.92592e-06
1.24676,1.91629e-06
1.26055,2.03098e-06
1.27428,1.99461e-06
1.28773,2.23814e-06
1.30073,2.0097e-06
1.31332,2.26856e-06
1.32638,2.08718e-06
1.33875,2.12806e-06
1.35081,2.13987e-06
1.36281,2.30132e-06
1.37422,1.97771e-06
1.38553,2.46382e-06
1.39781,2.05549e-06
1.4093,1.76005e-06
1.41982,1.96026e-06
1.43105,1.27241e-06
1.44214,1.09876e-06
1.45287,1.44994e-06
1.46388,9.35069e-07
1.47357,1.07401e-06
1.48363,9.70592e-07
1.49364,8.00302e-07
1.50368,9.50027e-07
1.50834,4.88229e-06
1.58321,4.32991e-06
1.63603,8.18519e-06
1.68336,9.9403e-06
1.68864,3.89907e-07
1.69539,3.06562e-07
1.70185,1.24371e-06
1.70848,1.65548e-06
1.72493,3.60816e-06
1.73288,2.10253e-06
1.74218,5.78964e-06
1.74752,6.24172e-07
1.75303,4.05832e-06
1.75946,3.87364e-06
1.76591,4.6703e-06
1.77237,4.57178e-06
1.77839,4.50973e-06
1.78475,4.3565e-06
1.79086,4.89433e-06
1.79691,4.07693e-06
1.80279,3.68245e-06
1.80851,3.44729e-06
1.81494,4.95124e-06
1.8194,1.71333e-06
1.82462,3.67496e-06
1.83051,2.28001e-06
1.83632,3.04079e-06
1.84213,1.23824e-06
1.84744,9.0829e-07
1.85404,5.06453e-07
1.86579,1.34222e-06
1.87038,1.03869e-05
1.91084,7.69799e-06
1.92952,3.33951e-06
1.93729,4.81558e-06
1.94499,3.14907e-06
1.94642,4.4878e-06
1.95032,1.01577e-06
1.95388,2.55668e-06
1.9572,2.82171e-06
1.96249,4.77274e-07
1.96666,5.83237e-06
1.96821,2.58178e-06
1.97316,3.26732e-06
1.97932,4.22993e-06
1.98337,3.78228e-06
1.98744,5.16127e-06
1.99135,4.5862e-06
1.99483,4.33104e-06
1.99887,4.47332e-06
2.00272,3.24777e-06
2.0073,4.28882e-06
2.01188,3.15121e-06
2.01737,5.78175e-06
2.02278,1.85831e-06
2.02607,1.57506e-06
