PPM,Amp
-0.415797,1.43162e-07
-0.409068,3.02897e-07
-0.203836,1.84169e-07
-0.195705,4.43646e-07
-0.0616023,2.45531e-07
-0.0538001,2.93387e-07
0.0513709,1.94409e-07
0.0577506,4.82272e-07
0.147206,2.36321e-07
0.155414,4.61347e-07
0.23189,7.49662e-07
0.30509,1.98041e-07
0.31114,5.41547e-07
0.372834,2.17211e-07
0.380965,5.38614e-07
0.434924,2.81841e-07
0.442781,4.67871e-07
0.492254,2.98948e-07
0.49977,3.64959e-07
0.545616,3.02964e-07
0.552093,3.83188e-07
0.595606,3.15036e-07
0.602239,4.44551e-07
0.642521,3.83727e-07
0.649365,3.62094e-07
0.686759,4.00969e-07
0.693835,3.57214e-07
0.728857,5.25444e-07
0.737954,4.16643e-07
0.768686,4.5813e-07
0.775891,4.20938e-07
0.806486,4.74538e-07
0.813766,3.40123e-07
0.842942,4.9333e-07
0.84996,3.15965e-07
0.877515,5.03244e-07
0.884663,3.42327e-07
0.910325,5.76365e-07
0.918785,2.92402e-07
0.929498,7.8532e-08
0.941767,5.72039e-07
0.949702,3.13409e-07
0.972802,5.76579e-07
0.980358,3.26785e-07
1.00207,5.73212e-07
1.00916,3.23981e-07
1.03004,6.37568e-07
1.03725,1.78803e-07
1.05682,5.71593e-07
1.06462,3.79098e-07
1.08338,5.817e-07
1.09073,3.50378e-07
1.0962,2.20587e-07
1.10878,5.48507e-07
1.11503,4.96949e-07
1.1331,7.01155e-07
1.14077,4.45874e-07
1.15688,7.32943e-07
1.16451,4.58254e-07
1.17987,7.47423e-07
1.18699,4.58219e-07
1.20266,9.06971e-07
1.20925,2.63662e-07
1.21284,2.0034e-07
1.22496,8.58874e-07
1.23143,4.60439e-07
1.24466,8.31102e-07
1.25221,4.90552e-07
1.26581,8.70889e-07
1.27206,4.27128e-07
1.28606,1.05656e-06
1.30409,9.81141e-07
1.3118,3.91767e-07
1.32356,9.06591e-07
1.33,4.21445e-07
1.34188,9.09516e-07
1.34754,3.08546e-07
1.35891,9.49596e-07
1.37689,1.03767e-06
1.39394,7.43975e-07
1.3987,2.51436e-07
1.4098,8.48514e-07
1.4126,1.99436e-07
1.42591,8.16557e-07
1.42828,1.73315e-07
1.44117,7.27821e-07
1.4571,8.2763e-07
1.46458,3.11941e-07
1.47194,7.55405e-07
1.47955,7.97871e-08
1.4862,6.98106e-07
1.48912,1.84442e-07
1.49423,1.84951e-07
1.50058,3.78235e-07
1.50398,5.89851e-07
1.51457,3.90305e-07
1.51735,4.21535e-07
1.52867,1.02683e-06
1.52885,3.12505e-07
1.53181,2.50974e-07
1.54293,9.17346e-07
1.55533,1.45012e-06
1.56903,1.32876e-06
1.58075,1.3983e-06
1.59313,1.53668e-06
1.6048,1.36491e-06
1.61664,1.66183e-06
1.62804,1.53587e-06
1.63954,1.86677e-06
1.65051,1.6893e-06
1.66146,2.14504e-06
1.6727,1.92756e-06
1.68321,2.08588e-06
1.6934,2.1528e-06
1.70368,2.33685e-06
1.71383,2.28236e-06
1.72351,2.41287e-06
1.7333,2.4395e-06
1.74278,2.3955e-06
1.75196,2.41611e-06
1.76144,2.51664e-06
1.77067,2.34665e-06
1.77949,2.4663e-06
1.78832,2.0061e-06
1.7962,2.45062e-06
1.80487,1.96357e-06
1.81312,1.94631e-06
1.82145,1.52304e-06
1.83004,1.79001e-06
1.83851,1.19352e-06
1.84595,1.14588e-06
1.85388,1.60098e-06
1.85872,3.93668e-06
1.86153,1.02109e-06
1.86956,1.66989e-06
1.87672,9.89198e-07
1.88379,7.69027e-07
1.888,1.56283e-07
1.89238,2.64683e-06
1.89357,5.93571e-07
1.90804,1.61933e-06
1.92008,4.0384e-06
1.93286,4.36765e-06
1.94606,4.10277e-06
1.95799,4.44039e-06
1.96636,1.74152e-06
1.97241,2.11171e-06
1.98227,5.13867e-06
1.99046,1.49391e-06
1.99622,2.364e-06
2.00338,2.41084e-06
2.0099,2.63889e-06
2.02568,2.08506e-06
2.035,7.65822e-07
2.03843,8.07798e-06
2.03966,5.61548e-07
2.045,7.40171e-07
2.04988,2.66203e-06
2.05563,1.57426e-06
2.0602,3.12786e-06
2.06495,2.04636e-06
2.06931,4.04429e-06
2.07548,5.71768e-06
2.08034,2.06413e-06
2.08425,4.87206e-06
2.0894,5.98366e-06
2.09461,5.33331e-06
2.09922,5.27136e-06
2.10384,5.80276e-06
2.10838,5.64716e-06
2.11287,5.83322e-06
2.11755,5.61428e-06
2.12192,4.31005e-06
2.12597,5.3336e-06
2.1301,4.67543e-06
2.13448,4.6072e-06
2.13885,4.24141e-06
2.14341,4.34982e-06
2.14807,3.66094e-06
2.15154,4.66575e-06
2.15669,1.73426e-06
2.17114,1.37059e-05
2.19219,6.07486e-06
2.19647,2.58159e-06
2.20132,4.33037e-06
2.20339,3.41849e-06
2.20779,4.68921e-06
2.21165,4.2429e-06
2.21525,4.39665e-06
2.21865,4.36573e-06
2.2234,3.65509e-06
2.22693,3.30746e-06
2.22942,3.70346e-06
2.2343,4.93931e-06
2.23734,1.74951e-06
2.24046,2.40977e-06
2.24269,4.32894e-06
2.25067,1.21991e-05
2.26283,4.19333e-06
2.26569,3.59832e-06
2.26888,3.80088e-06
2.27205,4.58106e-06
2.27525,4.43252e-06
2.2783,5.3132e-06
2.28132,4.3362e-06
2.28435,4.94863e-06
2.28762,5.22113e-06
2.28997,3.06977e-06
2.29288,4.48717e-06
2.29694,3.72152e-06
2.29883,3.8199e-06
2.30141,1.82278e-06
2.30148,1.5736e-06
2.30659,6.42843e-06
2.31729,1.19661e-05
2.32889,2.53024e-06
2.32909,3.09833e-06
2.3331,1.69456e-06
2.33897,7.56744e-06
2.34626,2.61253e-06
2.34631,1.40782e-06
2.34891,1.62947e-06
2.35364,2.45046e-06
2.35805,2.14766e-06
2.35808,7.13237e-06
2.36333,7.34612e-07
2.36559,1.37271e-06
2.36826,2.8874e-06
2.37084,3.69269e-06
2.37272,1.1687e-06
2.37499,4.439e-06
2.37896,3.39758e-06
2.38177,2.48855e-06
2.38708,7.46406e-06
2.39232,3.37095e-06
2.40576,1.28282e-05
2.41806,2.78415e-06
2.42113,9.15545e-07
2.42482,5.54674e-06
2.42753,6.19201e-07
2.42966,1.56056e-06
2.43148,2.76052e-06
2.43342,2.65254e-06
2.43526,2.00883e-06
2.4372,2.39101e-06
2.43966,1.85732e-06
2.44407,6.67938e-06
2.4514,3.3514e-06
2.45914,3.02146e-06
2.46214,3.09033e-06
2.46647,3.52135e-06
2.47013,1.03897e-06
2.47603,5.92759e-06
2.48491,3.3496e-06
2.4903,3.91891e-06
2.50322,2.65467e-06
2.51118,4.49314e-06
2.5319,4.75031e-06
2.54854,2.74525e-06
2.55799,9.35956e-07
2.56608,2.21992e-06
2.56763,1.38487e-07
2.5701,1.79562e-07
2.5714,7.29015e-07
2.57363,5.13909e-07
2.57989,1.61989e-06
2.58836,1.2764e-06
2.60447,1.70416e-06
2.62427,1.13973e-05
3.10115,0.0535214
3.19895,0.0561046
3.29536,0.312722
3.38141,0.312995
3.39289,0.449054
3.44662,0.424552
3.57606,0.0559107
3.64092,0.0537436
3.95951,0.272485
4.02415,0.213285
4.05706,0.202877
4.12178,0.169921
4.62138,1.42968e-06
4.62259,4.95998e-06
4.63058,4.82419e-06
4.66399,4.80672e-06
4.67653,8.61224e-07
4.69009,4.21274e-06
4.69706,1.00543e-06
4.70777,6.19404e-06
4.72709,9.99905e-06
4.74169,2.79643e-06
4.74596,8.16383e-07
4.755,9.33074e-06
