PPM,Amp
1.86667,3.92e-09
2.0704,8.42191e-09
2.21095,1.41194e-08
2.3153,3.55585e-08
2.39594,2.34513e-08
2.46159,1.4254e-07
2.51495,6.08668e-08
2.56043,4.98858e-07
2.59941,4.91269e-07
2.63315,5.11529e-07
2.66299,4.44118e-07
2.68911,4.90094e-07
2.71308,4.78993e-07
2.73426,4.65883e-07
2.75364,5.69399e-07
2.77175,6.27738e-07
2.78776,4.98118e-07
2.80234,5.25277e-07
2.81594,6.03772e-07
2.82924,5.70274e-07
2.84037,6.28131e-07
2.85171,7.44951e-07
2.86232,6.77273e-07
2.87226,5.81162e-07
2.88097,6.98136e-07
2.88756,7.88841e-08
2.88998,6.4589e-07
2.89802,6.82512e-07
2.90576,7.29386e-07
2.91256,7.06628e-07
2.91944,6.8258e-07
2.92647,6.42284e-07
2.93253,7.22531e-07
2.93859,7.19028e-07
2.94467,8.44962e-07
2.95028,7.94611e-07
2.9554,7.53241e-07
2.96055,6.5236e-07
2.96138,4.27079e-07
2.9655,8.32477e-07
2.97026,7.90726e-07
2.97464,9.25587e-07
2.97894,9.58006e-07
2.98306,9.80726e-07
2.98707,1.02464e-06
2.99103,1.02757e-06
2.99465,9.50574e-07
2.99595,2.39009e-07
2.99835,1.02348e-06
2.99997,1.88659e-07
3.00187,8.07061e-07
3.00311,6.1318e-07
3.00526,7.67424e-07
3.00664,4.63603e-07
3.00862,6.51253e-07
3.01001,5.45699e-07
3.01178,8.28169e-07
3.01433,3.48674e-07
3.01472,7.4331e-07
3.01583,3.63038e-07
3.01773,6.36866e-07
3.01859,4.72443e-07
3.02058,5.78659e-07
3.02119,5.47879e-07
3.02363,1.03089e-06
3.02627,1.03832e-06
3.02727,3.05905e-07
3.02896,1.03565e-06
3.02995,3.67229e-07
3.03152,8.93263e-07
3.03248,6.272e-07
3.03407,9.08577e-07
3.03498,5.6464e-07
3.03653,1.00013e-06
3.03736,4.05029e-07
3.03898,1.08085e-06
3.0413,9.99033e-07
3.04351,9.94004e-07
3.04559,9.10896e-07
3.04759,8.65502e-07
3.05006,3.73037e-07
3.05055,4.7028e-07
3.05059,9.90016e-07
3.05194,6.85793e-07
3.05404,6.89319e-07
3.05611,7.8852e-07
3.05788,1.01276e-06
3.05995,1.24511e-06
3.06173,1.32654e-06
3.06361,1.52653e-06
3.06534,1.47915e-06
3.06704,1.83574e-06
3.06874,1.89308e-06
3.07034,1.85536e-06
3.07188,2.16201e-06
3.07346,1.96154e-06
3.075,2.2175e-06
3.07654,2.12638e-06
3.07799,2.16233e-06
3.07943,2.21547e-06
3.08085,2.29741e-06
3.08236,2.53589e-06
3.08369,1.84367e-06
3.08497,2.77955e-06
3.08637,2.21434e-06
3.08765,2.63275e-06
3.08894,2.64898e-06
3.09014,2.27555e-06
3.09133,3.0149e-06
3.09263,2.60418e-06
3.09383,2.55556e-06
3.09503,2.62062e-06
3.09611,1.31499e-06
3.09708,3.28124e-06
3.09818,7.4875e-07
3.09844,1.04069e-06
3.09927,1.00742e-06
3.09959,1.04066e-06
3.10047,8.5018e-07
3.10069,6.75242e-07
3.10255,5.59003e-07
3.10259,2.07998e-06
3.10519,5.41039e-06
3.10968,3.16681e-06
3.11172,1.36799e-06
3.11279,1.93664e-06
3.11352,7.15067e-07
3.11454,1.54982e-06
3.11543,2.41549e-06
3.11632,1.67844e-06
3.11717,1.49644e-06
3.11811,2.71784e-06
3.11835,1.37351e-06
3.11959,2.39234e-06
3.12058,1.3992e-06
3.1217,1.18972e-06
3.1224,1.28729e-06
3.12328,5.01892e-06
3.12381,2.54592e-07
3.12521,1.08589e-06
3.12532,1.64367e-06
3.12612,1.43579e-06
3.12642,2.64855e-06
3.12734,2.55269e-06
3.12748,6.74334e-07
3.12793,2.14e-06
3.1282,1.29089e-06
3.12875,4.08308e-06
3.12949,3.3462e-06
3.13005,3.06829e-06
3.13072,3.8815e-06
3.1314,3.98918e-06
3.13208,3.85728e-06
3.13269,4.22344e-06
3.13329,3.61401e-06
3.13388,3.86027e-06
3.13458,4.35002e-06
3.13516,3.22172e-06
3.1358,1.69454e-06
3.13659,5.01254e-06
3.13752,2.23791e-06
3.13792,1.45917e-06
3.13827,1.16429e-06
3.13874,1.51672e-06
3.13957,1.94793e-06
3.13976,1.79436e-06
3.14025,7.73136e-07
3.14168,8.30212e-06
3.14562,7.61568e-06
3.14759,2.93871e-06
3.14854,2.56537e-06
3.14916,2.56708e-06
3.15015,2.44929e-06
3.15065,3.50034e-06
3.15117,2.65869e-06
3.15172,2.15706e-06
3.15223,2.7297e-06
3.15287,1.78043e-06
3.15332,2.48099e-06
3.15426,5.50954e-06
3.155,2.06652e-06
3.15543,1.91781e-06
3.1558,1.60181e-06
3.15651,1.87832e-06
3.15776,4.52408e-06
