PPM,Amp
2.35305,3.7081e-09
2.57701,6.47771e-09
2.69908,6.66444e-09
2.77764,5.6811e-08
2.83311,1.2486e-08
2.87516,1.66574e-07
2.90546,5.44569e-08
2.93496,2.03418e-07
2.95671,5.19221e-07
2.97563,5.2049e-07
2.99211,6.14358e-07
3.006,4.59839e-07
3.01835,4.69726e-07
3.02987,4.9342e-07
3.03945,6.36763e-07
3.04812,7.5782e-07
3.05683,5.5313e-07
3.06373,6.185e-07
3.0706,7.17793e-07
3.07717,5.8442e-07
3.08287,6.92847e-07
3.08816,6.28698e-07
3.09331,6.19316e-07
3.0981,6.23777e-07
3.10228,6.56815e-07
3.10641,6.30797e-07
3.11051,5.94726e-07
3.11395,6.7156e-07
3.11743,5.90187e-07
3.12069,6.17107e-07
3.12398,5.42013e-07
3.12662,6.215e-07
3.12968,7.69548e-07
3.13228,7.36864e-07
3.13488,8.01603e-07
3.13735,6.67731e-07
3.13974,6.87656e-07
3.1419,8.34886e-07
3.14406,7.76292e-07
3.14625,7.28855e-07
3.14808,6.58971e-07
3.14993,7.39973e-07
3.15034,1.65155e-07
3.15179,5.06007e-07
3.15242,3.56144e-08
3.15361,6.47788e-07
3.15536,6.48827e-07
3.15704,6.75643e-07
3.15865,6.12298e-07
3.15914,1.33968e-08
3.16012,6.10557e-07
3.16162,6.51685e-07
3.16296,4.10912e-07
3.16437,9.09585e-07
3.16578,7.06968e-07
3.16703,8.25177e-07
3.16839,7.01665e-07
3.16964,4.31507e-07
3.17083,3.51725e-07
3.17184,1.00535e-06
3.17314,1.99095e-07
3.1743,8.88162e-07
3.17535,7.04543e-07
3.17634,1.05262e-06
3.17753,1.00601e-06
3.1785,9.92477e-07
3.17939,1.21425e-06
3.18036,1.12225e-06
3.18127,1.53367e-06
3.18223,1.36779e-06
3.18307,1.54353e-06
3.18396,1.70265e-06
3.1848,1.61403e-06
3.18557,1.5573e-06
3.18635,1.80372e-06
3.18715,1.67969e-06
3.18795,1.76118e-06
3.18865,1.79026e-06
3.18934,1.37305e-06
3.18943,7.45368e-07
3.19014,1.82702e-06
3.19083,1.34351e-06
3.1915,9.22727e-07
3.19169,1.0618e-06
3.19257,5.29757e-07
3.193,4.66659e-07
3.19351,5.10543e-07
3.19468,1.94293e-06
3.19582,4.13532e-07
3.19828,1.87691e-07
3.19902,2.09668e-06
3.20045,7.2464e-07
3.20083,5.95161e-07
3.20245,1.31436e-06
3.20263,7.68859e-07
3.20389,1.59096e-06
3.20442,1.10442e-06
3.20523,1.54097e-06
3.20532,1.0911e-06
3.20652,1.83189e-06
3.20748,1.65942e-06
3.20789,9.60045e-07
3.20828,1.30732e-06
3.20867,1.43269e-06
3.20907,1.84998e-06
3.20947,8.60767e-07
3.20979,1.25703e-06
3.21057,2.80195e-06
3.21164,2.44678e-06
3.21231,2.56123e-06
3.21259,1.42128e-07
3.21302,2.36373e-06
3.21391,1.36255e-06
3.21398,1.85771e-06
3.21434,1.17434e-06
3.215,1.3693e-06
3.21543,1.64227e-06
3.21587,1.9751e-06
3.21616,1.76384e-06
3.21648,2.44188e-06
3.21681,2.15563e-06
3.21738,1.90914e-06
3.21799,1.01807e-06
3.21829,1.42232e-06
3.21847,1.0135e-06
3.21893,1.74883e-06
3.21898,1.08879e-06
3.21928,1.79207e-06
3.21978,1.52429e-06
3.2201,1.8604e-06
3.22028,5.60285e-07
3.22097,2.80901e-06
3.22169,2.2529e-06
3.22208,1.43632e-06
3.2224,1.28106e-06
3.22322,2.57407e-06
3.22403,2.21997e-06
3.22478,1.81925e-06
3.22562,2.08607e-06
3.22666,3.89924e-06
3.22704,5.58121e-07
3.22781,2.22016e-06
3.22841,2.03367e-06
3.22872,9.57611e-07
3.22896,5.20052e-07
3.22957,3.50964e-06
3.23055,8.90578e-07
3.23087,3.36488e-06
3.2312,4.00555e-07
3.23163,2.20045e-06
3.23222,1.53005e-06
3.23266,2.55733e-06
3.23358,4.61619e-07
3.23469,1.78762e-06
3.23544,1.97101e-06
3.23629,5.46368e-07
3.23632,5.6889e-07
3.237,9.55419e-07
3.2382,1.96752e-06
3.24002,3.27121e-06
3.24198,1.57448e-06
3.2423,6.3173e-07
3.24269,9.19458e-07
3.24345,2.60358e-07
3.24512,1.80934e-06
3.24626,3.43436e-07
3.24645,4.92959e-07
3.24703,8.69382e-07
3.24916,3.16207e-06
3.25387,5.17047e-07
3.28157,0.228793
3.28971,0.2258
3.29724,0.277645
3.30528,0.272939
3.32978,1.49343e-05
3.3353,1.41173e-05
3.3386,5.83598e-06
3.34051,1.22389e-05
3.34057,1.05185e-06
3.34247,1.1176e-05
3.34347,7.56857e-06
3.34424,7.1809e-06
3.34491,6.64586e-06
3.34574,7.91923e-06
3.34685,9.52632e-06
3.34792,1.60583e-05
3.34919,9.34637e-06
3.35001,6.26031e-06
3.35091,1.27118e-05
3.35198,9.69432e-06
3.35235,4.85892e-06
3.35284,2.90967e-06
3.35297,3.96511e-06
3.35373,9.44047e-06
3.35449,5.92806e-06
3.35453,2.0589e-06
3.35479,2.29579e-06
3.35542,5.34676e-06
3.35641,1.46649e-05
3.35754,5.15452e-06
3.35799,1.18212e-06
3.35828,3.34424e-06
3.35838,2.29852e-06
3.35888,2.5666e-06
3.3596,5.67785e-06
3.35983,4.52474e-06
3.361,4.47513e-06
3.36159,3.45362e-06
3.36169,2.74219e-06
3.36245,2.13312e-06
3.36303,3.10121e-06
3.36326,5.02442e-06
3.3641,4.96644e-06
3.36483,2.45865e-06
3.36506,4.40354e-06
3.36584,4.16852e-06
3.36701,5.98593e-06
3.36815,9.8098e-07
3.36894,7.6074e-06
3.37005,2.4815e-06
3.37038,1.23474e-06
3.37097,1.47146e-06
3.37162,2.88582e-06
3.37199,9.91531e-07
3.37251,2.55551e-06
3.37367,2.81345e-06
3.3742,1.83716e-06
3.37504,2.08593e-06
3.37587,1.74891e-06
3.37692,1.34421e-06
3.38177,8.39949e-06
3.38514,9.25901e-07
3.38675,1.31412e-06
3.38791,1.28911e-06
