PPM,Amp
0.55012,1.68605e-09
1.23002,9.14939e-09
1.57519,3.94439e-09
1.79639,3.76722e-08
1.95386,1.26737e-08
2.07326,3.09437e-08
2.16781,2.42447e-08
2.24573,1.46637e-07
2.30935,5.80737e-08
2.36462,3.31742e-07
2.41126,5.00722e-07
2.45334,6.39203e-07
2.48926,5.1778e-07
2.5225,5.57372e-07
2.5511,5.08983e-07
2.57765,4.74801e-07
2.60141,5.02491e-07
2.62412,5.59797e-07
2.64384,7.03693e-07
2.66281,8.08878e-07
2.6804,6.80698e-07
2.69547,7.53154e-07
2.71072,7.57295e-07
2.72571,6.54126e-07
2.73833,6.54465e-07
2.75003,1.02484e-06
2.76233,8.40322e-07
2.77317,1.02749e-06
2.78405,7.31442e-07
2.79322,8.8647e-07
2.8025,8.52301e-07
2.81193,7.00444e-07
2.82003,6.91638e-07
2.82798,6.73612e-07
2.83564,6.55064e-07
2.84324,6.98026e-07
2.85007,5.91559e-07
2.85656,6.4841e-07
2.86338,6.45623e-07
2.86957,6.24352e-07
2.8755,6.24337e-07
2.8813,7.51765e-07
2.88263,4.58618e-07
2.8868,8.06369e-07
2.89245,7.8962e-07
2.89761,8.37713e-07
2.90252,9.26735e-07
2.9075,8.89985e-07
2.91226,8.87992e-07
2.91699,1.01835e-06
2.92103,9.58024e-07
2.92242,1.56843e-07
2.92511,9.61144e-07
2.92951,1.01306e-06
2.93363,7.75825e-07
2.93724,1.0194e-06
2.94097,9.92941e-07
2.94226,4.73055e-08
2.94462,9.40628e-07
2.94809,9.49328e-07
2.94952,1.6158e-07
2.95162,8.48349e-07
2.9528,2.60655e-07
2.95503,8.97952e-07
2.95615,2.21984e-07
2.95834,8.93309e-07
2.95936,1.80138e-07
2.96159,9.11047e-07
2.9646,7.96073e-07
2.96559,2.14487e-07
2.96725,6.17196e-07
2.96811,3.2918e-07
2.97022,3.83216e-07
2.97083,7.23031e-07
2.9731,5.2461e-07
2.97576,1.13531e-06
2.97867,8.94721e-07
2.98156,9.45082e-07
2.98404,9.39728e-07
2.98653,7.3865e-07
2.98679,2.40483e-07
2.98909,6.71386e-07
2.98927,3.91094e-07
2.99154,7.55056e-07
2.99205,9.35329e-08
2.99397,1.11121e-06
2.99401,7.05018e-07
2.99627,8.51197e-07
2.99869,1.14681e-06
3.00082,1.07249e-06
3.00314,1.33753e-06
3.00522,1.33385e-06
3.00719,1.62901e-06
3.00924,1.7288e-06
3.01124,1.59399e-06
3.01323,1.94783e-06
3.01516,1.67424e-06
3.0171,2.1087e-06
3.01896,2.20389e-06
3.02089,2.06296e-06
3.02269,2.3495e-06
3.02446,2.14996e-06
3.02618,2.6025e-06
3.02791,2.3043e-06
3.02954,2.37452e-06
3.03113,2.477e-06
3.03275,2.64504e-06
3.0344,2.58291e-06
3.03589,2.42781e-06
3.03743,2.47425e-06
3.03899,2.75656e-06
3.04045,1.95273e-06
3.04186,2.88062e-06
3.04333,1.89817e-06
3.04472,2.82047e-06
3.0462,1.93098e-06
3.04752,1.71174e-06
3.04871,2.19489e-06
3.05017,1.9383e-06
3.05153,1.20661e-06
3.05274,1.01036e-06
3.05652,3.38416e-06
3.07058,7.44359e-06
3.07981,3.71394e-06
3.08144,2.9203e-06
3.08249,1.14161e-06
3.08254,2.02233e-06
3.08414,6.86455e-07
3.08423,4.27295e-06
3.08506,9.35203e-06
3.08667,3.46699e-06
3.08756,2.42719e-06
3.08832,4.52441e-06
3.08914,3.78358e-06
3.08991,3.86612e-06
3.09068,3.7301e-06
3.09143,3.7013e-06
3.09221,3.3994e-06
3.09293,4.07675e-06
3.09375,1.95646e-06
3.0945,3.55129e-06
3.0952,4.66431e-06
3.09609,1.33957e-06
3.09693,6.18197e-06
3.09798,2.14136e-06
3.09829,9.34607e-07
3.09884,2.91818e-06
3.09952,1.82023e-06
3.09957,1.05632e-06
3.10016,8.53533e-07
3.10036,1.28411e-06
3.1004,4.76534e-06
3.10407,1.42146e-05
3.10819,3.51341e-06
3.10857,3.55311e-06
3.1105,6.95606e-06
3.11204,5.09566e-06
3.11284,5.49377e-06
3.11316,1.70842e-06
3.11353,2.3346e-06
3.11432,7.93733e-06
3.11534,3.80899e-06
3.11582,3.80634e-06
3.11635,3.88046e-06
3.11699,3.22138e-06
3.1177,7.32875e-06
3.11847,3.55392e-06
3.11901,2.6301e-06
3.1195,3.62427e-06
3.12011,3.04787e-06
3.12056,2.60624e-06
3.12129,2.33275e-06
3.12166,2.80877e-06
3.12217,1.52128e-06
3.12321,3.16525e-06
3.12475,5.05403e-06
3.12535,2.60989e-06
3.1254,6.85735e-06
3.12623,1.73914e-06
3.12724,2.42188e-06
3.12785,2.48502e-06
3.12817,2.50798e-06
3.12936,2.07962e-06
3.12989,2.44652e-06
3.1299,2.35639e-06
3.13214,8.24411e-06
3.13366,1.44709e-06
3.13373,1.90035e-06
3.13423,2.57913e-06
3.13508,3.10696e-06
3.13779,1.5189e-05
3.14013,3.36551e-06
3.14086,2.19104e-06
3.1417,4.29635e-06
3.14203,1.99034e-06
3.14297,4.92433e-06
3.14381,9.33086e-07
3.14484,9.16065e-06
3.14684,4.8684e-06
3.14688,2.1876e-06
3.14846,3.87878e-06
3.14849,3.43064e-06
3.14924,3.03513e-06
3.15026,3.89355e-06
3.15043,1.59184e-06
3.15103,1.44202e-06
3.15188,6.70519e-06
3.1539,9.94295e-06
3.15543,8.54505e-07
3.15546,2.75779e-07
3.15609,3.88342e-06
3.15738,7.73853e-06
3.15888,3.61809e-06
3.1604,7.26726e-06
3.1617,5.75274e-06
3.16255,5.4918e-07
3.16391,8.69764e-06
3.16684,1.02154e-05
3.17028,9.21735e-06
3.17298,7.61954e-06
3.17535,6.54107e-06
3.17643,4.27703e-06
3.17764,3.33055e-06
3.17909,5.13843e-07
3.18063,7.23897e-06
3.18341,2.52817e-06
3.18386,1.85688e-06
3.18488,2.36932e-06
3.18645,1.95508e-06
3.18845,4.35484e-06
3.19012,1.34973e-06
3.19203,1.84219e-06
3.19534,5.55611e-06
3.20185,7.85942e-06
3.26203,0.190509
3.28207,0.196941
3.30101,0.292469
3.32105,0.311829
3.44622,0.294379
3.45872,0.306816
3.4851,0.196717
3.4977,0.196666
3.5591,1.06685e-05
3.56455,5.6277e-06
3.56895,4.22386e-06
3.5728,1.17436e-05
3.57578,5.73777e-06
3.57713,6.54193e-06
3.57903,7.80975e-06
3.57988,7.16035e-06
3.58116,5.07476e-06
3.58147,5.1819e-06
3.58222,3.9061e-06
3.58296,6.7194e-06
3.58387,5.53085e-06
3.58659,2.50605e-05
3.59021,1.464e-05
3.59034,5.89572e-07
3.59199,8.79725e-06
3.59292,4.99297e-06
3.59396,1.66721e-05
3.59582,1.15415e-05
3.59904,2.63538e-05
3.60177,5.59152e-06
3.60348,1.64945e-05
3.60475,3.32507e-06
3.60514,3.93126e-06
3.60562,6.37467e-06
3.60617,1.51599e-06
3.60652,5.92853e-06
3.60777,1.17365e-05
3.60889,5.32355e-06
3.60933,2.09189e-06
3.61055,1.02536e-05
3.61165,3.97925e-06
3.61179,4.3349e-06
3.61292,1.20396e-05
3.61347,2.67838e-06
3.61372,2.56515e-06
3.61413,3.80559e-06
3.61429,1.65433e-06
3.61483,7.28307e-06
3.61567,2.51712e-06
3.61641,1.32522e-05
3.61773,6.72294e-06
3.61792,4.82093e-06
3.6191,1.01699e-05
3.61999,4.40016e-06
3.62086,1.30894e-05
3.62168,5.57733e-06
3.62229,8.75494e-06
3.62301,6.82504e-06
3.62328,3.82533e-06
3.62379,2.06974e-06
3.62415,9.03582e-06
3.62525,9.23617e-06
3.62725,2.05594e-05
3.62966,1.11987e-05
3.63138,9.20644e-06
3.6327,1.37917e-05
3.63509,1.26213e-05
3.63653,9.44349e-06
3.63752,6.67127e-06
3.63854,7.45519e-06
3.63911,1.56307e-06
3.63928,1.80148e-06
3.64132,1.84197e-05
3.64355,2.09207e-06
3.64457,1.84667e-06
3.64477,8.53019e-06
3.64603,7.04473e-06
3.64682,3.6901e-06
3.64754,9.72741e-06
3.64829,1.04772e-06
3.64868,2.70326e-06
3.64908,5.01373e-06
3.65019,4.74728e-06
3.65032,4.32512e-06
3.65105,4.8568e-06
3.65194,2.21975e-06
3.65293,9.11516e-06
3.65429,8.19155e-06
3.65546,3.05267e-06
3.65568,2.27543e-06
3.65635,2.10989e-06
3.6566,2.32902e-06
3.6566,1.94942e-06
3.65732,2.62283e-06
3.65767,2.2435e-06
3.65798,1.53398e-06
3.65869,6.73021e-06
3.6595,3.06358e-06
3.66029,3.35849e-06
3.66146,6.21323e-06
3.66242,3.79827e-06
3.66331,4.68503e-06
3.66398,3.46362e-06
3.66486,5.07427e-06
3.66566,4.25772e-06
3.66642,4.87878e-06
