ppm,val
-1.578847,-0.000448
-1.578450,-0.000447
-1.578054,-0.000447
-1.577657,-0.000445
-1.577261,-0.000444
-1.576864,-0.000444
-1.576468,-0.000446
-1.576071,-0.000449
-1.575675,-0.000452
-1.575278,-0.000457
-1.574882,-0.000459
-1.574486,-0.000459
-1.574089,-0.000459
-1.573693,-0.000459
-1.573296,-0.000460
-1.572900,-0.000459
-1.572503,-0.000456
-1.572107,-0.000455
-1.571710,-0.000454
-1.571314,-0.000454
-1.570917,-0.000454
-1.570521,-0.000455
-1.570124,-0.000458
-1.569728,-0.000460
-1.569332,-0.000460
-1.568935,-0.000458
-1.568539,-0.000454
-1.568142,-0.000449
-1.567746,-0.000446
-1.567349,-0.000445
-1.566953,-0.000447
-1.566556,-0.000451
-1.566160,-0.000455
-1.565763,-0.000458
-1.565367,-0.000459
-1.564970,-0.000457
-1.564574,-0.000453
-1.564178,-0.000450
-1.563781,-0.000448
-1.563385,-0.000445
-1.562988,-0.000443
-1.562592,-0.000441
-1.562195,-0.000442
-1.561799,-0.000442
-1.561402,-0.000442
-1.561006,-0.000442
-1.560609,-0.000444
-1.560213,-0.000449
-1.559817,-0.000455
-1.559420,-0.000461
-1.559024,-0.000466
-1.558627,-0.000467
-1.558231,-0.000467
-1.557834,-0.000466
-1.557438,-0.000464
-1.557041,-0.000462
-1.556645,-0.000460
-1.556248,-0.000459
-1.555852,-0.000460
-1.555455,-0.000461
-1.555059,-0.000463
-1.554663,-0.000467
-1.554266,-0.000471
-1.553870,-0.000473
-1.553473,-0.000472
-1.553077,-0.000470
-1.552680,-0.000468
-1.552284,-0.000465
-1.551887,-0.000459
-1.551491,-0.000453
-1.551094,-0.000448
-1.550698,-0.000446
-1.550302,-0.000446
-1.549905,-0.000446
-1.549509,-0.000448
-1.549112,-0.000450
-1.548716,-0.000453
-1.548319,-0.000455
-1.547923,-0.000456
-1.547526,-0.000455
-1.547130,-0.000452
-1.546733,-0.000450
-1.546337,-0.000451
-1.545940,-0.000454
-1.545544,-0.000457
-1.545148,-0.000459
-1.544751,-0.000459
-1.544355,-0.000458
-1.543958,-0.000457
-1.543562,-0.000457
-1.543165,-0.000459
-1.542769,-0.000458
-1.542372,-0.000455
-1.541976,-0.000450
-1.541579,-0.000447
-1.541183,-0.000446
-1.540786,-0.000447
-1.540390,-0.000450
-1.539994,-0.000455
-1.539597,-0.000460
-1.539201,-0.000465
-1.538804,-0.000468
-1.538408,-0.000470
-1.538011,-0.000471
-1.537615,-0.000470
-1.537218,-0.000470
-1.536822,-0.000470
-1.536425,-0.000470
-1.536029,-0.000468
-1.535633,-0.000466
-1.535236,-0.000465
-1.534840,-0.000465
-1.534443,-0.000463
-1.534047,-0.000460
-1.533650,-0.000457
-1.533254,-0.000455
-1.532857,-0.000457
-1.532461,-0.000461
-1.532064,-0.000465
-1.531668,-0.000468
-1.531271,-0.000469
-1.530875,-0.000471
-1.530479,-0.000473
-1.530082,-0.000472
-1.529686,-0.000467
-1.529289,-0.000462
-1.528893,-0.000460
-1.528496,-0.000461
-1.528100,-0.000463
-1.527703,-0.000463
-1.527307,-0.000461
-1.526910,-0.000458
-1.526514,-0.000453
-1.526117,-0.000448
-1.525721,-0.000447
-1.525325,-0.000449
-1.524928,-0.000452
-1.524532,-0.000455
-1.524135,-0.000456
-1.523739,-0.000455
-1.523342,-0.000453
-1.522946,-0.000451
-1.522549,-0.000451
-1.522153,-0.000452
-1.521756,-0.000454
-1.521360,-0.000456
-1.520964,-0.000459
-1.520567,-0.000460
-1.520171,-0.000460
-1.519774,-0.000459
-1.519378,-0.000458
-1.518981,-0.000457
-1.518585,-0.000457
-1.518188,-0.000456
-1.517792,-0.000456
-1.517395,-0.000456
-1.516999,-0.000458
-1.516602,-0.000459
-1.516206,-0.000460
-1.515810,-0.000460
-1.515413,-0.000457
-1.515017,-0.000453
-1.514620,-0.000451
-1.514224,-0.000450
-1.513827,-0.000449
-1.513431,-0.000447
-1.513034,-0.000446
-1.512638,-0.000448
-1.512241,-0.000452
-1.511845,-0.000456
-1.511449,-0.000459
-1.511052,-0.000462
-1.510656,-0.000464
-1.510259,-0.000465
-1.509863,-0.000464
-1.509466,-0.000463
-1.509070,-0.000461
-1.508673,-0.000458
-1.508277,-0.000454
-1.507880,-0.000449
-1.507484,-0.000445
-1.507087,-0.000443
-1.506691,-0.000443
-1.506295,-0.000444
-1.505898,-0.000444
-1.505502,-0.000443
-1.505105,-0.000444
-1.504709,-0.000448
-1.504312,-0.000452
-1.503916,-0.000458
-1.503519,-0.000464
-1.503123,-0.000467
-1.502726,-0.000467
-1.502330,-0.000465
-1.501933,-0.000463
-1.501537,-0.000461
-1.501141,-0.000459
-1.500744,-0.000458
-1.500348,-0.000458
-1.499951,-0.000461
-1.499555,-0.000462
-1.499158,-0.000462
-1.498762,-0.000461
-1.498365,-0.000461
-1.497969,-0.000460
-1.497572,-0.000460
-1.497176,-0.000461
-1.496780,-0.000464
-1.496383,-0.000466
-1.495987,-0.000464
-1.495590,-0.000461
