ppm,val
-3.085565,0.002305
-3.085076,0.000314
-3.084588,0.000828
-3.084099,0.000873
-3.083610,-0.001378
-3.083121,0.001522
-3.082632,-0.001056
-3.082143,0.000633
-3.081654,-0.000034
-3.081165,-0.001921
-3.080676,-0.000204
-3.080187,0.000867
-3.079698,0.000682
-3.079209,-0.000665
-3.078720,0.001641
-3.078231,-0.000535
-3.077742,0.000271
-3.077253,0.001364
-3.076764,-0.000169
-3.076275,0.000398
-3.075786,0.002168
-3.075297,0.000592
-3.074808,-0.000664
-3.074319,0.000941
-3.073830,0.000195
-3.073341,-0.000030
-3.072853,0.000707
-3.072364,0.001435
-3.071875,-0.002306
-3.071386,-0.001571
-3.070897,0.001657
-3.070408,0.000204
-3.069919,-0.001092
-3.069430,-0.000619
-3.068941,0.001742
-3.068452,0.000548
-3.067963,-0.000026
-3.067474,-0.001247
-3.066985,0.002140
-3.066496,-0.000906
-3.066007,0.002572
-3.065518,-0.001151
-3.065029,0.000501
-3.064540,0.000794
-3.064051,0.000322
-3.063562,0.000501
-3.063073,0.000972
-3.062584,0.002183
-3.062095,-0.001633
-3.061607,0.001408
-3.061118,0.001380
-3.060629,-0.000406
-3.060140,0.000008
-3.059651,-0.000319
-3.059162,0.001800
-3.058673,0.000306
-3.058184,-0.002255
-3.057695,0.001654
-3.057206,0.000698
-3.056717,-0.000399
-3.056228,-0.000812
-3.055739,-0.000896
-3.055250,-0.000796
-3.054761,-0.000403
-3.054272,0.000822
-3.053783,0.000837
-3.053294,0.000737
-3.052805,-0.000294
-3.052316,-0.000206
-3.051827,-0.000495
-3.051338,-0.000140
-3.050849,0.002188
-3.050360,0.000070
-3.049872,-0.000733
-3.049383,-0.000157
-3.048894,0.000795
-3.048405,0.002252
-3.047916,0.000674
-3.047427,-0.000615
-3.046938,0.000931
-3.046449,-0.001171
-3.045960,0.000687
-3.045471,-0.001313
-3.044982,-0.000296
-3.044493,-0.000464
-3.044004,-0.000581
-3.043515,0.000822
-3.043026,0.000072
-3.042537,0.000533
-3.042048,-0.000758
-3.041559,-0.002145
-3.041070,-0.000867
-3.040581,0.001008
-3.040092,-0.000454
-3.039603,-0.001352
-3.039114,-0.000322
-3.038625,0.001020
